Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	436206.4;	0.2;	8.0;	0.0;	0.0
1376315146;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	268433.6;	0.13333333333333333;	11.8;	0.2;	0.0
1376315446;	2;	5199.998608;	41.599988864;	0.8;	4194304.0;	268433.6;	0.13333333333333333;	6.2;	0.3333333333333333;	0.0
1376315746;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	243268.0;	0.13333333333333333;	5.0;	0.3333333333333333;	0.06666666666666667
1376316046;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	218102.4;	0.2;	5.866666666666666;	0.3333333333333333;	0.0
1376316346;	2;	5199.998608;	38.133323125333334;	0.7333333333333333;	4194304.0;	184548.0;	0.13333333333333333;	5.0;	0.13333333333333333;	0.0
1376316646;	2;	5199.998608;	29.466658778666666;	0.5666666666666667;	4194304.0;	260045.06666666668;	0.13333333333333333;	5.2;	0.0;	0.06666666666666667
1376316946;	2;	5199.998608;	202.799945712;	3.9;	4194304.0;	536869.8666666667;	0.13333333333333333;	471.3333333333333;	0.2;	0.0
1376317246;	2;	5199.998608;	95.33330781333333;	1.8333333333333335;	4194304.0;	441797.3333333333;	1616.6;	1502.4666666666667;	0.13333333333333333;	0.4
1376317546;	2;	5199.998608;	53.733318949333324;	1.0333333333333332;	4194304.0;	805304.0;	0.2;	8.2;	0.0;	0.06666666666666667
1376317846;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	360708.8;	0.3333333333333333;	8.333333333333334;	0.13333333333333333;	0.0
1376318146;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	201324.8;	0.13333333333333333;	5.333333333333333;	0.0;	0.0
1376318446;	2;	5199.998608;	39.866655994666665;	0.7666666666666667;	4194304.0;	262841.6;	0.2;	6.066666666666666;	0.06666666666666667;	0.0
1376318746;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	234879.46666666667;	0.2;	10.0;	0.26666666666666666;	0.0
1376319046;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	234880.0;	0.3333333333333333;	4.6;	0.3333333333333333;	0.0
1376319346;	2;	5199.998608;	36.399990255999995;	0.7;	4194304.0;	212509.86666666667;	0.3333333333333333;	6.266666666666667;	0.3333333333333333;	0.0
1376319646;	2;	5199.998608;	29.466658778666666;	0.5666666666666667;	4194304.0;	285210.4;	0.26666666666666666;	5.866666666666666;	0.26666666666666666;	0.06666666666666667
1376319946;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	159382.4;	0.2;	5.266666666666667;	0.13333333333333333;	0.0
1376320246;	2;	5199.998608;	53.733318949333324;	1.0333333333333332;	4194304.0;	234879.2;	0.2;	6.133333333333334;	0.06666666666666667;	0.06666666666666667
1376320546;	2;	5199.998608;	88.399976336;	1.7;	4194304.0;	796915.2;	0.3333333333333333;	20.266666666666666;	0.4;	0.4
1376320846;	2;	5199.998608;	64.13331616533334;	1.2333333333333334;	4194304.0;	578812.8;	1641.5333333333333;	1519.8666666666666;	0.06666666666666667;	0.06666666666666667
1376321146;	2;	5199.998608;	29.466658778666666;	0.5666666666666667;	4194304.0;	402651.2;	0.26666666666666666;	9.066666666666666;	0.06666666666666667;	0.0
1376321446;	2;	5199.998608;	38.133323125333334;	0.7333333333333333;	4194304.0;	313172.8;	0.4;	6.466666666666667;	0.0;	0.0
1376321746;	2;	5199.998608;	221.86660727466668;	4.266666666666667;	4194304.0;	419429.6;	15.666666666666666;	221.46666666666667;	21.866666666666667;	0.5333333333333333
1376322046;	2;	5199.998608;	48.53332034133333;	0.9333333333333332;	4194304.0;	343931.2;	0.26666666666666666;	6.333333333333333;	0.06666666666666667;	0.0
1376322346;	2;	5199.998608;	29.466658778666666;	0.5666666666666667;	4194304.0;	192936.0;	1.1333333333333333;	11.0;	0.13333333333333333;	0.0
1376322647;	2;	5199.998608;	34.66665738666667;	0.6666666666666667;	4194304.0;	251656.8;	0.3333333333333333;	5.0;	0.26666666666666666;	0.0
1376322947;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	243267.46666666667;	0.2;	5.266666666666667;	0.3333333333333333;	0.06666666666666667
1376323247;	2;	5199.998608;	46.799987472000005;	0.9;	4194304.0;	288007.73333333334;	0.6;	6.866666666666666;	0.4;	0.0
1376323547;	2;	5199.998608;	64.13331616533334;	1.2333333333333334;	4194304.0;	606773.8666666667;	0.8666666666666667;	9.2;	0.13333333333333333;	0.4
1376323847;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	374688.8;	0.8;	7.4;	0.0;	0.0
1376324147;	2;	5199.998608;	53.733318949333324;	1.0333333333333332;	4194304.0;	419429.06666666665;	2.2666666666666666;	15.266666666666667;	0.6666666666666666;	5.066666666666666
1376324447;	2;	5199.998608;	76.26664625066667;	1.4666666666666666;	4194304.0;	324357.3333333333;	1647.7333333333333;	1526.3333333333333;	0.3333333333333333;	0.3333333333333333
1376324747;	2;	5199.998608;	76.26664625066667;	1.4666666666666666;	4194304.0;	288006.93333333335;	0.7333333333333333;	4.066666666666666;	0.3333333333333333;	0.3333333333333333
1376325047;	2;	5199.998608;	74.53331338133333;	1.4333333333333333;	4194304.0;	176159.2;	1.6666666666666667;	4.666666666666667;	0.3333333333333333;	0.3333333333333333
1376325347;	2;	5199.998608;	86.66664346666667;	1.6666666666666665;	4194304.0;	139808.53333333333;	0.7333333333333333;	3.6;	0.3333333333333333;	0.4
1376325647;	2;	5199.998608;	79.73331198933333;	1.5333333333333334;	4194304.0;	164973.86666666667;	0.2;	4.066666666666666;	0.3333333333333333;	0.3333333333333333
1376325947;	2;	5199.998608;	62.399983296;	1.2;	4194304.0;	162178.66666666666;	0.4;	8.4;	0.3333333333333333;	0.3333333333333333
1376326247;	2;	5199.998608;	123.06663372266667;	2.3666666666666667;	4194304.0;	385873.3333333333;	0.5333333333333333;	7.6;	0.4666666666666667;	0.7333333333333333
1376326547;	2;	5199.998608;	77.99997911999999;	1.5;	4194304.0;	693455.4666666667;	0.7333333333333333;	6.133333333333334;	0.3333333333333333;	0.3333333333333333
1376326847;	2;	5199.998608;	77.99997911999999;	1.5;	4194304.0;	288006.93333333335;	0.5333333333333333;	7.8;	0.3333333333333333;	0.3333333333333333
1376327147;	2;	5199.998608;	77.99997911999999;	1.5;	4194304.0;	195732.26666666666;	0.7333333333333333;	3.4;	0.3333333333333333;	0.3333333333333333
1376327447;	2;	5199.998608;	58.93331755733333;	1.1333333333333333;	4194304.0;	170567.73333333334;	0.4666666666666667;	4.266666666666667;	0.3333333333333333;	0.3333333333333333
1376327747;	2;	5199.998608;	48.53332034133333;	0.9333333333333332;	4194304.0;	301988.0;	0.8666666666666667;	12.666666666666666;	0.4;	0.3333333333333333
1376328047;	2;	5199.998608;	90.13330920533333;	1.7333333333333334;	4194304.0;	268432.8;	1663.0666666666666;	1538.3333333333333;	0.26666666666666666;	0.3333333333333333
1376328347;	2;	5199.998608;	71.06664764266665;	1.3666666666666665;	4194304.0;	232083.73333333334;	0.6;	4.666666666666667;	0.3333333333333333;	0.3333333333333333
1376328647;	2;	5199.998608;	67.599981904;	1.3;	4194304.0;	243268.0;	2.2;	3.2666666666666666;	0.3333333333333333;	0.3333333333333333
1376328947;	2;	5199.998608;	72.79998051199999;	1.4;	4194304.0;	156585.33333333334;	0.7333333333333333;	3.533333333333333;	0.3333333333333333;	0.3333333333333333
1376329247;	2;	5199.998608;	69.33331477333334;	1.3333333333333335;	4194304.0;	226490.4;	0.2;	4.0;	0.3333333333333333;	0.4
1376329547;	2;	5199.998608;	126.53329946133334;	2.4333333333333336;	4194304.0;	562034.9333333333;	0.3333333333333333;	12.333333333333334;	0.4;	0.8
1376329847;	2;	5199.998608;	60.66665042666666;	1.1666666666666667;	4194304.0;	388670.4;	1.1333333333333333;	6.6;	0.4;	0.3333333333333333
1376330147;	2;	5199.998608;	32.93332451733333;	0.6333333333333333;	4194304.0;	246064.26666666666;	4.2;	7.0;	0.4;	0.4666666666666667
1376330447;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	195732.26666666666;	1.0666666666666667;	4.266666666666667;	0.3333333333333333;	0.3333333333333333
1376330747;	2;	5199.998608;	29.466658778666666;	0.5666666666666667;	4194304.0;	195733.33333333334;	0.4;	3.7333333333333334;	0.3333333333333333;	0.3333333333333333
1376331047;	2;	5199.998608;	25.99999304;	0.5;	4194304.0;	212508.53333333333;	0.8;	4.133333333333334;	0.3333333333333333;	0.3333333333333333
1376331347;	2;	5199.999206;	84.49998709750001;	1.625;	4194304.0;	503316.0;	0.3333333333333333;	3.3333333333333335;	0.3333333333333333;	0.3333333333333333
