Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997976;	790.0198633800001;	6.75;	1.6777216E7;	570424.8;	0.06666666666666667;	31.666666666666668;	12.333333333333334;	3355.0
1376315146;	4;	11703.997976;	795.871862368;	6.8;	1.6777216E7;	939523.2;	0.0;	31.733333333333334;	11.733333333333333;	3191.266666666667
1376315446;	4;	11703.997976;	827.0825236373333;	7.066666666666666;	1.6777216E7;	883599.2;	0.0;	34.4;	11.533333333333333;	3030.2
1376315746;	4;	11703.997976;	803.6745276853333;	6.866666666666666;	1.6777216E7;	447392.0;	0.0;	31.799999999999997;	11.133333333333333;	2930.133333333333
1376316046;	4;	11703.997976;	846.5891869306668;	7.233333333333333;	1.6777216E7;	603979.2;	0.13333333333333333;	32.666666666666664;	12.0;	3178.6
1376316346;	4;	11703.997976;	868.0465165533334;	7.416666666666666;	1.6777216E7;	425022.4;	0.06666666666666667;	31.933333333333334;	11.733333333333333;	3142.4
1376316646;	4;	11703.997976;	795.871862368;	6.8;	1.6777216E7;	425022.4;	0.0;	31.733333333333334;	12.2;	3198.0
1376316946;	4;	11703.997976;	809.5265266733333;	6.916666666666666;	1.6777216E7;	469761.6;	0.0;	32.46666666666667;	12.133333333333333;	3133.4666666666667
1376317246;	4;	11703.997976;	819.27985832;	7.0;	1.6777216E7;	984262.4;	0.0;	30.066666666666666;	11.933333333333334;	3195.133333333333
1376317546;	4;	11703.997976;	799.7731950266668;	6.833333333333334;	1.6777216E7;	615164.0;	0.0;	31.733333333333334;	12.133333333333333;	3201.2
1376317846;	4;	11703.997976;	799.7731950266668;	6.833333333333334;	1.6777216E7;	548055.2;	0.06666666666666667;	31.733333333333334;	11.933333333333334;	3150.4666666666667
1376318146;	4;	11703.997976;	778.3158654040001;	6.65;	1.6777216E7;	536870.4;	0.06666666666666667;	32.266666666666666;	12.0;	3188.0
1376318446;	4;	11703.997976;	780.2665317333333;	6.666666666666666;	1.6777216E7;	570424.8;	0.0;	32.2;	12.0;	3167.6666666666665
1376318746;	4;	11703.997976;	786.1185307213332;	6.716666666666666;	1.6777216E7;	637533.6;	0.0;	32.86666666666667;	11.933333333333334;	3168.733333333333
1376319046;	4;	11703.997976;	887.5531798466668;	7.583333333333334;	1.6777216E7;	771751.2;	0.13333333333333333;	40.93333333333334;	12.0;	3204.6
1376319346;	4;	11703.997976;	848.5398532600001;	7.25;	1.6777216E7;	749381.6;	0.0;	31.533333333333335;	12.2;	3220.2
1376319646;	4;	11703.997976;	772.463866416;	6.6;	1.6777216E7;	827675.2;	0.06666666666666667;	31.46666666666667;	12.2;	3245.0666666666666
