Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376650276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376650576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376650876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376652076;	8;	21599.988088;	0.0;	0.0;	2.447641E7;	2.5501368E7;	11290.0;	1823.0;	0.0;	0.0
1376652376;	8;	21599.988088;	2478.598633098;	11.475;	3.2591735466666665E7;	2.9214723466666665E7;	4909.333333333333;	2388.0;	123.2;	3.3333333333333335
1376652676;	8;	21599.988088;	3952.7978201039996;	18.3;	3.25955584E7;	2.6552738133333333E7;	1112.4;	5305.466666666666;	516.6666666666666;	16.8
1376652976;	8;	21599.988088;	4496.3975203186665;	20.816666666666666;	3.2643072E7;	1.28177912E7;	2952.6666666666665;	11402.333333333334;	720.5333333333333;	21.066666666666666
1376653276;	8;	21599.988088;	3151.7982618406663;	14.591666666666667;	3.2673792E7;	6375340.8;	742.6;	8345.6;	0.0;	0.0
1376653576;	8;	21599.988088;	2865.5984196746663;	13.266666666666667;	3.2673792E7;	4630511.2;	260.8;	8649.6;	0.0;	0.0
1376653876;	8;	21599.988088;	2291.398736335333;	10.608333333333333;	3.2673792E7;	3176483.7333333334;	104.73333333333333;	6788.666666666667;	0.0;	0.06666666666666667
1376654176;	8;	21599.988088;	2141.9988187266663;	9.916666666666666;	3.2673792E7;	3534397.3333333335;	274.3333333333333;	6110.0;	0.6666666666666666;	0.6
1376654476;	8;	21599.988088;	3002.398344232;	13.9;	3.2673792E7;	4048898.6666666665;	324.06666666666666;	3951.4666666666667;	0.06666666666666667;	0.0
1376654776;	8;	21599.988088;	2944.798375997333;	13.633333333333333;	3.2673792E7;	4787097.333333333;	607.4;	5871.666666666667;	0.0;	0.0
1376655076;	8;	21599.988088;	3578.3980265786663;	16.566666666666666;	3.267584E7;	2.8319938933333334E7;	3352.9333333333334;	15227.8;	9447.266666666666;	231.66666666666666
1376655376;	8;	21599.988088;	3756.5979283046663;	17.391666666666666;	3.267584E7;	1.45626216E7;	1740.0;	5513.4;	120.46666666666667;	5.333333333333333
1376655676;	8;	21599.988088;	1013.3994411286665;	4.691666666666666;	3.267584E7;	5368707.2;	81.33333333333333;	183.13333333333333;	1.1333333333333333;	2.6666666666666665
1376655976;	8;	21599.988088;	2105.9988385799998;	9.75;	3.267584E7;	1409284.8;	217.2;	869.6;	0.26666666666666666;	6.333333333333333
1376656276;	8;	21599.988088;	2725.1984971026664;	12.616666666666667;	3.267584E7;	1073740.8;	167.73333333333332;	888.4;	0.0;	3.2666666666666666
1376656576;	8;	21599.988088;	2165.3988058219998;	10.025;	3.267584E7;	1342176.0;	1478.8;	941.6;	0.0;	13.266666666666667
1376656876;	8;	21599.988088;	224.99987591666667;	1.0416666666666667;	3.267584E7;	939523.2;	100.6;	93.0;	0.0;	1.0
1376657176;	8;	21599.988088;	91.799949374;	0.425;	3.267584E7;	0.0;	38.333333333333336;	10.8;	1.3333333333333333;	2.3333333333333335
1376657476;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	0.0;	0.0;	1.3333333333333333;	1.4666666666666666;	2.3333333333333335
1376657776;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	0.0;	0.0;	0.4;	0.4;	1.0666666666666667
1376658076;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	0.0;	0.0;	0.0;	0.8;	1.0
1376658376;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	0.0;	0.0;	0.6666666666666666;	0.9333333333333333;	1.0
1376658676;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	0.0;	0.06666666666666667;	0.9333333333333333;	0.6666666666666666;	1.0
1376658976;	8;	21599.988088;	84.59995334466666;	0.39166666666666666;	3.267584E7;	0.0;	0.0;	3.6;	0.26666666666666666;	1.5333333333333334
1376659276;	8;	21599.988088;	80.99995532999999;	0.375;	3.267584E7;	134217.6;	0.0;	0.9333333333333333;	0.0;	1.0
1376659576;	8;	21599.988088;	77.39995731533332;	0.35833333333333334;	3.267584E7;	0.0;	0.0;	1.5333333333333334;	0.0;	1.0
