Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.9972;	10821.1970866;	104.05;	1.6336264E7;	6889841.6;	0.0;	0.13333333333333333;	0.0;	0.6
1376315146;	4;	10399.9972;	10831.5970838;	104.15;	1.6336264E7;	3321886.1333333333;	0.0;	0.26666666666666666;	0.0;	0.26666666666666666
1376315446;	4;	10399.9972;	10824.663752333334;	104.08333333333334;	1.6336264E7;	1509948.0;	0.0;	0.13333333333333333;	0.0;	0.26666666666666666
1376315746;	4;	10399.9972;	10859.330409666665;	104.41666666666666;	1.6336264E7;	469761.6;	0.0;	0.13333333333333333;	0.0;	0.26666666666666666
1376316046;	4;	10399.9972;	6181.0650025333325;	59.43333333333333;	1.6336264E7;	8366236.8;	0.0;	43.93333333333333;	1.5333333333333334;	163.8
1376316346;	4;	10399.9972;	3494.3990592;	33.6;	1.6336264E7;	8668226.666666666;	3.2;	96.06666666666666;	59.666666666666664;	1.4
1376316646;	4;	10399.9972;	9030.664235333335;	86.83333333333334;	1.6336264E7;	2785015.466666667;	0.0;	51.86666666666667;	47.13333333333333;	1.4
1376316946;	4;	10399.9972;	4359.332159666667;	41.91666666666667;	1.6336264E7;	3892312.2666666666;	0.0;	10.133333333333333;	0.06666666666666667;	0.9333333333333333
1376317246;	4;	10399.9972;	25.999993;	0.25;	1.6336264E7;	2270514.933333333;	0.0;	0.7333333333333333;	0.4;	0.8
1376317546;	4;	10399.9972;	25.999993;	0.25;	1.6336264E7;	324359.2;	0.0;	0.4666666666666667;	0.0;	1.0
1376317846;	4;	10399.9972;	25.999993;	0.25;	1.6336264E7;	0.0;	0.0;	0.6;	0.0;	1.0
1376318146;	4;	10399.9972;	31.199991599999997;	0.3;	1.6336264E7;	11184.8;	2.8;	1.4;	0.06666666666666667;	1.0
1376318446;	4;	10399.9972;	3565.4657067333333;	34.28333333333333;	1.6336264E7;	469761.6;	0.0;	64.86666666666666;	52.8;	1.4666666666666666
1376318746;	4;	10399.9972;	7153.464740733333;	68.78333333333333;	1.6336264E7;	727012.0;	0.0;	48.46666666666667;	36.733333333333334;	1.0666666666666667
1376319046;	4;	10399.9972;	10873.1970726;	104.55;	1.6336264E7;	2807385.066666667;	0.0;	3.066666666666667;	0.06666666666666667;	0.5333333333333333
1376319346;	4;	10399.9972;	10904.397064199999;	104.85;	1.6336264E7;	5323968.8;	0.0;	0.3333333333333333;	0.13333333333333333;	0.4
1376319646;	4;	10399.9972;	10833.330416666666;	104.16666666666666;	1.6336264E7;	4283781.066666666;	0.0;	0.26666666666666666;	0.0;	0.4666666666666667
1376319946;	4;	10399.9972;	9157.1975346;	88.05;	1.6336264E7;	9797892.0;	0.7333333333333333;	2.7333333333333334;	0.0;	0.8
1376320246;	4;	10399.9972;	1429.999615;	13.75;	1.6336264E7;	6934580.8;	0.0;	34.93333333333333;	18.933333333333334;	82.6
1376320546;	4;	10399.9972;	5245.065254533332;	50.43333333333333;	1.6336264E7;	2438286.4;	0.0;	24.866666666666667;	18.733333333333334;	1.1333333333333333
1376320846;	4;	10399.9972;	7007.864779933332;	67.38333333333333;	1.6336264E7;	1207958.4;	0.0;	50.06666666666667;	36.4;	1.4666666666666666
1376321146;	4;	10399.9972;	10807.330423666665;	103.91666666666666;	1.6336264E7;	3948236.533333333;	0.0;	2.0;	0.0;	0.6666666666666666
1376321446;	4;	10399.9972;	10100.130614066666;	97.11666666666666;	1.6336264E7;	8254388.266666667;	0.0;	43.46666666666667;	0.26666666666666666;	41.53333333333333
1376321746;	4;	10399.9972;	6359.5982877999995;	61.15;	1.6336264E7;	9473533.066666666;	0.0;	1.9333333333333333;	0.4;	41.733333333333334
1376322046;	4;	10399.9972;	4733.732058866667;	45.51666666666667;	1.6336264E7;	2326438.6666666665;	0.5333333333333333;	27.466666666666665;	19.0;	83.13333333333334
1376322346;	4;	10399.9972;	4563.865437933334;	43.88333333333333;	1.6336264E7;	1297436.8;	0.0;	26.066666666666666;	18.466666666666665;	1.1333333333333333
1376322647;	4;	10399.9972;	7297.331368666667;	70.16666666666667;	1.6336264E7;	917153.6;	0.0;	25.266666666666666;	18.4;	1.1333333333333333
1376322947;	4;	10399.9972;	8995.997578;	86.5;	1.6336264E7;	894784.0;	0.0;	0.8;	0.0;	1.0
1376323247;	4;	10399.9972;	7770.531241266667;	74.71666666666667;	1.6336264E7;	525685.6;	0.8666666666666667;	1.4;	0.26666666666666666;	41.46666666666667
1376323547;	4;	10399.9972;	3818.5323052666668;	36.71666666666667;	1.6336264E7;	1118480.0;	0.0;	3.0;	0.4;	41.8
1376323847;	4;	10399.9972;	1211.5996738000001;	11.65;	1.6336264E7;	950708.0;	0.0;	27.0;	18.933333333333334;	41.86666666666667
1376324147;	4;	10399.9972;	3041.999181;	29.25;	1.6336264E7;	548055.2;	0.0;	24.6;	18.466666666666665;	1.1333333333333333
1376324447;	4;	10399.9972;	7363.1980176;	70.8;	1.6336264E7;	626348.8;	0.0;	27.333333333333332;	18.333333333333332;	1.1333333333333333
1376324747;	4;	10399.9972;	8995.997578;	86.5;	1.6336264E7;	637533.6;	0.0;	0.13333333333333333;	0.0;	1.0
1376325047;	4;	10399.9972;	7004.398114199999;	67.35;	1.6336264E7;	1118480.0;	0.06666666666666667;	4.666666666666667;	0.26666666666666666;	41.46666666666667
1376325347;	4;	10399.9972;	6068.398366199999;	58.35;	1.6336264E7;	805305.6;	0.0;	33.0;	18.8;	41.93333333333333
1376325647;	4;	10399.9972;	3626.1323570666664;	34.86666666666667;	1.6336264E7;	1476393.6;	0.0;	28.0;	19.0;	41.6
1376325947;	4;	10399.9972;	5896.7984123999995;	56.7;	1.6336264E7;	973077.6;	0.0;	2.2666666666666666;	0.4;	1.0
