Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.997108;	10779.597002442;	103.65;	1.6336896E7;	8634671.466666667;	0.0;	0.9333333333333333;	0.0;	0.26666666666666666
1376315146;	4;	10399.997108;	10817.730325171333;	104.01666666666667;	1.6336896E7;	4664064.266666667;	0.0;	0.8;	0.0;	0.6
1376315446;	4;	10399.997108;	10824.663656576668;	104.08333333333334;	1.6336896E7;	2315253.6;	0.0;	0.06666666666666667;	0.0;	0.4
1376315746;	4;	10399.997108;	10815.996992319999;	104.0;	1.6336896E7;	1096110.4;	0.06666666666666667;	3.1333333333333333;	0.06666666666666667;	0.5333333333333333
1376316046;	4;	10399.997108;	8729.064239314666;	83.93333333333334;	1.6336896E7;	6800363.733333333;	0.0;	82.66666666666667;	1.6;	163.66666666666666
1376316346;	4;	10399.997108;	25.99999277;	0.25;	1.6336896E7;	9361684.8;	0.0;	0.13333333333333333;	0.2;	1.0
1376316646;	4;	10399.997108;	1065.99970357;	10.25;	1.6336896E7;	2348808.0;	2.8;	109.73333333333333;	80.33333333333333;	1.7333333333333334
1376316946;	4;	10399.997108;	4151.332178943333;	39.916666666666664;	1.6336896E7;	3064635.2;	0.0;	2.3333333333333335;	0.06666666666666667;	0.8666666666666667
1376317246;	4;	10399.997108;	25.99999277;	0.25;	1.6336896E7;	1946155.2;	0.0;	0.5333333333333333;	0.4;	0.7333333333333333
1376317546;	4;	10399.997108;	25.99999277;	0.25;	1.6336896E7;	268435.2;	0.0;	0.26666666666666666;	0.0;	0.9333333333333333
1376317846;	4;	10399.997108;	25.99999277;	0.25;	1.6336896E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1376318146;	4;	10399.997108;	25.99999277;	0.25;	1.6336896E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376318446;	4;	10399.997108;	1398.7996110259999;	13.45;	1.6336896E7;	548055.2;	2.8;	94.6;	73.2;	1.6
1376318746;	4;	10399.997108;	10621.863712970668;	102.13333333333334;	1.6336896E7;	5077902.133333334;	0.0;	0.9333333333333333;	0.7333333333333333;	0.5333333333333333
1376319046;	4;	10399.997108;	10800.396996657999;	103.85;	1.6336896E7;	8903107.733333332;	0.0;	0.8;	0.13333333333333333;	0.3333333333333333
1376319346;	4;	10399.997108;	10796.930330955332;	103.81666666666666;	1.6336896E7;	4574585.866666666;	0.0;	0.13333333333333333;	0.13333333333333333;	0.4
1376319646;	4;	10399.997108;	10843.730317941334;	104.26666666666667;	1.6336896E7;	2382362.933333333;	0.0;	39.8;	0.26666666666666666;	41.13333333333333
1376319946;	4;	10399.997108;	2301.8660265706667;	22.133333333333336;	1.6336896E7;	1.2627649333333334E7;	0.0;	4.8;	0.7333333333333333;	123.26666666666667
1376320246;	4;	10399.997108;	5439.198487484;	52.3;	1.6336896E7;	4865390.4;	2.8666666666666667;	95.66666666666667;	72.53333333333333;	1.5333333333333334
