Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994368;	18536.261647616;	89.11666666666666;	4.0755088E7;	2.01046952E7;	0.0;	0.9333333333333333;	2.533333333333333;	3.6666666666666665
1376315146;	8;	20799.994368;	14277.462800767998;	68.64166666666667;	4.0755088E7;	1.06535304E7;	0.0;	1.0666666666666667;	1.2666666666666666;	2.3333333333333335
1376315446;	8;	20799.994368;	11895.863445632001;	57.19166666666667;	4.0755088E7;	6962542.4;	0.0;	1.2;	0.0;	1.0
1376315746;	8;	20799.994368;	9550.664080640001;	45.91666666666667;	4.0755088E7;	4949276.0;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376316046;	8;	20799.994368;	9025.464222848;	43.39166666666667;	4.0755088E7;	3019896.8;	0.0;	2.533333333333333;	0.06666666666666667;	1.5333333333333334
1376316346;	8;	20799.994368;	6200.131654528;	29.808333333333334;	4.0755088E7;	4893353.6;	0.0;	1.0666666666666667;	2.533333333333333;	3.6666666666666665
1376316646;	8;	20799.994368;	3140.799149568;	15.1;	4.0755088E7;	3607100.0;	0.0;	1.2;	0.0;	1.0
1376316946;	8;	20799.994368;	3137.33248384;	15.083333333333332;	4.0755088E7;	1286251.2;	0.0;	1.0666666666666667;	0.0;	1.0
1376317246;	8;	20799.994368;	10874.930388735998;	52.28333333333333;	4.0755088E7;	6962542.933333334;	2.6666666666666665;	9.133333333333333;	756.1333333333333;	14.2
1376317546;	8;	20799.994368;	19349.194760832;	93.025;	4.0755088E7;	1.5854468E7;	0.0;	0.8;	2.8666666666666667;	3.6666666666666665
1376317846;	8;	20799.994368;	13419.463033087999;	64.51666666666667;	4.0755088E7;	1.03179872E7;	0.0;	1.0;	1.2666666666666666;	2.3333333333333335
1376318146;	8;	20799.994368;	11523.196879871999;	55.4;	4.0755088E7;	6794771.733333333;	0.0;	1.5333333333333334;	1.3333333333333333;	2.466666666666667
1376318446;	8;	20799.994368;	9018.530891391998;	43.35833333333333;	4.0755088E7;	6207569.066666666;	0.0;	1.1333333333333333;	0.0;	1.0
1376318746;	8;	20799.994368;	7704.664580479999;	37.041666666666664;	4.0755088E7;	3970605.8666666667;	0.0;	0.8;	2.533333333333333;	3.6666666666666665
1376319046;	8;	20799.994368;	3199.732466944;	15.383333333333333;	4.0755088E7;	6571074.4;	0.06666666666666667;	0.9333333333333333;	0.0;	1.0
1376319346;	8;	20799.994368;	3135.5991509759997;	15.075;	4.0755088E7;	1593833.6;	0.0;	0.9333333333333333;	0.0;	1.0
1376319646;	8;	20799.994368;	4421.732136064001;	21.258333333333336;	4.0755088E7;	3551175.7333333334;	2.6666666666666665;	4.8;	366.73333333333335;	6.933333333333334
1376319946;	8;	20799.994368;	6543.3315616;	31.458333333333336;	4.0755088E7;	7913251.466666667;	0.0;	1.0;	2.4;	2.3333333333333335
1376320246;	8;	20799.994368;	4144.398877824;	19.925;	4.0755088E7;	5816099.466666667;	0.0;	1.0666666666666667;	66.0;	76.73333333333333
