Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994312;	98.79997298199999;	0.475;	3.2751616E7;	89478.4;	0.0;	0.8666666666666667;	0.0;	1.0
1376315146;	8;	20799.994312;	95.33330726333334;	0.45833333333333337;	3.2751616E7;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376315446;	8;	20799.994312;	97.06664012266666;	0.4666666666666666;	3.2751616E7;	44739.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376315746;	8;	20799.994312;	98.79997298199999;	0.475;	3.2751616E7;	268435.2;	0.0;	1.0666666666666667;	0.0;	1.0
1376316046;	8;	20799.994312;	95.33330726333334;	0.45833333333333337;	3.2751616E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316346;	8;	20799.994312;	98.79997298199999;	0.475;	3.2751616E7;	201326.4;	0.0;	7.733333333333333;	0.2;	1.1333333333333333
1376316646;	8;	20799.994312;	95.33330726333334;	0.45833333333333337;	3.2751616E7;	67108.8;	0.0;	11.2;	0.0;	1.0
1376316946;	8;	20799.994312;	95.33330726333334;	0.45833333333333337;	3.2751616E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376317246;	8;	20799.994312;	97.06664012266666;	0.4666666666666666;	3.2751616E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376317546;	8;	20799.994312;	1861.5994909239996;	8.95;	3.2751616E7;	1073741.3333333333;	2.7333333333333334;	3.466666666666667;	405.4;	8.2
1376317846;	8;	20799.994312;	21058.260908040666;	101.24166666666666;	3.2751616E7;	1.2817790666666666E7;	0.06666666666666667;	0.8666666666666667;	40.266666666666666;	2.6666666666666665
1376318146;	8;	20799.994312;	17024.795344372;	81.85;	3.2751616E7;	1.00215888E7;	0.0;	1.0666666666666667;	2.466666666666667;	3.8
1376318446;	8;	20799.994312;	13414.262998380667;	64.49166666666667;	3.2751616E7;	7471450.933333334;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376318746;	8;	20799.994312;	11939.196735087999;	57.4;	3.2751616E7;	6375340.533333333;	0.0;	0.8666666666666667;	0.0;	1.0
1376319046;	8;	20799.994312;	6839.731462929332;	32.88333333333333;	3.2751616E7;	6531927.466666667;	0.0;	1.0;	2.533333333333333;	3.6666666666666665
1376319346;	8;	20799.994312;	5329.998542449999;	25.625;	3.2751616E7;	3154114.1333333333;	0.0;	0.8666666666666667;	1.2666666666666666;	2.3333333333333335
1376319646;	8;	20799.994312;	1230.6663301266665;	5.916666666666666;	3.2751616E7;	4831836.8;	0.0;	1.3333333333333333;	1.2666666666666666;	2.3333333333333335
1376319946;	8;	20799.994312;	103.99997155999999;	0.5;	3.2751616E7;	1946155.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376320246;	8;	20799.994312;	166.399954496;	0.8;	3.2751616E7;	246065.6;	0.0;	0.8666666666666667;	64.73333333333333;	75.4
1376320546;	8;	20799.994312;	103.99997155999999;	0.5;	3.2751616E7;	313174.4;	0.0;	1.0;	0.0;	1.0
1376320846;	8;	20799.994312;	103.99997155999999;	0.5;	3.2751616E7;	156587.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376321146;	8;	20799.994312;	109.19997013800001;	0.525;	3.2751616E7;	0.0;	0.0;	2.466666666666667;	0.0;	1.5333333333333334
1376321446;	8;	20799.994312;	103.99997155999999;	0.5;	3.2751616E7;	44739.2;	0.0;	0.8;	0.0;	1.0
