Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376406954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407254;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407554;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407854;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408154;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408454;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408754;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409054;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409354;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409654;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410254;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410554;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410854;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411154;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411454;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411754;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412054;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412354;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412654;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413255;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413555;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413855;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414155;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414455;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414755;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415055;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415355;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415655;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415955;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416255;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416555;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416855;	2;	5199.9989;	1219.999741923077;	23.461538461538463;	1258574.7692307692;	6001080.923076923;	1338.3333333333333;	5499.25;	923.75;	16.5
1376417155;	2;	5199.9989;	1462.9330238666669;	28.133333333333336;	2604100.2666666666;	3299517.066666667;	219.0;	2253.4666666666662;	155.6;	3.6666666666666665
1376417455;	2;	5199.9989;	86.66664833333333;	1.6666666666666665;	2619392.0;	1638571.7333333334;	99.66666666666666;	15.666666666666666;	1.0;	5.133333333333334
1376417755;	2;	5199.9989;	0.0;	0.0;	2619392.0;	497722.93333333335;	0.0;	0.0;	0.0;	0.0
1376418055;	2;	5199.9989;	5.1999989;	0.1;	2619392.0;	50331.2;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1376418355;	2;	5199.9989;	0.0;	0.0;	2619392.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376418655;	2;	5199.9989;	0.0;	0.0;	2619392.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1376418955;	2;	5199.9989;	0.0;	0.0;	2619392.0;	44738.13333333333;	0.0;	0.0;	0.0;	0.0
1376419255;	2;	5199.9989;	5.1999989;	0.1;	2619392.0;	0.0;	0.0;	0.2;	0.06666666666666667;	0.0
1376419555;	2;	5199.9989;	0.0;	0.0;	2619392.0;	16776.8;	0.0;	0.0;	0.0;	0.0
1376419855;	2;	5199.9989;	0.0;	0.0;	2619392.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1376420155;	2;	5199.9989;	0.0;	0.0;	2619392.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376420455;	2;	5199.9989;	5.1999989;	0.1;	2619392.0;	0.0;	0.0;	0.06666666666666667;	0.06666666666666667;	0.0
1376420755;	2;	5199.9989;	369.1999219;	7.1;	2619392.0;	335544.0;	231.46666666666667;	3298.8666666666663;	381.3333333333333;	13.0
1376421055;	2;	5199.9989;	3088.7993466;	59.4;	2954171.7333333334;	1481985.0666666667;	2.8666666666666667;	7778.133333333333;	3909.8;	109.66666666666667
1376421355;	2;	5199.9989;	622.2665350333333;	11.966666666666667;	5144439.466666667;	3120560.8;	3.3333333333333335;	2024.2666666666667;	0.7333333333333333;	1.5333333333333334
1376421655;	2;	5199.9989;	102.26664503333332;	1.9666666666666666;	5144576.0;	1207956.8;	0.0;	9.333333333333334;	0.2;	2.3333333333333335
1376421955;	2;	5199.9989;	280.7999406;	5.4;	5144576.0;	469760.8;	328.93333333333334;	421.8666666666667;	0.13333333333333333;	1.1333333333333333
1376422255;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	285211.2;	0.0;	4.266666666666667;	0.13333333333333333;	1.0666666666666667
1376422555;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	134216.8;	0.0;	4.8;	0.0;	1.0
1376422856;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	67107.2;	0.0;	4.933333333333334;	0.13333333333333333;	1.0666666666666667
1376423156;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	67108.0;	0.0;	3.6;	0.0;	1.0
1376423456;	2;	5199.9989;	50.26665603333333;	0.9666666666666667;	5144576.0;	16776.8;	0.0;	4.8;	0.13333333333333333;	1.0666666666666667
1376423756;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	33553.6;	0.0;	4.933333333333334;	0.0;	1.0
1376424056;	2;	5199.9989;	45.06665713333333;	0.8666666666666667;	5144576.0;	83884.0;	0.0;	4.0;	0.13333333333333333;	1.0666666666666667
1376424356;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	83884.0;	0.0;	9.4;	0.0;	1.0666666666666667
1376424656;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	78291.73333333334;	0.0;	4.8;	0.13333333333333333;	1.0666666666666667
1376424956;	2;	5199.9989;	48.53332306666666;	0.9333333333333332;	5144576.0;	145401.86666666667;	0.0;	3.8666666666666667;	0.0;	1.0
1376425256;	2;	5199.9989;	36.399992299999994;	0.7;	5144576.0;	150994.4;	0.0;	4.466666666666667;	0.13333333333333333;	1.0666666666666667
1376425556;	2;	5199.9989;	36.399992299999994;	0.7;	5144576.0;	83884.0;	0.0;	4.4;	0.0;	1.0
1376425856;	2;	5199.9989;	32.93332636666666;	0.6333333333333333;	5144576.0;	83884.0;	0.0;	3.933333333333333;	0.13333333333333333;	1.0666666666666667
1376426156;	2;	5199.9989;	32.93332636666666;	0.6333333333333333;	5144576.0;	44738.13333333333;	0.0;	4.266666666666667;	0.0;	1.0
1376426456;	2;	5199.9989;	46.799990099999995;	0.9;	5144576.0;	67107.2;	0.0;	4.866666666666666;	0.13333333333333333;	1.0666666666666667
1376426756;	2;	5199.9989;	50.26665603333333;	0.9666666666666667;	5144576.0;	111847.73333333334;	0.0;	3.8666666666666667;	0.0;	1.0
1376427056;	2;	5199.9989;	36.399992299999994;	0.7;	5144576.0;	67108.0;	0.0;	4.4;	0.13333333333333333;	1.0666666666666667
1376427356;	2;	5199.9989;	31.199993399999997;	0.6;	5144576.0;	0.0;	0.0;	4.533333333333333;	0.0;	1.0
1376427656;	2;	5199.9989;	36.399992299999994;	0.7;	5144576.0;	145400.53333333333;	0.0;	4.066666666666666;	0.13333333333333333;	1.0666666666666667
1376427956;	2;	5199.9989;	50.26665603333333;	0.9666666666666667;	5144576.0;	167771.2;	0.0;	9.133333333333333;	0.0;	1.0666666666666667
1376428256;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	83884.8;	0.0;	4.866666666666666;	0.13333333333333333;	1.0666666666666667
1376428556;	2;	5199.9989;	51.999989;	1.0;	5144576.0;	100661.6;	0.0;	4.0;	0.0;	1.0
1376428856;	2;	5199.9989;	50.26665603333333;	0.9666666666666667;	5144576.0;	72700.26666666666;	0.0;	4.533333333333333;	0.13333333333333333;	1.0666666666666667
