Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.99808;	99.48396736000001;	1.7;	8355840.0;	167772.0;	0.0;	76.80000000000001;	10.4;	5.266666666666667
1376315146;	2;	5851.99808;	99.48396736000001;	1.7;	8355840.0;	89476.53333333334;	0.0;	79.53333333333332;	11.733333333333333;	5.4
1376315446;	2;	5851.99808;	93.63196928;	1.6;	8355840.0;	123031.2;	0.0;	75.86666666666666;	10.0;	5.466666666666667
1376315746;	2;	5851.99808;	95.58263530666669;	1.6333333333333335;	8355840.0;	162178.4;	0.0;	77.8;	11.133333333333333;	5.466666666666667
1376316046;	2;	5851.99808;	109.23729749333333;	1.8666666666666665;	8355840.0;	223695.46666666667;	0.0;	83.6;	11.133333333333333;	5.466666666666667
1376316346;	2;	5851.99808;	122.89195968000001;	2.1;	8355840.0;	385875.2;	26.6;	87.73333333333333;	13.333333333333334;	5.533333333333333
1376316646;	2;	5851.99808;	95.58263530666669;	1.6333333333333335;	8355840.0;	195733.33333333334;	0.0;	101.66666666666666;	26.466666666666665;	10.6
1376316946;	2;	5851.99808;	99.48396736000001;	1.7;	8355840.0;	128624.53333333334;	0.2;	75.4;	10.0;	5.333333333333333
1376317246;	2;	5851.99808;	95.58263530666669;	1.6333333333333335;	8355840.0;	184547.73333333334;	0.0;	89.8;	22.533333333333335;	5.666666666666667
1376317546;	2;	5851.99808;	105.33596544;	1.8;	8355840.0;	223694.66666666666;	0.0;	101.00000000000003;	26.933333333333334;	25.2
1376317846;	2;	5851.99808;	193.11593664;	3.3;	8355840.0;	329950.4;	433.2666666666667;	485.73333333333335;	151.13333333333333;	510.6
1376318146;	2;	5851.99808;	156.05328213333337;	2.666666666666667;	8355840.0;	480945.06666666665;	164.33333333333334;	466.26666666666665;	190.4;	198.93333333333334
1376318446;	2;	5851.99808;	819.2797312000001;	14.0;	8355840.0;	727011.7333333333;	20.8;	5777.866666666667;	3979.733333333333;	2507.733333333333
1376318746;	2;	5851.99808;	105.33596544;	1.8;	8355840.0;	883598.6666666666;	0.0;	84.73333333333332;	10.8;	5.466666666666667
1376319046;	2;	5851.99808;	120.94129365333332;	2.0666666666666664;	8355840.0;	274026.4;	0.0;	101.93333333333335;	33.86666666666667;	21.8
1376319346;	2;	5851.99808;	144.34928597333337;	2.466666666666667;	8355840.0;	223694.13333333333;	0.0;	357.26666666666665;	209.73333333333332;	72.06666666666666
1376319646;	2;	5851.99808;	807.5757350400002;	13.8;	8355840.0;	950707.2;	0.8;	5144.2;	3645.5333333333333;	2405.4
1376319946;	2;	5851.99808;	124.84262570666668;	2.1333333333333333;	8355840.0;	576016.0;	0.0;	109.2;	25.866666666666667;	10.066666666666666
1376320246;	2;	5851.99808;	128.74395776;	2.2;	8355840.0;	212510.66666666666;	0.4;	184.33333333333334;	68.8;	23.8
1376320546;	2;	5851.99808;	156.05328213333337;	2.666666666666667;	8355840.0;	257249.86666666667;	0.0;	385.4666666666666;	250.06666666666666;	37.4
1376320846;	2;	5851.99808;	118.99062762666667;	2.033333333333333;	8355840.0;	251657.6;	0.0;	161.00000000000003;	33.266666666666666;	19.2
