Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	223696.0;	0.0;	2.933333333333333;	0.0;	0.0
1376315146;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	134217.6;	0.0;	2.7333333333333334;	0.0;	0.0
1376315446;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	301989.6;	0.0;	2.933333333333333;	0.0;	0.0
1376315746;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	313174.4;	0.0;	3.1333333333333333;	0.0;	0.0
1376316046;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	78293.6;	0.0;	3.0;	0.0;	0.0
1376316346;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	201326.4;	0.0;	2.533333333333333;	0.0;	0.0
1376316646;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	357913.6;	0.0;	2.8666666666666667;	0.0;	0.0
1376316946;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	167772.0;	0.0;	2.6;	0.0;	0.0
1376317246;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	111848.0;	0.0;	2.8666666666666667;	0.0;	0.0
1376317546;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	178956.8;	0.0;	2.8;	0.0;	0.0
1376317846;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	234880.8;	0.0;	2.8666666666666667;	0.0;	0.0
1376318146;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	335544.0;	0.0;	2.7333333333333334;	0.0;	0.0
1376318446;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	301989.6;	0.0;	3.066666666666667;	0.0;	0.0
1376318746;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	268435.2;	0.0;	2.6;	0.0;	0.0
1376319046;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	190141.6;	0.0;	2.8;	0.0;	0.0
1376319346;	2;	5199.997978;	410.7998402620001;	7.9;	1.6386048E7;	301989.6;	0.13333333333333333;	5.666666666666667;	4.066666666666666;	7.466666666666667
1376319646;	2;	5199.997978;	135.199947428;	2.6;	1.6386048E7;	805305.6;	0.0;	12.733333333333333;	23.8;	27.333333333333332
1376319946;	2;	5199.997978;	204.53325380133333;	3.933333333333333;	1.6386048E7;	1431654.4;	0.26666666666666666;	13.333333333333334;	22.666666666666668;	41.13333333333333
1376320246;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	290804.8;	0.0;	2.8666666666666667;	0.0;	0.0
1376320546;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	111848.0;	0.0;	3.1333333333333333;	0.0;	0.06666666666666667
1376320846;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	234880.8;	0.0;	2.8;	0.0;	0.0
1376321146;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	212511.2;	0.0;	2.6666666666666665;	0.0;	0.0
1376321446;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	190141.6;	0.0;	2.933333333333333;	0.0;	0.0
1376321746;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	246065.6;	0.0;	2.6666666666666665;	0.0;	0.0
1376322046;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	503316.0;	0.0;	2.933333333333333;	0.0;	0.0
1376322346;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	212511.2;	0.0;	2.6666666666666665;	0.06666666666666667;	0.0
1376322647;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	246065.6;	0.0;	2.8;	0.0;	0.0
1376322947;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	190141.6;	0.0;	3.066666666666667;	0.0;	0.0
1376323247;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	100663.2;	0.0;	2.8666666666666667;	0.0;	0.0
1376323547;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	268435.2;	0.0;	2.6666666666666665;	0.0;	0.0
1376323847;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	268435.2;	0.0;	3.3333333333333335;	0.0;	0.0
1376324147;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	469761.6;	0.0;	2.6666666666666665;	0.0;	0.0
1376324447;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	190141.6;	0.0;	2.8;	0.0;	0.0
1376324747;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	201326.4;	0.0;	2.7333333333333334;	0.0;	0.0
1376325047;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	223696.0;	0.0;	3.2;	0.0;	0.0
1376325347;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	178956.8;	0.0;	2.6;	0.0;	0.0
1376325647;	2;	5199.997978;	103.99995956000001;	2.0;	1.6386048E7;	178956.8;	0.0;	3.066666666666667;	0.0;	0.0
