Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376650276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376650576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376650876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376651776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376652076;	8;	20799.999296;	0.0;	0.0;	3.2589824E7;	2.5836912E7;	0.0;	0.0;	0.0;	0.0
1376652376;	8;	20799.999296;	2173.599926432;	10.45;	3.2591735466666665E7;	2.9662116266666666E7;	5135.6;	2499.2;	124.06666666666666;	3.8666666666666667
1376652676;	8;	20799.999296;	3925.9998671200005;	18.875;	3.25967872E7;	2.38907536E7;	1364.0;	5424.0;	517.6;	18.333333333333332
1376652976;	8;	20799.999296;	4300.399854448001;	20.675;	3.2649489066666666E7;	1.14756144E7;	2723.6666666666665;	11889.533333333333;	719.2;	25.4
1376653276;	8;	20799.999296;	3652.1332097226673;	17.558333333333334;	3.2673792E7;	6308231.2;	914.0666666666667;	11294.333333333334;	0.0;	0.0
1376653576;	8;	20799.999296;	3499.599881552;	16.825;	3.2673792E7;	4898946.4;	260.4;	10885.6;	0.0;	0.0
1376653876;	8;	20799.999296;	3861.8665359573333;	18.566666666666666;	3.2673792E7;	5905578.4;	290.93333333333334;	8809.333333333334;	0.06666666666666667;	0.06666666666666667
1376654176;	8;	20799.999296;	5563.999811680001;	26.75;	3.2673792E7;	2.8498895466666665E7;	4853.2;	1986.8666666666666;	0.8;	1.9333333333333333
1376654476;	8;	20799.999296;	3050.666563413334;	14.666666666666668;	3.2673792E7;	1.0849264E7;	1324.0666666666666;	3873.266666666667;	1.0;	0.8
1376654776;	8;	20799.999296;	4387.066518181333;	21.091666666666665;	3.2673792E7;	2.1005072533333335E7;	3983.3333333333335;	23316.6;	9447.133333333333;	283.6
1376655076;	8;	20799.999296;	2917.1999012640003;	14.025;	3.2673792E7;	1.9618155733333334E7;	1440.8666666666666;	3897.866666666667;	120.4;	7.266666666666667
1376655376;	8;	20799.999296;	91.86666355733334;	0.44166666666666665;	3.2673792E7;	5838468.8;	29.0;	23.066666666666666;	0.2;	0.9333333333333333
1376655676;	8;	20799.999296;	2560.1332466826666;	12.308333333333332;	3.2673792E7;	1722459.2;	399.73333333333335;	1013.6666666666666;	0.26666666666666666;	6.533333333333333
1376655976;	8;	20799.999296;	2965.7332329546666;	14.258333333333333;	3.2673792E7;	1096110.4;	179.13333333333333;	1048.0;	0.26666666666666666;	8.4
1376656276;	8;	20799.999296;	2899.866568517334;	13.941666666666668;	3.2673792E7;	1386915.2;	1548.8666666666666;	1392.8;	0.06666666666666667;	11.933333333333334
1376656576;	8;	20799.999296;	126.5333290506667;	0.6083333333333334;	3.2673792E7;	894784.0;	93.6;	20.6;	0.0;	1.1333333333333333
1376656876;	8;	20799.999296;	76.26666408533333;	0.36666666666666664;	3.2673792E7;	201326.4;	0.0;	1.0666666666666667;	0.0;	1.0
1376657176;	8;	20799.999296;	76.26666408533333;	0.36666666666666664;	3.2673792E7;	156587.2;	0.0;	0.3333333333333333;	0.13333333333333333;	1.0
1376657476;	8;	20799.999296;	74.53333081066667;	0.35833333333333334;	3.2673792E7;	246065.6;	0.0;	0.13333333333333333;	2.7333333333333334;	3.533333333333333
1376657776;	8;	20799.999296;	77.99999736000001;	0.375;	3.2673792E7;	0.0;	0.0;	0.8;	0.3333333333333333;	1.0666666666666667
1376658076;	8;	20799.999296;	77.99999736000001;	0.375;	3.2673792E7;	0.0;	0.0;	0.0;	0.8666666666666667;	1.0
1376658376;	8;	20799.999296;	76.26666408533333;	0.36666666666666664;	3.2673792E7;	0.0;	0.0;	0.26666666666666666;	1.0;	1.0
1376658676;	8;	20799.999296;	83.199997184;	0.4;	3.2673792E7;	0.0;	2.0;	3.7333333333333334;	0.7333333333333333;	1.4666666666666666
1376658976;	8;	20799.999296;	77.99999736000001;	0.375;	3.2673792E7;	22369.6;	0.0;	0.4666666666666667;	0.13333333333333333;	1.0
1376659276;	8;	20799.999296;	76.26666408533333;	0.36666666666666664;	3.2673792E7;	178956.8;	0.0;	0.4;	0.06666666666666667;	1.0
