Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.997252;	10696.397173682;	102.85;	1.63328E7;	8209649.066666666;	0.0;	1.0666666666666667;	0.0;	0.5333333333333333
1376315146;	4;	10399.997252;	10729.330498313331;	103.16666666666666;	1.63328E7;	4395628.266666667;	0.0;	0.13333333333333333;	0.0;	0.4
1376315446;	4;	10399.997252;	10800.397146201998;	103.85;	1.63328E7;	2113927.2;	0.0;	0.2;	0.0;	0.6666666666666666
1376315746;	4;	10399.997252;	10446.797239634;	100.45;	1.63328E7;	3512029.3333333335;	0.0;	1.8;	0.26666666666666666;	41.333333333333336
1376316046;	4;	10399.997252;	6038.9317376613335;	58.06666666666667;	1.63328E7;	1.1777603466666667E7;	0.0;	31.066666666666666;	21.533333333333335;	123.86666666666666
1376316346;	4;	10399.997252;	4778.798737294;	45.95;	1.63328E7;	3992975.466666667;	135.8;	51.13333333333333;	20.4;	1.6
1376316646;	4;	10399.997252;	6903.8648424526655;	66.38333333333333;	1.63328E7;	2046818.4;	0.0;	56.46666666666667;	40.6;	1.2666666666666666
1376316946;	4;	10399.997252;	4449.465490980667;	42.78333333333333;	1.63328E7;	4473922.666666667;	31.133333333333333;	5.4;	0.06666666666666667;	0.8
1376317246;	4;	10399.997252;	25.999993129999996;	0.25;	1.63328E7;	2617243.7333333334;	0.0;	1.8666666666666667;	0.4;	0.7333333333333333
1376317546;	4;	10399.997252;	25.999993129999996;	0.25;	1.63328E7;	514500.8;	0.0;	0.5333333333333333;	0.0;	1.0
1376317846;	4;	10399.997252;	25.999993129999996;	0.25;	1.63328E7;	22369.6;	0.0;	0.3333333333333333;	0.0;	1.0
1376318146;	4;	10399.997252;	25.999993129999996;	0.25;	1.63328E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376318446;	4;	10399.997252;	25.999993129999996;	0.25;	1.63328E7;	0.0;	0.0;	0.26666666666666666;	1.2;	1.0
