Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376655376;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655676;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655976;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658076;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658376;	8;	21599.987792;	1811.6989760539998;	8.3875;	2.93353472E7;	2.72797524E7;	3192.222222222222;	2308.222222222222;	0.4444444444444444;	0.0
1376658676;	8;	21599.987792;	2066.398832101333;	9.566666666666666;	3.2591872E7;	3.18095992E7;	4235.733333333334;	1359.1333333333334;	124.93333333333334;	3.3333333333333335
1376658976;	8;	21599.987792;	3184.198200337333;	14.741666666666667;	3.25963776E7;	1.96628952E7;	925.2;	4465.266666666666;	511.53333333333336;	14.066666666666666
1376659276;	8;	21599.987792;	2716.198464844;	12.575;	3.2619178666666668E7;	8388606.4;	1930.9333333333334;	4542.8;	603.6666666666666;	12.4
1376659576;	8;	21599.987792;	1594.7990986426666;	7.383333333333334;	3.2661230933333334E7;	3959420.8;	1988.5333333333333;	7584.8;	115.93333333333334;	2.533333333333333
1376659876;	8;	21599.987792;	2228.3987405413336;	10.316666666666668;	3.2669696E7;	3623875.7333333334;	249.06666666666666;	7320.2;	0.06666666666666667;	0.0
1376660176;	8;	21599.987792;	3038.398282741334;	14.066666666666668;	3.2669696E7;	4541031.466666667;	151.86666666666667;	7640.6;	0.06666666666666667;	0.06666666666666667
1376660476;	8;	21599.987792;	2458.7986103226667;	11.383333333333333;	3.2669696E7;	3131744.0;	97.26666666666667;	8408.8;	0.06666666666666667;	0.0
1376660776;	8;	21599.987792;	3182.3982013546665;	14.733333333333333;	3.2669696E7;	4608139.733333333;	275.4;	8432.933333333332;	0.0;	0.0
