Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.995928;	10476.262564805334;	100.73333333333333;	1.6349184E7;	1990894.4;	0.0;	0.0;	0.0;	0.5333333333333333
1376315146;	4;	10399.995928;	10386.129266762666;	99.86666666666666;	1.6349184E7;	727012.0;	0.0;	0.3333333333333333;	0.0;	0.4666666666666667
1376315446;	4;	10399.995928;	7959.463550229333;	76.53333333333333;	1.6349184E7;	9764337.6;	0.0;	43.13333333333333;	0.6666666666666666;	123.2
1376315746;	4;	10399.995928;	362.2665248253333;	3.483333333333333;	1.6349184E7;	4093638.4;	0.0;	1.2666666666666666;	0.2;	41.733333333333334
1376316046;	4;	10399.995928;	2461.3323696266666;	23.666666666666664;	1.6349184E7;	1442839.2;	0.0;	81.0;	60.666666666666664;	1.6666666666666667
1376316346;	4;	10399.995928;	9805.462827449335;	94.28333333333335;	1.6349184E7;	2449471.466666667;	0.0;	27.933333333333334;	20.266666666666666;	0.8666666666666667
1376316646;	4;	10399.995928;	10668.662489473336;	102.58333333333334;	1.6349184E7;	8399791.2;	0.0;	1.7333333333333334;	0.6666666666666666;	0.5333333333333333
1376316946;	4;	10399.995928;	4511.864900097334;	43.38333333333333;	1.6349184E7;	1.1665755466666667E7;	0.0;	1.5333333333333334;	0.06666666666666667;	0.8666666666666667
1376317246;	4;	10399.995928;	51.99997964;	0.5;	1.6349184E7;	6833917.6;	0.0;	0.7333333333333333;	0.4;	0.7333333333333333
1376317546;	4;	10399.995928;	51.99997964;	0.5;	1.6349184E7;	1521132.8;	0.0;	0.6666666666666666;	0.0;	1.0
1376317846;	4;	10399.995928;	51.99997964;	0.5;	1.6349184E7;	167772.0;	0.0;	3.066666666666667;	0.06666666666666667;	1.0666666666666667
1376318146;	4;	10399.995928;	69.33330618666668;	0.6666666666666667;	1.6349184E7;	111848.0;	2.8;	3.8666666666666667;	0.13333333333333333;	1.0666666666666667
1376318446;	4;	10399.995928;	2593.0656513813333;	24.933333333333334;	1.6349184E7;	794120.8;	0.0;	206.93333333333334;	187.0;	3.1333333333333333
1376318746;	4;	10399.995928;	2513.3323492666664;	24.166666666666664;	1.6349184E7;	2471840.8;	0.0;	196.73333333333332;	186.26666666666668;	3.8
1376319046;	4;	10399.995928;	6106.530942390667;	58.71666666666667;	1.6349184E7;	2505395.2;	2.8;	103.0;	72.13333333333334;	3.8
1376319346;	4;	10399.995928;	7409.997098700001;	71.25;	1.6349184E7;	3388994.6666666665;	0.0;	9.333333333333334;	0.13333333333333333;	0.7333333333333333
1376319646;	4;	10399.995928;	10661.729158854667;	102.51666666666667;	1.6349184E7;	7907660.0;	0.0;	1.0;	0.0;	0.4666666666666667
1376319946;	4;	10399.995928;	10653.062495581333;	102.43333333333334;	1.6349184E7;	7046429.333333333;	0.0;	0.0;	0.0;	0.4
1376320246;	4;	10399.995928;	10679.062485401335;	102.68333333333334;	1.6349184E7;	3131745.3333333335;	0.0;	0.13333333333333333;	0.26666666666666666;	0.3333333333333333
1376320546;	4;	10399.995928;	7420.397094628;	71.35;	1.6349184E7;	6889842.133333334;	135.73333333333332;	65.4;	1.6666666666666667;	164.0
1376320846;	4;	10399.995928;	1372.7994624960002;	13.2;	1.6349184E7;	8589932.8;	2.8666666666666667;	96.26666666666667;	72.33333333333333;	1.6666666666666667
1376321146;	4;	10399.995928;	10542.129205682666;	101.36666666666666;	1.6349184E7;	4865389.866666666;	31.133333333333333;	6.066666666666666;	0.0;	0.5333333333333333
1376321446;	4;	10399.995928;	10680.795818056002;	102.7;	1.6349184E7;	9518272.266666668;	0.0;	1.8;	0.0;	0.4666666666666667
1376321746;	4;	10399.995928;	10670.395822127999;	102.6;	1.6349184E7;	5245674.4;	0.0;	1.3333333333333333;	0.2;	0.4
1376322046;	4;	10399.995928;	10670.395822127999;	102.6;	1.6349184E7;	2807385.6;	0.0;	0.8;	0.3333333333333333;	0.4
1376322346;	4;	10399.995928;	4537.864889917333;	43.63333333333333;	1.6349184E7;	1.05025344E7;	0.0;	46.4;	1.4;	164.06666666666666
1376322647;	4;	10399.995928;	2648.532296330666;	25.466666666666665;	1.6349184E7;	3925866.4;	0.0;	56.8;	36.46666666666667;	1.3333333333333333
1376322947;	4;	10399.995928;	5752.931080838668;	55.31666666666667;	1.6349184E7;	1431654.4;	0.0;	2.0;	0.0;	1.0
1376323247;	4;	10399.995928;	5733.864421637333;	55.13333333333333;	1.6349184E7;	469761.6;	0.0;	2.6666666666666665;	0.06666666666666667;	1.0666666666666667
1376323547;	4;	10399.995984;	7834.663641279999;	75.33333333333333;	1.6349184E7;	671088.0;	0.0;	5.5;	0.0;	1.0
1376323847;	4;	10399.995984;	6200.130939127999;	59.61666666666667;	1.6349184E7;	939523.2;	0.0;	68.73333333333333;	19.133333333333333;	82.53333333333333
1376324147;	4;	10399.995984;	5856.931071655999;	56.31666666666667;	1.6349184E7;	1029001.6;	0.0;	1.7333333333333334;	0.4666666666666667;	1.0
1376324447;	4;	10399.995984;	7437.730461224;	71.51666666666667;	1.6349184E7;	436207.2;	0.0;	26.133333333333333;	18.4;	1.1333333333333333
1376324747;	4;	10399.995984;	7370.1304873280005;	70.86666666666667;	1.6349184E7;	581609.6;	0.0;	3.466666666666667;	0.2;	41.733333333333334
1376325047;	4;	10399.995984;	5043.998052239999;	48.5;	1.6349184E7;	615164.0;	0.0;	2.4;	0.2;	41.4
1376325347;	4;	10399.995984;	5149.731344744;	49.51666666666667;	1.6349184E7;	1342176.0;	0.0;	50.13333333333333;	36.46666666666667;	1.2666666666666666
1376325647;	4;	10399.995984;	7063.330605800001;	67.91666666666667;	1.6349184E7;	1174404.0;	0.0;	27.666666666666668;	18.8;	41.46666666666667
1376325947;	4;	10399.995984;	8543.596700856;	82.15;	1.6349184E7;	782936.0;	0.0;	1.5333333333333334;	0.26666666666666666;	1.0
