Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.99748;	129.9999685;	1.25;	2.0895744E7;	685068.2666666667;	102.86666666666667;	132.66666666666666;	0.0;	0.26666666666666666
1376315146;	4;	10399.99748;	133.46663432666668;	1.2833333333333334;	2.0895744E7;	713030.4;	130.26666666666665;	141.53333333333333;	0.06666666666666667;	0.26666666666666666
1376315446;	4;	10399.99748;	128.26663558666667;	1.2333333333333334;	2.0895744E7;	545257.6;	102.86666666666667;	132.86666666666667;	0.0;	0.26666666666666666
1376315746;	4;	10399.99748;	128.26663558666667;	1.2333333333333334;	2.0895744E7;	587200.8;	102.53333333333335;	133.46666666666667;	0.0;	0.2
1376316046;	4;	10399.99748;	133.46663432666668;	1.2833333333333334;	2.0895744E7;	433408.8;	150.13333333333335;	150.26666666666668;	0.06666666666666667;	5.2
1376316346;	4;	10399.99748;	145.59996472;	1.4;	2.0895744E7;	1426061.6;	103.33333333333334;	153.73333333333332;	0.0;	0.4666666666666667
1376316646;	4;	10399.99748;	123.06663684666665;	1.1833333333333333;	2.0895744E7;	615162.9333333333;	102.73333333333333;	134.06666666666666;	0.0;	0.3333333333333333
1376316946;	4;	10399.99748;	123.06663684666665;	1.1833333333333333;	2.0895744E7;	838860.0;	135.46666666666667;	145.53333333333333;	0.06666666666666667;	0.4666666666666667
1376317246;	4;	10399.99748;	121.33330393333334;	1.1666666666666667;	2.0895744E7;	503314.4;	102.4;	133.60000000000002;	0.0;	0.26666666666666666
1376317546;	4;	10399.99748;	121.33330393333334;	1.1666666666666667;	2.0895744E7;	391465.86666666664;	102.73333333333333;	133.73333333333335;	0.0;	0.2
1376317846;	4;	10399.99748;	124.79996976000001;	1.2;	2.0895744E7;	559238.6666666666;	130.60000000000002;	140.66666666666663;	0.06666666666666667;	0.4
1376318146;	4;	10399.99748;	124.79996976000001;	1.2;	2.0895744E7;	279617.3333333333;	102.66666666666667;	133.39999999999998;	0.0;	0.26666666666666666
1376318446;	4;	10399.99748;	121.33330393333334;	1.1666666666666667;	2.0895744E7;	545257.6;	102.66666666666667;	133.53333333333333;	0.0;	0.26666666666666666
1376318746;	4;	10399.99748;	131.73330141333332;	1.2666666666666666;	2.0895744E7;	615162.9333333333;	130.4;	139.6;	0.06666666666666667;	0.26666666666666666
1376319046;	4;	10399.99748;	128.26663558666667;	1.2333333333333334;	2.0895744E7;	475352.26666666666;	103.06666666666668;	134.4;	0.0;	0.26666666666666666
1376319346;	4;	10399.99748;	124.79996976000001;	1.2;	2.0895744E7;	671087.2;	102.53333333333333;	132.6;	0.0;	0.13333333333333333
1376319646;	4;	10399.99748;	136.93330015333333;	1.3166666666666667;	2.0895744E7;	685068.2666666667;	149.66666666666669;	151.13333333333333;	0.06666666666666667;	5.266666666666667
1376319946;	4;	10399.99748;	149.0666305466667;	1.4333333333333333;	2.0895744E7;	810897.0666666667;	103.66666666666667;	146.93333333333337;	0.0;	0.3333333333333333
1376320246;	4;	10399.99748;	119.59997102;	1.15;	2.0895744E7;	573219.7333333333;	102.33333333333334;	140.13333333333333;	0.0;	0.4
1376320546;	4;	10399.99748;	131.73330141333332;	1.2666666666666666;	2.0895744E7;	475352.26666666666;	134.60000000000002;	145.06666666666666;	0.06666666666666667;	0.3333333333333333
1376320846;	4;	10399.99748;	133.46663432666668;	1.2833333333333334;	2.0895744E7;	587200.8;	103.66666666666667;	135.13333333333333;	0.0;	0.2
1376321146;	4;	10399.99748;	138.6666330666667;	1.3333333333333335;	2.0895744E7;	517295.4666666667;	103.2;	133.13333333333335;	0.0;	0.26666666666666666
1376321446;	4;	10399.99748;	131.73330141333332;	1.2666666666666666;	2.0895744E7;	419428.0;	131.0;	140.86666666666665;	0.06666666666666667;	0.26666666666666666
1376321746;	4;	10399.99748;	129.9999685;	1.25;	2.0895744E7;	601181.8666666667;	103.33333333333334;	133.33333333333334;	0.0;	0.3333333333333333
1376322046;	4;	10399.99748;	119.59997102;	1.15;	2.0895744E7;	657106.1333333333;	102.46666666666667;	133.46666666666667;	0.0;	0.13333333333333333
1376322346;	4;	10399.99748;	129.9999685;	1.25;	2.0895744E7;	545257.6;	131.53333333333333;	141.06666666666666;	0.06666666666666667;	0.3333333333333333
1376322647;	4;	10399.99748;	124.79996976000001;	1.2;	2.0895744E7;	531276.5333333333;	102.66666666666667;	133.26666666666668;	0.0;	0.26666666666666666
1376322947;	4;	10399.99748;	124.79996976000001;	1.2;	2.0895744E7;	643125.0666666667;	102.66666666666667;	133.73333333333335;	0.0;	0.26666666666666666
1376323247;	4;	10399.99748;	253.0666053466667;	2.4333333333333336;	2.0895744E7;	894783.7333333333;	2682.4666666666667;	187.2;	0.26666666666666666;	18.933333333333334
1376323547;	4;	10399.99748;	566.79986266;	5.45;	2.0895744E7;	3649043.2;	2779.5333333333338;	337.1333333333333;	0.4666666666666667;	118.73333333333333
1376323847;	4;	10399.99748;	136.93330015333333;	1.3166666666666667;	2.0895744E7;	1468004.2666666666;	252.60000000000002;	393.8666666666667;	0.0;	1.2666666666666666
1376324147;	4;	10399.99748;	129.9999685;	1.25;	2.0895744E7;	852841.0666666667;	119.86666666666667;	135.86666666666667;	0.06666666666666667;	0.2
1376324447;	4;	10399.99748;	126.53330267333335;	1.2166666666666668;	2.0895744E7;	671087.2;	103.26666666666668;	133.13333333333333;	0.0;	0.2
1376324747;	4;	10399.99748;	126.53330267333335;	1.2166666666666668;	2.0895744E7;	489333.3333333333;	113.66666666666667;	139.2;	0.0;	0.26666666666666666
