Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	1096110.4;	0.3333333333333333;	68.46666666666667;	6.133333333333334;	1.4
1376315146;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	827675.2;	0.3333333333333333;	66.26666666666667;	6.133333333333334;	1.3333333333333333
1376315446;	4;	11703.996756;	312.10658016;	2.666666666666667;	1.671168E7;	603979.2;	0.13333333333333333;	67.33333333333333;	6.066666666666666;	1.2666666666666666
1376315746;	4;	11703.996756;	327.711909168;	2.8;	1.671168E7;	838860.0;	0.0;	72.06666666666666;	6.066666666666666;	1.2666666666666666
1376316046;	4;	11703.996756;	382.330560696;	3.266666666666667;	1.671168E7;	1096110.4;	3.6;	97.26666666666665;	36.53333333333333;	48.46666666666667
1376316346;	4;	11703.996756;	337.465239798;	2.8833333333333333;	1.671168E7;	2181036.0;	0.0;	134.13333333333333;	16.866666666666667;	18.666666666666668
1376316646;	4;	11703.996756;	333.56390754600005;	2.85;	1.671168E7;	1152034.4;	2.8666666666666667;	74.53333333333333;	17.133333333333333;	12.933333333333334
1376316946;	4;	11703.996756;	302.35324952999997;	2.583333333333333;	1.671168E7;	1286252.0;	0.0;	69.13333333333334;	6.133333333333334;	1.2666666666666666
1376317246;	4;	11703.996756;	308.20524790800005;	2.6333333333333333;	1.671168E7;	850044.8;	0.0;	67.06666666666668;	6.066666666666666;	1.3333333333333333
1376317546;	4;	11703.996756;	306.254581782;	2.6166666666666667;	1.671168E7;	682272.8;	0.0;	65.73333333333333;	6.133333333333334;	1.3333333333333333
1376317846;	4;	11703.996756;	314.05724628599995;	2.683333333333333;	1.671168E7;	671088.0;	0.0;	66.06666666666666;	6.066666666666666;	1.3333333333333333
1376318146;	4;	11703.996756;	329.6625752940001;	2.816666666666667;	1.671168E7;	570424.8;	0.6666666666666666;	67.2;	6.333333333333333;	1.3333333333333333
1376318446;	4;	11703.996756;	323.81057691600006;	2.766666666666667;	1.671168E7;	973077.6;	0.3333333333333333;	67.73333333333333;	6.2;	1.4
1376318746;	4;	11703.996756;	316.00791241200005;	2.7;	1.671168E7;	782936.0;	0.3333333333333333;	65.4;	6.266666666666667;	1.2
1376319046;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	715827.2;	0.0;	66.66666666666666;	6.2;	1.3333333333333333
1376319346;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	659903.2;	0.0;	69.93333333333334;	6.066666666666666;	1.3333333333333333
1376319646;	4;	11703.996756;	337.465239798;	2.8833333333333333;	1.671168E7;	760566.4;	0.13333333333333333;	89.33333333333333;	6.066666666666666;	1.4
1376319946;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	1856676.8;	7.066666666666666;	112.8;	7.666666666666667;	5.0
1376320246;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	883599.2;	0.0;	82.46666666666667;	20.6;	20.8
1376320546;	4;	11703.996756;	327.711909168;	2.8;	1.671168E7;	883599.2;	0.5333333333333333;	73.33333333333333;	15.333333333333334;	12.133333333333333
1376320846;	4;	11703.996756;	310.15591403400003;	2.65;	1.671168E7;	671088.0;	0.13333333333333333;	70.33333333333333;	6.266666666666667;	1.6
1376321146;	4;	11703.996756;	386.231892948;	3.3;	1.671168E7;	827675.2;	0.06666666666666667;	68.73333333333333;	89.33333333333333;	64.13333333333334
1376321446;	4;	11703.996756;	319.90924466399997;	2.733333333333333;	1.671168E7;	782936.0;	0.0;	69.66666666666667;	20.333333333333332;	8.933333333333334
1376321746;	4;	11703.996756;	329.6625752940001;	2.816666666666667;	1.671168E7;	738196.8;	0.6666666666666666;	65.93333333333334;	9.266666666666667;	3.2
1376322046;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	928338.4;	0.3333333333333333;	68.4;	7.6;	4.0
1376322346;	4;	11703.996756;	321.85991079;	2.75;	1.671168E7;	816490.4;	0.3333333333333333;	64.93333333333334;	6.133333333333334;	1.4
1376322647;	4;	11703.996756;	339.415905924;	2.9;	1.671168E7;	805305.6;	8.6;	85.80000000000001;	21.866666666666667;	12.266666666666667
1376322947;	4;	11703.996756;	298.451917278;	2.55;	1.671168E7;	883599.2;	0.0;	93.26666666666667;	7.466666666666667;	2.466666666666667
1376323247;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	1196773.6;	115.60000000000001;	83.0;	7.8;	32.2
1376323547;	4;	11703.996756;	548.137181406;	4.683333333333334;	1.671168E7;	1923785.6;	5.866666666666666;	118.06666666666668;	96.53333333333333;	77.86666666666666
1376323847;	4;	11703.996756;	312.10658016;	2.666666666666667;	1.671168E7;	1163219.2;	0.0;	88.60000000000001;	13.266666666666667;	5.866666666666666
1376324147;	4;	11703.996756;	429.14654772;	3.666666666666667;	1.671168E7;	872414.4;	103.53333333333333;	97.26666666666667;	69.93333333333334;	50.0
1376324447;	4;	11703.996756;	370.62656394000004;	3.166666666666667;	1.671168E7;	1241512.8;	0.0;	109.33333333333334;	36.46666666666667;	18.533333333333335
1376324747;	4;	11703.996756;	333.56390754600005;	2.85;	1.671168E7;	973077.6;	0.0;	65.26666666666667;	20.6;	10.2
1376325047;	4;	11703.996756;	335.51457367200004;	2.8666666666666667;	1.671168E7;	659903.2;	0.0;	67.13333333333333;	21.266666666666666;	10.8
1376325347;	4;	11703.996756;	351.11990268;	3.0;	1.671168E7;	883599.2;	0.6666666666666666;	66.26666666666667;	21.0;	10.533333333333333
1376325647;	4;	11703.996756;	353.0705688060001;	3.016666666666667;	1.671168E7;	782936.0;	0.3333333333333333;	67.66666666666666;	22.133333333333333;	12.933333333333334
1376325947;	4;	11703.996756;	475.962534744;	4.066666666666666;	1.671168E7;	805305.6;	162.6;	132.73333333333335;	73.53333333333333;	53.333333333333336
1376326247;	4;	11703.996756;	384.281226822;	3.283333333333333;	1.671168E7;	1006632.0;	0.06666666666666667;	149.93333333333334;	45.2;	23.0
1376326547;	4;	11703.996756;	423.29454934200004;	3.6166666666666667;	1.671168E7;	659903.2;	51.4;	100.8;	50.6;	37.266666666666666
1376326847;	4;	11703.996756;	431.097213846;	3.683333333333333;	1.671168E7;	1275067.2;	30.666666666666668;	143.73333333333335;	48.6;	53.6
1376327147;	4;	11703.996756;	353.0705688060001;	3.016666666666667;	1.671168E7;	1789568.0;	0.6666666666666666;	135.86666666666665;	6.933333333333334;	12.333333333333334
1376327447;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	928338.4;	0.0;	90.39999999999999;	6.333333333333333;	1.4
1376327747;	4;	11703.996756;	310.15591403400003;	2.65;	1.671168E7;	514500.8;	0.2;	66.26666666666667;	6.266666666666667;	1.3333333333333333
1376328047;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	1017816.8;	0.2;	67.86666666666667;	8.666666666666666;	20.533333333333335
1376328347;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	816490.4;	0.0;	66.33333333333333;	6.8;	15.066666666666666
1376328647;	4;	11703.996756;	304.303915656;	2.6;	1.671168E7;	727012.0;	0.0;	67.13333333333334;	6.266666666666667;	1.3333333333333333
1376328947;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	838860.0;	0.6666666666666666;	65.66666666666667;	6.2;	1.2666666666666666
1376329247;	4;	11703.996756;	312.10658016;	2.666666666666667;	1.671168E7;	928338.4;	0.3333333333333333;	68.13333333333334;	6.2;	1.4
1376329547;	4;	11703.996756;	308.20524790800005;	2.6333333333333333;	1.671168E7;	905968.8;	0.3333333333333333;	64.60000000000001;	6.133333333333334;	1.2666666666666666
1376329847;	4;	11703.996756;	316.00791241200005;	2.7;	1.671168E7;	715827.2;	0.0;	67.2;	6.2;	1.3333333333333333
1376330147;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.671168E7;	727012.0;	0.2;	70.26666666666667;	8.866666666666667;	23.466666666666665
1376330447;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	939523.2;	0.0;	81.26666666666667;	6.6;	12.2
1376330747;	4;	11703.996756;	358.92256718400006;	3.066666666666667;	1.671168E7;	1711274.4;	0.07142857142857142;	106.0;	6.4;	1.7333333333333334
1376331047;	4;	11703.996756;	331.61324141999995;	2.833333333333333;	1.671168E7;	782936.0;	0.0;	95.07142857142858;	6.133333333333334;	1.4666666666666666
1376331347;	4;	11703.996756;	306.254581782;	2.6166666666666667;	1.671168E7;	771751.2;	0.0;	67.06666666666666;	6.2;	1.4
1376331647;	4;	11703.996756;	317.95857853800004;	2.716666666666667;	1.671168E7;	939523.2;	0.0;	67.73333333333333;	6.2;	1.4666666666666666
1376331947;	4;	11703.996756;	327.711909168;	2.8;	1.671168E7;	682272.8;	1.4666666666666666;	65.66666666666667;	9.2;	17.666666666666668
1376332247;	4;	11703.996756;	397.935889704;	3.4;	1.671168E7;	883599.2;	97.4;	74.86666666666667;	11.6;	123.73333333333333
1376332547;	4;	11703.996756;	341.36657205000006;	2.916666666666667;	1.671168E7;	805305.6;	61.46666666666667;	79.8;	7.933333333333334;	12.666666666666666
1376332847;	4;	11703.996756;	316.00791241200005;	2.7;	1.671168E7;	805305.6;	0.3333333333333333;	68.4;	6.133333333333334;	1.4
1376333147;	4;	11703.996756;	314.05724628599995;	2.683333333333333;	1.671168E7;	928338.4;	0.3333333333333333;	64.73333333333333;	6.066666666666666;	1.2666666666666666
1376333447;	4;	11703.996756;	312.10658016;	2.666666666666667;	1.671168E7;	782936.0;	0.0;	67.26666666666667;	6.2;	1.3333333333333333
1376333747;	4;	11703.996756;	335.51457367200004;	2.8666666666666667;	1.671168E7;	1062556.0;	0.06666666666666667;	74.2;	6.266666666666667;	1.4
1376334047;	4;	11703.996756;	339.415905924;	2.9;	1.671168E7;	760566.4;	0.4666666666666667;	85.93333333333334;	6.133333333333334;	1.4
1376334347;	4;	11703.996756;	520.827855642;	4.45;	1.671168E7;	2013264.0;	31.466666666666665;	128.33333333333334;	75.53333333333333;	66.66666666666667
1376334647;	4;	11703.996756;	413.541218712;	3.533333333333333;	1.671168E7;	1241512.8;	34.06666666666667;	108.53333333333333;	55.13333333333333;	39.266666666666666
1376334947;	4;	11703.996756;	329.6625752940001;	2.816666666666667;	1.671168E7;	771751.2;	0.0;	87.2;	12.6;	5.466666666666667
1376335247;	4;	11703.996756;	323.81057691600006;	2.766666666666667;	1.671168E7;	492131.2;	0.0;	66.2;	12.2;	5.066666666666666
1376335547;	4;	11703.996756;	319.90924466399997;	2.733333333333333;	1.671168E7;	771751.2;	0.0;	65.39999999999999;	11.866666666666667;	5.066666666666666
1376335847;	4;	11703.996756;	329.6625752940001;	2.816666666666667;	1.671168E7;	727012.0;	0.0;	67.26666666666667;	12.133333333333333;	5.0
1376336147;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	794120.8;	0.6666666666666666;	67.86666666666667;	12.4;	5.4
1376336447;	4;	11703.996756;	345.26790430200003;	2.95;	1.671168E7;	995447.2;	0.5333333333333333;	65.13333333333334;	12.133333333333333;	5.0
1376336747;	4;	11703.996756;	321.85991079;	2.75;	1.671168E7;	659903.2;	0.3333333333333333;	67.0;	12.066666666666666;	5.066666666666666
1376337047;	4;	11703.996756;	323.81057691600006;	2.766666666666667;	1.671168E7;	603979.2;	0.0;	66.2;	12.133333333333333;	5.066666666666666
1376337347;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	782936.0;	0.0;	71.66666666666667;	12.066666666666666;	5.133333333333334
1376337647;	4;	11703.996756;	1109.929025694;	9.483333333333334;	1.671168E7;	1196773.8666666667;	626.0666666666667;	952.0;	12.133333333333333;	5.066666666666666
1376337947;	4;	11703.996756;	1991.6301146459998;	17.016666666666666;	1.671168E7;	6039796.0;	2351.4666666666667;	1060.0666666666666;	11.933333333333334;	5.066666666666666
1376338248;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	3120560.0;	2.466666666666667;	299.13333333333327;	11.933333333333334;	5.066666666666666
1376338548;	4;	11703.996756;	327.711909168;	2.8;	1.671168E7;	1207958.4;	0.0;	70.93333333333334;	11.8;	4.933333333333334
1376338848;	4;	11703.996756;	337.465239798;	2.8833333333333333;	1.671168E7;	671088.0;	0.0;	66.86666666666667;	11.933333333333334;	5.0
1376339148;	4;	11703.996756;	337.465239798;	2.8833333333333333;	1.671168E7;	548055.2;	0.0;	68.46666666666667;	11.933333333333334;	5.066666666666666
1376339448;	4;	11703.996756;	333.56390754600005;	2.85;	1.671168E7;	704642.4;	0.0;	66.06666666666668;	12.066666666666666;	5.133333333333334
1376339748;	4;	11703.996756;	403.78788808200005;	3.45;	1.671168E7;	1017816.8;	12.533333333333333;	457.53333333333336;	11.933333333333334;	5.066666666666666
1376340048;	4;	11703.996756;	368.675897814;	3.15;	1.671168E7;	850044.8;	0.3333333333333333;	172.00000000000003;	12.0;	5.066666666666666
1376340348;	4;	11703.996756;	329.6625752940001;	2.816666666666667;	1.671168E7;	894784.0;	0.3333333333333333;	68.8;	11.933333333333334;	5.066666666666666
1376340648;	4;	11703.996756;	335.51457367200004;	2.8666666666666667;	1.671168E7;	794120.8;	0.2;	66.53333333333333;	11.933333333333334;	5.133333333333334
1376340948;	4;	11703.996756;	356.971901058;	3.05;	1.671168E7;	939523.2;	7.6;	72.66666666666666;	12.0;	5.0
1376341248;	4;	11703.996756;	349.16923655399995;	2.983333333333333;	1.671168E7;	749381.6;	4.733333333333333;	192.06666666666666;	11.933333333333334;	5.133333333333334
1376341548;	4;	11703.996756;	382.330560696;	3.266666666666667;	1.671168E7;	2013264.0;	22.066666666666666;	111.2;	12.133333333333333;	5.2
1376341848;	4;	11703.996756;	343.31723817599993;	2.933333333333333;	1.671168E7;	1364545.6;	0.06666666666666667;	107.66666666666666;	12.066666666666666;	5.0
1376342148;	4;	11703.996756;	325.761243042;	2.783333333333333;	1.671168E7;	905968.8;	0.0;	70.0;	12.0;	5.133333333333334
1376342448;	4;	11703.996756;	335.51457367200004;	2.8666666666666667;	1.671168E7;	704642.4;	0.4;	67.86666666666666;	12.066666666666666;	5.2
1376342748;	4;	11703.996756;	333.56390754600005;	2.85;	1.671168E7;	1207958.4;	0.0;	69.8;	11.933333333333334;	5.066666666666666
1376343048;	4;	11703.996756;	337.465239798;	2.8833333333333333;	1.671168E7;	1252697.6;	0.0;	65.53333333333333;	12.066666666666666;	5.133333333333334
1376343348;	4;	11703.996756;	327.711909168;	2.8;	1.671168E7;	861229.6;	0.6666666666666666;	68.53333333333333;	12.066666666666666;	5.066666666666666
1376343648;	4;	11703.996756;	360.87323331;	3.083333333333333;	1.671168E7;	1129664.8;	0.3333333333333333;	65.46666666666667;	12.533333333333333;	5.466666666666667
1376343948;	4;	11703.996756;	349.16923655399995;	2.983333333333333;	1.671168E7;	827675.2;	0.3333333333333333;	68.2;	12.0;	5.0
