Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999582;	76.075989132;	2.6;	2095104.0;	390068.0;	0.0;	8.2;	0.13333333333333333;	4.333333333333333
1376315146;	1;	2925.999582;	68.27332358000001;	2.3333333333333335;	2095104.0;	373290.4;	0.26666666666666666;	9.0;	0.13333333333333333;	2.2666666666666666
1376315446;	1;	2925.999582;	70.223989968;	2.4;	2095104.0;	380281.06666666665;	0.26666666666666666;	18.0;	0.26666666666666666;	3.6666666666666665
1376315746;	1;	2925.999582;	64.371990804;	2.2;	2095104.0;	325755.4666666667;	0.0;	13.733333333333333;	0.06666666666666667;	2.2
1376316046;	1;	2925.999582;	130.69464799600001;	4.466666666666667;	2095104.0;	324358.13333333336;	0.8;	322.4;	8.933333333333334;	3.7333333333333334
1376316346;	1;	2925.999582;	154.102644652;	5.266666666666667;	2095104.0;	720020.2666666667;	0.3333333333333333;	632.4666666666667;	0.26666666666666666;	2.466666666666667
1376316646;	1;	2925.999582;	58.51999164;	2.0;	2095104.0;	485139.73333333334;	0.06666666666666667;	7.333333333333333;	0.0;	1.2
1376316946;	1;	2925.999582;	117.03998328;	4.0;	2095104.0;	412438.4;	0.0;	9.266666666666667;	0.26666666666666666;	5.866666666666666
1376317246;	1;	2925.999582;	78.02665552;	2.666666666666667;	2095104.0;	693456.0;	0.13333333333333333;	23.466666666666665;	0.13333333333333333;	2.2
1376317546;	1;	2925.999582;	70.223989968;	2.4;	2095104.0;	432011.2;	0.4;	8.466666666666667;	0.2;	2.1333333333333333
1376317846;	1;	2925.999582;	66.322657192;	2.2666666666666666;	2095104.0;	369097.3333333333;	0.8666666666666667;	9.333333333333334;	0.13333333333333333;	3.7333333333333334
1376318146;	1;	2925.999582;	62.421324416;	2.1333333333333333;	2095104.0;	314571.2;	0.0;	7.266666666666667;	0.13333333333333333;	3.0
1376318446;	1;	2925.999582;	58.51999164;	2.0;	2095104.0;	311775.2;	0.26666666666666666;	7.6;	0.0;	1.2666666666666666
