Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999538;	0.0;	0.0;	260100.0;	26212.266666666666;	0.0;	1.1333333333333333;	16.666666666666668;	17.4
1376315146;	1;	2925.999538;	0.0;	0.0;	260100.0;	23065.6;	0.0;	1.5333333333333334;	17.8;	18.333333333333332
1376315446;	1;	2925.999538;	19.50666358666667;	0.6666666666666667;	260100.0;	33726.666666666664;	0.0;	1.5333333333333334;	31.2;	32.06666666666667
1376315746;	1;	2925.999538;	0.0;	0.0;	260100.0;	31280.0;	0.0;	1.3333333333333333;	33.06666666666667;	33.733333333333334
1376316046;	1;	2925.999538;	1.9506663586666668;	0.06666666666666667;	260100.0;	17125.333333333332;	0.0;	1.5333333333333334;	39.86666666666667;	40.53333333333333
1376316346;	1;	2925.999538;	0.0;	0.0;	260100.0;	20445.066666666666;	0.0;	1.2666666666666666;	12.666666666666666;	13.066666666666666
1376316646;	1;	2925.999538;	15.605330869333335;	0.5333333333333333;	260100.0;	22192.533333333333;	0.0;	1.4;	42.733333333333334;	44.266666666666666
1376316946;	1;	2925.999538;	0.0;	0.0;	260100.0;	16949.866666666665;	0.0;	1.4666666666666666;	46.4;	47.4
1376317246;	1;	2925.999538;	5.851999076000001;	0.2;	260100.0;	18172.266666666666;	0.0;	1.6666666666666667;	39.53333333333333;	40.666666666666664
1376317546;	1;	2925.999538;	25.358662662666667;	0.8666666666666667;	260100.0;	30931.2;	0.0;	1.4666666666666666;	29.133333333333333;	30.266666666666666
1376317846;	1;	2925.999538;	0.0;	0.0;	260100.0;	45260.8;	0.0;	1.3333333333333333;	20.0;	20.6
1376318146;	1;	2925.999538;	0.0;	0.0;	260100.0;	22541.066666666666;	0.0;	1.3333333333333333;	14.466666666666667;	14.8
1376318446;	1;	2925.999538;	15.605330869333335;	0.5333333333333333;	260100.0;	18872.533333333333;	0.0;	1.4666666666666666;	47.86666666666667;	49.13333333333333
1376318746;	1;	2925.999538;	13.654664510666667;	0.4666666666666666;	260100.0;	28134.933333333334;	0.0;	1.8;	32.53333333333333;	33.2
1376319046;	1;	2925.999538;	0.0;	0.0;	260100.0;	47708.53333333333;	0.0;	1.6;	26.6;	27.2
1376319346;	1;	2925.999538;	0.0;	0.0;	260100.0;	24115.466666666667;	0.0;	1.4;	25.4;	25.733333333333334
1376319646;	1;	2925.999538;	0.0;	0.0;	260100.0;	19746.4;	0.0;	1.4666666666666666;	25.466666666666665;	25.866666666666667
1376319946;	1;	2925.999538;	17.555997228;	0.6;	260100.0;	44737.6;	0.0;	1.4;	24.4;	25.333333333333332
1376320246;	1;	2925.999538;	1.9506663586666668;	0.06666666666666667;	260100.0;	32154.666666666668;	0.0;	1.2666666666666666;	22.333333333333332;	22.866666666666667
1376320546;	1;	2925.999538;	15.605330869333335;	0.5333333333333333;	260100.0;	18522.4;	0.0;	1.6;	48.733333333333334;	49.666666666666664
1376320846;	1;	2925.999538;	40.963993531999996;	1.4;	260100.0;	28484.533333333333;	0.0;	1.8;	42.4;	43.46666666666667
1376321146;	1;	2925.999538;	1.9506663586666668;	0.06666666666666667;	260100.0;	46833.86666666667;	0.0;	1.3333333333333333;	11.0;	11.266666666666667
1376321446;	1;	2925.999538;	0.0;	0.0;	260100.0;	24464.266666666666;	0.0;	1.1333333333333333;	11.533333333333333;	11.666666666666666
1376321746;	1;	2925.999538;	17.555997228;	0.6;	260100.0;	20794.933333333334;	0.0;	1.5333333333333334;	68.53333333333333;	69.46666666666667
1376322046;	1;	2925.999538;	17.555997228;	0.6;	260100.0;	36523.46666666667;	0.0;	1.7333333333333334;	17.133333333333333;	17.466666666666665
1376322346;	1;	2925.999538;	37.062660814666664;	1.2666666666666666;	260100.0;	30581.333333333332;	0.0;	1.6666666666666667;	99.13333333333334;	101.33333333333333
1376322647;	1;	2925.999538;	44.865326249333336;	1.5333333333333334;	260100.0;	17125.333333333332;	0.0;	1.3333333333333333;	44.2;	45.4
