Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.996756;	493.51852987800004;	4.216666666666667;	1.671584E7;	838860.0;	0.0;	46.0;	96.86666666666666;	1281.3333333333333
1376315146;	4;	11703.996756;	836.835768054;	7.15;	1.671584E7;	1219143.2;	1.0;	154.6;	95.53333333333333;	1284.4
1376315446;	4;	11703.996756;	503.27186050800003;	4.3;	1.671584E7;	1185588.8;	1.5333333333333334;	52.6;	96.66666666666667;	1293.0
1376315746;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1084925.6;	0.0;	43.400000000000006;	93.2;	1267.0
1376316046;	4;	11703.996756;	910.9610808420001;	7.783333333333334;	1.671584E7;	1308621.6;	1.0666666666666667;	162.4;	99.2;	1650.3333333333333
1376316346;	4;	11703.996756;	565.69317654;	4.833333333333333;	1.671584E7;	1957340.0;	0.0;	45.46666666666667;	96.4;	1298.4666666666667
1376316646;	4;	11703.996756;	479.863866996;	4.1;	1.671584E7;	1789568.0;	0.0;	43.4;	93.8;	1303.7333333333333
1376316946;	4;	11703.996756;	458.40653961000004;	3.916666666666667;	1.671584E7;	1107295.2;	0.0;	43.0;	94.93333333333334;	1316.1333333333334
1376317246;	4;	11703.996756;	481.81453312200006;	4.116666666666667;	1.671584E7;	917153.6;	0.0;	49.06666666666666;	94.4;	1308.4
1376317546;	4;	11703.996756;	452.554541232;	3.8666666666666667;	1.671584E7;	838860.0;	0.0;	42.66666666666667;	94.8;	1314.4
1376317846;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	637533.6;	0.0;	43.73333333333333;	94.6;	1311.0
1376318146;	4;	11703.996756;	752.9571246360001;	6.433333333333334;	1.671584E7;	704642.4;	0.3333333333333333;	109.60000000000001;	95.8;	1317.8
1376318446;	4;	11703.996756;	805.6251100380001;	6.883333333333334;	1.671584E7;	1174404.0;	0.2;	114.6;	110.46666666666667;	1426.2
1376318746;	4;	11703.996756;	534.4825185239999;	4.566666666666666;	1.671584E7;	1375730.4;	0.0;	44.733333333333334;	96.93333333333334;	1339.5333333333333
1376319046;	4;	11703.996756;	651.522486084;	5.566666666666666;	1.671584E7;	1431654.4;	1.1333333333333333;	66.26666666666667;	95.66666666666667;	1330.1333333333334
1376319346;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.671584E7;	995447.2;	0.0;	44.266666666666666;	101.13333333333334;	1382.7333333333333
1376319646;	4;	11703.996756;	672.9798134700001;	5.75;	1.671584E7;	1163219.2;	0.0;	58.8;	104.66666666666667;	1352.0
1376319946;	4;	11703.996756;	505.222526634;	4.316666666666666;	1.671584E7;	1610611.2;	0.0;	46.133333333333326;	95.33333333333333;	1328.5333333333333
1376320246;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.671584E7;	1744828.8;	0.0;	42.6;	95.33333333333333;	1320.5333333333333
1376320546;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.671584E7;	939523.2;	0.0;	43.266666666666666;	94.2;	1381.8
1376320846;	4;	11703.996756;	485.71586537400003;	4.15;	1.671584E7;	905968.8;	0.0;	50.46666666666667;	96.86666666666666;	1318.2
1376321146;	4;	11703.996756;	468.15987024000003;	4.0;	1.671584E7;	973077.6;	0.0;	42.8;	94.4;	1324.1333333333334
1376321446;	4;	11703.996756;	470.110536366;	4.016666666666667;	1.671584E7;	950708.0;	0.0;	43.4;	94.8;	1326.2666666666667
1376321746;	4;	11703.996756;	475.962534744;	4.066666666666666;	1.671584E7;	738196.8;	0.0;	43.13333333333333;	94.46666666666667;	1415.8666666666666
1376322046;	4;	11703.996756;	491.56786375200005;	4.2;	1.671584E7;	961892.8;	0.0;	43.733333333333334;	96.26666666666667;	1538.8
1376322346;	4;	11703.996756;	493.51852987800004;	4.216666666666667;	1.671584E7;	749381.6;	0.0;	49.0;	110.26666666666667;	1509.8
1376322647;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	883599.2;	0.0;	46.06666666666666;	94.8;	1348.8666666666666
1376322947;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	1163219.2;	0.0;	43.266666666666666;	91.86666666666666;	1314.2666666666667
1376323247;	4;	11703.996756;	452.554541232;	3.8666666666666667;	1.671584E7;	1017816.8;	0.0;	43.06666666666666;	94.46666666666667;	1303.0666666666666
1376323547;	4;	11703.996756;	501.32119438200004;	4.283333333333333;	1.671584E7;	1040186.4;	0.0;	44.13333333333333;	96.06666666666666;	1299.3333333333333
1376323847;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1733644.0;	0.0;	43.0;	95.66666666666667;	1335.9333333333334
1376324147;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.671584E7;	939523.2;	0.0;	43.266666666666666;	93.73333333333333;	1306.9333333333334
1376324447;	4;	11703.996756;	491.56786375200005;	4.2;	1.671584E7;	782936.0;	0.0;	48.333333333333336;	95.06666666666666;	1327.6666666666667
1376324747;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	760566.4;	0.0;	43.2;	92.73333333333333;	1320.0
1376325047;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	704642.4;	0.0;	42.733333333333334;	94.26666666666667;	1328.9333333333334
1376325347;	4;	11703.996756;	470.110536366;	4.016666666666667;	1.671584E7;	939523.2;	0.0;	43.13333333333333;	95.33333333333333;	1337.8666666666666
1376325647;	4;	11703.996756;	458.40653961000004;	3.916666666666667;	1.671584E7;	939523.2;	0.0;	43.06666666666666;	93.93333333333334;	1336.0
1376325947;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.671584E7;	1185588.8;	0.0;	43.266666666666666;	93.73333333333333;	1321.9333333333334
1376326247;	4;	11703.996756;	470.110536366;	4.016666666666667;	1.671584E7;	805305.6;	0.0;	43.333333333333336;	94.53333333333333;	1333.2666666666667
1376326547;	4;	11703.996756;	468.15987024000003;	4.0;	1.671584E7;	738196.8;	0.0;	43.33333333333333;	94.8;	1322.8
1376326847;	4;	11703.996756;	470.110536366;	4.016666666666667;	1.671584E7;	603979.2;	0.0;	42.6;	93.86666666666666;	1331.9333333333334
1376327147;	4;	11703.996756;	493.51852987800004;	4.216666666666667;	1.671584E7;	1174404.0;	0.0;	43.599999999999994;	94.4;	1327.9333333333334
1376327447;	4;	11703.996756;	454.50520735800006;	3.8833333333333333;	1.671584E7;	2035633.6;	0.0;	43.733333333333334;	93.8;	1324.8666666666666
1376327747;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	872414.4;	0.0;	42.66666666666667;	93.53333333333333;	1329.0666666666666
1376328047;	4;	11703.996756;	495.469196004;	4.233333333333333;	1.671584E7;	1006632.0;	0.0;	48.8;	93.0;	1332.0
1376328347;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	1006632.0;	0.0;	42.86666666666667;	94.26666666666667;	1328.8
1376328647;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	715827.2;	0.0;	43.46666666666667;	92.93333333333334;	1321.2
1376328947;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	816490.4;	0.0;	41.266666666666666;	94.0;	1327.8666666666666
1376329247;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	917153.6;	0.0;	42.666666666666664;	94.53333333333333;	1317.0
1376329547;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	1029001.6;	0.0;	42.733333333333334;	93.13333333333334;	1333.8666666666666
1376329847;	4;	11703.996756;	468.15987024000003;	4.0;	1.671584E7;	1017816.8;	0.0;	43.13333333333333;	94.13333333333334;	1329.3333333333333
1376330147;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	950708.0;	0.0;	43.13333333333333;	94.93333333333334;	1335.4
1376330447;	4;	11703.996756;	458.40653961000004;	3.916666666666667;	1.671584E7;	894784.0;	0.0;	43.733333333333334;	94.33333333333333;	1324.2
1376330747;	4;	11703.996756;	495.469196004;	4.233333333333333;	1.671584E7;	984262.4;	0.0;	42.46666666666667;	93.6;	1313.8
1376331047;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	1465208.8;	0.0;	41.46666666666666;	94.93333333333334;	1329.5333333333333
1376331347;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	1196773.6;	0.0;	42.666666666666664;	93.26666666666667;	1329.0
1376331647;	4;	11703.996756;	491.56786375200005;	4.2;	1.671584E7;	1118480.0;	0.0;	49.666666666666664;	93.26666666666667;	1332.6666666666667
1376331947;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1308621.6;	0.0;	41.86666666666667;	94.2;	1333.0
1376332247;	4;	11703.996756;	474.011868618;	4.05;	1.671584E7;	1006632.0;	0.0;	42.4;	92.73333333333333;	1328.2
1376332547;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	961892.8;	0.0;	42.13333333333333;	93.13333333333334;	1321.8
1376332847;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	872414.4;	0.0;	42.0;	94.6;	1316.0
1376333147;	4;	11703.996756;	458.40653961000004;	3.916666666666667;	1.671584E7;	1219143.2;	0.0;	42.4;	93.13333333333334;	1319.9333333333334
1376333447;	4;	11703.996756;	468.15987024000003;	4.0;	1.671584E7;	1207958.4;	0.0;	42.8;	94.26666666666667;	1327.0666666666666
1376333747;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	973077.6;	0.0;	42.733333333333334;	93.93333333333334;	1335.9333333333334
1376334047;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	1073740.8;	0.0;	42.733333333333334;	94.53333333333333;	1338.2666666666667
1376334347;	4;	11703.996756;	497.41986213;	4.25;	1.671584E7;	1308621.6;	0.0;	42.93333333333333;	94.06666666666666;	1326.7333333333333
1376334647;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1610611.2;	0.0;	42.53333333333333;	93.86666666666666;	1332.9333333333334
1376334947;	4;	11703.996756;	468.15987024000003;	4.0;	1.671584E7;	805305.6;	0.0;	41.2;	94.93333333333334;	1333.7333333333333
1376335247;	4;	11703.996756;	487.6665315000001;	4.166666666666667;	1.671584E7;	838860.0;	0.0;	48.866666666666674;	93.93333333333334;	1321.2666666666667
1376335547;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	917153.6;	0.0;	41.66666666666667;	93.33333333333333;	1336.8
1376335847;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	950708.0;	0.0;	43.0;	94.6;	1344.8
1376336147;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	838860.0;	0.0;	42.46666666666667;	92.66666666666667;	1331.4666666666667
1376336447;	4;	11703.996756;	470.110536366;	4.016666666666667;	1.671584E7;	704642.4;	0.0;	43.266666666666666;	93.0;	1328.0
1376336747;	4;	11703.996756;	454.50520735800006;	3.8833333333333333;	1.671584E7;	794120.8;	0.0;	42.599999999999994;	93.2;	1324.6666666666667
1376337047;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	850044.8;	0.0;	43.53333333333333;	93.86666666666666;	1332.0
1376337347;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	1062556.0;	0.0;	42.666666666666664;	93.26666666666667;	1336.0666666666666
1376337647;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	1017816.8;	0.0;	43.06666666666666;	94.06666666666666;	1318.8
1376337947;	4;	11703.996756;	491.56786375200005;	4.2;	1.671584E7;	883599.2;	0.0;	43.06666666666667;	94.33333333333333;	1309.6666666666667
1376338248;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	1565872.0;	0.0;	43.266666666666666;	93.8;	1337.0
1376338548;	4;	11703.996756;	464.258537988;	3.966666666666667;	1.671584E7;	1174404.0;	0.0;	42.93333333333334;	94.66666666666667;	1328.4666666666667
1376338848;	4;	11703.996756;	485.71586537400003;	4.15;	1.671584E7;	883599.2;	0.0;	48.66666666666667;	93.93333333333334;	1327.0666666666666
1376339148;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	715827.2;	0.0;	42.666666666666664;	93.13333333333334;	1333.6666666666667
1376339448;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	682272.8;	0.0;	43.46666666666667;	93.33333333333333;	1331.2666666666667
1376339748;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	928338.4;	0.0;	43.0;	92.6;	1324.7333333333333
1376340048;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	995447.2;	0.0;	43.733333333333334;	94.13333333333334;	1333.2666666666667
1376340348;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	1029001.6;	0.0;	43.0;	92.86666666666666;	1333.0
1376340648;	4;	11703.996756;	466.20920411399993;	3.983333333333333;	1.671584E7;	1006632.0;	0.0;	43.53333333333333;	92.53333333333333;	1324.6
1376340948;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	1040186.4;	0.0;	43.266666666666666;	93.8;	1326.3333333333333
1376341248;	4;	11703.996756;	458.40653961000004;	3.916666666666667;	1.671584E7;	805305.6;	0.0;	42.93333333333333;	93.8;	1329.2
1376341548;	4;	11703.996756;	489.61719762600006;	4.183333333333334;	1.671584E7;	1017816.8;	0.0;	43.6;	93.46666666666667;	1312.9333333333334
1376341848;	4;	11703.996756;	462.307871862;	3.95;	1.671584E7;	1711274.4;	0.0;	42.86666666666667;	92.6;	1327.4666666666667
1376342148;	4;	11703.996756;	452.554541232;	3.8666666666666667;	1.671584E7;	1006632.0;	0.0;	43.13333333333333;	93.6;	1336.3333333333333
1376342448;	4;	11703.996756;	477.91320087;	4.083333333333333;	1.671584E7;	1140849.6;	0.0;	49.266666666666666;	94.2;	1330.0666666666666
1376342748;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1185588.8;	0.0;	43.53333333333333;	93.86666666666666;	1328.6
1376343048;	4;	11703.996756;	452.554541232;	3.8666666666666667;	1.671584E7;	1174404.0;	0.0;	42.733333333333334;	92.66666666666667;	1320.6
1376343348;	4;	11703.996756;	456.45587348400005;	3.9;	1.671584E7;	1330991.2;	0.0;	43.266666666666666;	93.86666666666666;	1330.3333333333333
1376343648;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	1051371.2;	0.0;	42.8;	92.53333333333333;	1332.5333333333333
1376343948;	4;	11703.996756;	454.50520735800006;	3.8833333333333333;	1.671584E7;	917153.6;	0.0;	43.266666666666666;	92.66666666666667;	1320.1333333333334
1376344248;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	872414.4;	0.0;	43.46666666666666;	92.0;	1326.2
1376344548;	4;	11703.996756;	460.35720573599997;	3.933333333333333;	1.671584E7;	984262.4;	0.0;	44.599999999999994;	93.53333333333333;	1324.5333333333333
1376344848;	4;	11703.996756;	401.837221956;	3.433333333333333;	1.671584E7;	1084925.6;	0.0;	39.66666666666667;	62.86666666666667;	783.7333333333333
1376345148;	4;	11703.996756;	380.37989457000003;	3.25;	1.671584E7;	973077.6;	0.0;	37.53333333333333;	20.333333333333332;	12.933333333333334
1376345448;	4;	11703.996756;	356.971901058;	3.05;	1.671584E7;	1297436.8;	0.0;	36.6;	20.133333333333333;	11.866666666666667
