Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.99923;	52.667986140000004;	1.8;	1048576.0;	169867.73333333334;	12.466666666666667;	77.53333333333333;	23.933333333333334;	55.8
1376315146;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	148196.53333333333;	0.13333333333333333;	14.533333333333333;	2.8666666666666667;	4.0
1376315446;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	121632.0;	0.0;	13.333333333333334;	0.26666666666666666;	0.26666666666666666
1376315746;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	134914.66666666666;	0.13333333333333333;	16.066666666666666;	2.8;	13.4
1376316046;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	134914.4;	0.0;	13.6;	0.26666666666666666;	0.26666666666666666
1376316346;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	130719.73333333334;	0.13333333333333333;	12.266666666666666;	0.2;	0.13333333333333333
1376316646;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	115340.8;	0.0;	13.866666666666665;	0.6666666666666666;	0.8666666666666667
1376316946;	1;	2925.99923;	40.963989219999995;	1.4;	1048576.0;	240470.66666666666;	0.33333333333333337;	54.4;	37.0;	8.533333333333333
1376317246;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	331348.8;	0.0;	13.4;	0.2;	0.2
1376317546;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	190839.2;	0.13333333333333333;	13.066666666666666;	1.0666666666666667;	1.8
1376317846;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	161479.2;	0.0;	13.466666666666667;	0.0;	0.06666666666666667
1376318146;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	164273.86666666667;	0.13333333333333333;	13.399999999999999;	0.4;	1.3333333333333333
1376318446;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	159380.8;	0.8;	14.466666666666667;	0.9333333333333333;	1.2
1376318746;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	157284.0;	0.13333333333333333;	14.333333333333334;	0.5333333333333333;	0.8
1376319046;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	125826.4;	0.0;	20.0;	6.933333333333334;	0.4
1376319346;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	130022.4;	0.5333333333333333;	18.733333333333334;	5.933333333333334;	5.533333333333333
1376319646;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	117437.6;	1.4666666666666666;	25.866666666666667;	16.533333333333335;	11.333333333333334
1376319946;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	123730.4;	0.13333333333333333;	35.06666666666666;	30.666666666666668;	43.2
1376320246;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	157284.0;	0.5333333333333333;	24.866666666666667;	17.533333333333335;	7.333333333333333
1376320546;	1;	2925.99923;	35.11199076;	1.2;	1048576.0;	229985.33333333334;	0.0;	19.933333333333334;	8.266666666666667;	4.866666666666666
1376320846;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	299890.4;	0.8666666666666666;	27.133333333333333;	21.933333333333334;	7.666666666666667
1376321146;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	171265.6;	0.26666666666666666;	20.266666666666666;	8.266666666666667;	4.666666666666667
1376321446;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	125127.46666666666;	0.13333333333333333;	21.266666666666666;	7.466666666666667;	1.3333333333333333
1376321746;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	150993.06666666668;	0.06666666666666667;	17.133333333333333;	4.0;	22.333333333333332
1376322046;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	180352.8;	2.466666666666667;	16.666666666666668;	3.8;	10.466666666666667
1376322346;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	157984.0;	4.466666666666667;	15.933333333333334;	1.0;	1.4
1376322647;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	126525.86666666667;	0.13333333333333333;	14.933333333333334;	0.6;	0.6666666666666666
1376322947;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	128622.93333333333;	0.0;	14.6;	2.0;	1.3333333333333333
1376323247;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	131418.4;	0.13333333333333333;	16.53333333333333;	3.533333333333333;	1.8666666666666667
1376323547;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	155886.4;	0.0;	14.333333333333334;	0.5333333333333333;	0.3333333333333333
1376323847;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	122331.46666666666;	0.13333333333333333;	15.666666666666666;	3.1333333333333333;	6.066666666666666
1376324147;	1;	2925.99923;	40.963989219999995;	1.4;	1048576.0;	220898.13333333333;	0.13333333333333333;	16.133333333333333;	3.6666666666666665;	2.4
1376324447;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	325756.0;	0.0;	14.533333333333333;	1.4;	0.6
1376324747;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	158682.66666666666;	0.13333333333333333;	15.533333333333333;	1.6666666666666667;	0.5333333333333333
1376325047;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	155187.2;	0.0;	12.866666666666665;	0.3333333333333333;	0.3333333333333333
1376325347;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	135613.6;	0.13333333333333333;	13.866666666666667;	0.3333333333333333;	1.5333333333333334
1376325647;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	111146.4;	0.0;	14.799999999999999;	1.6;	1.5333333333333334
1376325947;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	157984.0;	0.13333333333333333;	15.600000000000001;	3.466666666666667;	2.7333333333333334
1376326247;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	137710.66666666666;	0.0;	15.0;	0.7333333333333333;	1.8
1376326547;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	138410.4;	0.13333333333333333;	13.466666666666667;	0.06666666666666667;	0.06666666666666667
1376326847;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	139808.53333333333;	0.0;	12.4;	0.26666666666666666;	0.3333333333333333
1376327147;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	136312.8;	0.2;	13.0;	0.4;	4.133333333333334
1376327447;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	119535.2;	0.0;	15.0;	0.13333333333333333;	0.06666666666666667
1376327747;	1;	2925.99923;	37.06265691333333;	1.2666666666666666;	1048576.0;	199925.86666666667;	0.13333333333333333;	14.6;	0.8666666666666667;	1.0
1376328047;	1;	2925.99923;	29.2599923;	1.0;	1048576.0;	329251.2;	0.0;	12.666666666666666;	0.5333333333333333;	0.26666666666666666
