Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.9986;	752.2664641333333;	14.466666666666667;	8388608.0;	3260370.4;	114.8;	596.4666666666667;	6.8;	5.4
1376315146;	2;	5199.9986;	289.4665887333333;	5.566666666666666;	8388608.0;	3159708.0;	50.86666666666667;	442.8666666666667;	6.666666666666667;	5.133333333333334
1376315446;	2;	5199.9986;	759.1997955999999;	14.6;	8388608.0;	3439326.6666666665;	111.2;	592.4666666666666;	7.6;	5.866666666666666
1376315746;	2;	5199.9986;	296.3999202;	5.7;	8388608.0;	3232408.533333333;	48.13333333333333;	603.3333333333334;	6.533333333333333;	5.333333333333333
1376316046;	2;	5199.9986;	752.2664641333333;	14.466666666666667;	8388608.0;	3254777.6;	112.53333333333333;	457.93333333333334;	7.0;	5.466666666666667
1376316346;	2;	5199.9986;	322.3999132;	6.2;	8388608.0;	3629469.066666667;	47.733333333333334;	610.4000000000001;	7.933333333333334;	5.733333333333333
1376316646;	2;	5199.9986;	760.9331284666666;	14.633333333333333;	8388608.0;	3640654.1333333333;	113.4;	447.1333333333333;	6.666666666666667;	5.2
1376316946;	2;	5199.9986;	301.59991879999995;	5.8;	8388608.0;	3310702.4;	52.8;	601.3333333333334;	7.066666666666666;	5.266666666666667
1376317246;	2;	5199.9986;	752.2664641333333;	14.466666666666667;	8388608.0;	3528805.066666667;	110.33333333333333;	452.26666666666665;	7.8;	5.533333333333333
1376317546;	2;	5199.9986;	291.1999216;	5.6;	8388608.0;	3305108.8;	53.0;	593.6;	6.4;	4.933333333333334
1376317846;	2;	5199.9986;	774.7997914;	14.9;	8388608.0;	3388996.0;	111.13333333333334;	443.8;	7.8;	5.733333333333333
1376318146;	2;	5199.9986;	296.3999202;	5.7;	8388608.0;	3573544.8;	47.13333333333333;	598.6;	7.866666666666666;	5.666666666666667
