Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.999204;	518.266587332;	9.966666666666667;	8257536.0;	402651.2;	0.0;	140.26666666666665;	596.1333333333333;	1195.6666666666667
1376315146;	2;	5199.999204;	549.466582556;	10.566666666666668;	8257536.0;	318765.6;	0.0;	146.0;	620.7333333333333;	1260.4666666666667
1376315446;	2;	5199.999204;	535.599918012;	10.3;	8257536.0;	318766.4;	0.0;	152.06666666666666;	619.1333333333333;	1288.4
1376315746;	2;	5199.999204;	471.46659449599997;	9.066666666666666;	8257536.0;	313173.6;	0.0;	109.8;	553.0;	1140.4666666666667
1376316046;	2;	5199.999204;	447.199931544;	8.6;	8257536.0;	402652.0;	0.0;	119.8;	532.1333333333333;	1108.8666666666666
1376316346;	2;	5199.999204;	502.66658972;	9.666666666666666;	8257536.0;	335543.2;	0.0;	92.46666666666665;	558.6666666666666;	1139.8
1376316646;	2;	5199.999204;	528.66658574;	10.166666666666666;	8257536.0;	397059.73333333334;	0.0;	119.26666666666667;	640.3333333333334;	1331.4
1376316946;	2;	5199.999204;	521.7332534679999;	10.033333333333333;	8257536.0;	452983.4666666667;	0.0;	189.93333333333334;	625.4666666666667;	1299.6
1376317246;	2;	5199.999204;	526.933252672;	10.133333333333333;	8257536.0;	514500.0;	0.0;	132.60000000000002;	655.2666666666667;	1379.0666666666666
1376317546;	2;	5199.999204;	551.199915624;	10.6;	8257536.0;	419428.8;	0.0;	105.8;	628.0666666666667;	1288.4666666666667
1376317846;	2;	5199.999204;	582.3999108479999;	11.2;	8257536.0;	374690.13333333336;	5.133333333333334;	319.79999999999995;	643.2666666666667;	1316.9333333333334
1376318146;	2;	5199.999204;	592.799909256;	11.4;	8257536.0;	447390.6666666667;	0.0;	163.93333333333334;	613.3333333333334;	1242.6
1376318446;	2;	5199.999204;	504.39992278799997;	9.7;	8257536.0;	335542.13333333336;	0.0;	87.0;	575.8;	1168.4666666666667
1376318746;	2;	5199.999204;	565.066580168;	10.866666666666667;	8257536.0;	346727.73333333334;	0.0;	146.73333333333332;	643.9333333333333;	1321.7333333333333
1376319046;	2;	5199.999204;	528.66658574;	10.166666666666666;	8257536.0;	447390.6666666667;	0.0;	124.06666666666666;	624.8666666666667;	1292.8666666666666
1376319346;	2;	5199.999204;	431.599933932;	8.3;	8257536.0;	374689.86666666664;	0.0;	106.13333333333334;	492.06666666666666;	1031.7333333333333
1376319646;	2;	5199.999204;	467.99992835999996;	9.0;	8257536.0;	324358.4;	0.0;	120.39999999999999;	504.26666666666665;	1023.8
1376319946;	2;	5199.999204;	611.866573004;	11.766666666666667;	8257536.0;	397059.4666666667;	0.0;	110.06666666666666;	628.0;	1301.5333333333333
1376320246;	2;	5199.999204;	487.06659210799995;	9.366666666666667;	8257536.0;	324357.6;	0.0;	131.06666666666666;	516.4;	1059.0
1376320546;	2;	5199.999204;	544.266583352;	10.466666666666667;	8257536.0;	313173.3333333333;	0.0;	107.66666666666667;	539.3333333333334;	1081.5333333333333
1376320846;	2;	5199.999204;	483.599925972;	9.3;	8257536.0;	486537.06666666665;	0.0;	113.33333333333333;	492.1333333333333;	1006.8666666666667
1376321146;	2;	5199.999204;	513.066588128;	9.866666666666667;	8257536.0;	352320.8;	0.0;	79.39999999999999;	531.0;	1103.2
1376321446;	2;	5199.999204;	622.266571412;	11.966666666666667;	8257536.0;	346727.4666666667;	0.0;	141.53333333333333;	627.3333333333334;	1302.2666666666667
1376321746;	2;	5199.999204;	485.33325904;	9.333333333333334;	8257536.0;	346728.26666666666;	0.0;	119.13333333333334;	509.1333333333333;	1066.8
