Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.997344;	6031.99845952;	58.0;	1.6345088E7;	794120.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376315146;	4;	10399.997344;	6025.065127957333;	57.93333333333333;	1.6345088E7;	905968.8;	0.0;	0.0;	0.0;	1.0
1376315446;	4;	10399.997344;	6005.998466159999;	57.75;	1.6345088E7;	469761.6;	0.0;	0.13333333333333333;	0.0;	1.0
1376315746;	4;	10399.997344;	6099.598442255999;	58.65;	1.6345088E7;	246065.6;	0.0;	65.86666666666666;	55.0;	1.3333333333333333
1376316046;	4;	10399.997344;	6711.464952661332;	64.53333333333333;	1.6345088E7;	1901416.0;	0.0;	44.86666666666667;	0.9333333333333333;	82.46666666666667
1376316346;	4;	10399.997344;	6023.331795066667;	57.91666666666667;	1.6345088E7;	704642.4;	0.0;	4.733333333333333;	0.26666666666666666;	1.0666666666666667
1376316646;	4;	10399.997344;	6038.931791082668;	58.06666666666667;	1.6345088E7;	1062556.0;	0.4;	117.06666666666666;	93.66666666666667;	1.8666666666666667
1376316946;	4;	10399.997344;	3711.0657189173335;	35.68333333333334;	1.6345088E7;	3154114.4;	0.0;	11.066666666666666;	0.13333333333333333;	0.9333333333333333
1376317246;	4;	10399.997344;	25.999993359999998;	0.25;	1.6345088E7;	1778383.2;	0.0;	0.8;	0.4;	0.7333333333333333
1376317546;	4;	10399.997344;	25.999993359999998;	0.25;	1.6345088E7;	201326.4;	0.0;	0.2;	0.0;	1.0
1376317846;	4;	10399.997344;	25.999993359999998;	0.25;	1.6345088E7;	100663.2;	0.0;	0.8;	0.0;	1.0
1376318146;	4;	10399.997344;	25.999993359999998;	0.25;	1.6345088E7;	67108.8;	0.0;	0.4666666666666667;	0.0;	1.0
1376318446;	4;	10399.997344;	1364.1329849546667;	13.116666666666667;	1.6345088E7;	548055.2;	2.8;	98.2;	73.33333333333333;	1.7333333333333334
1376318746;	4;	10399.997344;	10587.197296191998;	101.8;	1.6345088E7;	4171932.2666666666;	0.0;	2.2666666666666666;	0.7333333333333333;	0.4666666666666667
1376319046;	4;	10399.997344;	10663.463943381335;	102.53333333333335;	1.6345088E7;	9137989.333333334;	0.0;	1.8666666666666667;	0.06666666666666667;	0.4666666666666667
1376319346;	4;	10399.997344;	10779.597247056;	103.65;	1.6345088E7;	5693066.933333334;	0.0;	0.0;	0.13333333333333333;	0.4
1376319646;	4;	10399.997344;	10618.397288223998;	102.1;	1.6345088E7;	4306149.6;	0.0;	40.8;	0.4;	43.6
1376319946;	4;	10399.997344;	3773.465702981333;	36.28333333333333;	1.6345088E7;	1.1811157866666667E7;	0.0;	4.666666666666667;	0.6;	123.13333333333334
1376320246;	4;	10399.997344;	4882.798753008;	46.95;	1.6345088E7;	4160747.466666667;	2.8;	100.26666666666667;	72.46666666666667;	1.4
1376320546;	4;	10399.997344;	10689.463936741333;	102.78333333333335;	1.6345088E7;	7191831.2;	0.0;	0.7333333333333333;	0.6;	0.3333333333333333
1376320846;	4;	10399.997344;	10656.530611818665;	102.46666666666665;	1.6345088E7;	7885289.333333333;	0.0;	0.2;	0.26666666666666666;	0.4
1376321146;	4;	10399.997344;	10767.463916821333;	103.53333333333335;	1.6345088E7;	3646246.1333333333;	0.0;	0.13333333333333333;	0.0;	0.6
1376321446;	4;	10399.997344;	9763.864173125334;	93.88333333333334;	1.6345088E7;	4921314.933333334;	0.0;	18.866666666666667;	0.8;	163.66666666666666
1376321746;	4;	10399.997344;	145.599962816;	1.4;	1.6345088E7;	1.172168E7;	0.0;	28.0;	18.333333333333332;	1.1333333333333333
1376322046;	4;	10399.997344;	2981.332571946666;	28.666666666666664;	1.6345088E7;	3154114.1333333333;	0.0;	68.26666666666667;	54.2;	1.3333333333333333
1376322346;	4;	10399.997344;	9538.530897338665;	91.71666666666665;	1.6345088E7;	3019896.533333333;	0.0;	6.8;	0.4;	0.6666666666666666
1376322647;	4;	10399.997344;	10644.397281583999;	102.35;	1.6345088E7;	7963583.733333333;	0.0;	2.2;	0.3333333333333333;	0.4666666666666667
1376322947;	4;	10399.997344;	10710.263931429332;	102.98333333333333;	1.6345088E7;	5838469.6;	0.0;	1.1333333333333333;	0.0;	0.5333333333333333
1376323247;	4;	10399.997344;	9545.464228901335;	91.78333333333335;	1.6345088E7;	1.1453244E7;	0.5333333333333333;	1.9333333333333333;	0.2;	41.666666666666664
1376323547;	4;	10399.997344;	3523.865766725333;	33.88333333333333;	1.6345088E7;	6352971.2;	0.7333333333333333;	4.533333333333333;	0.7333333333333333;	122.4
1376323847;	4;	10399.997344;	102.26664054933332;	0.9833333333333333;	1.6345088E7;	2125112.0;	0.0;	69.46666666666667;	54.733333333333334;	1.6
1376324147;	4;	10399.997344;	7397.864777365333;	71.13333333333333;	1.6345088E7;	1140849.6;	0.0;	31.333333333333332;	18.4;	1.1333333333333333
1376324447;	4;	10399.997344;	10512.663981893333;	101.08333333333334;	1.6345088E7;	4250226.4;	0.0;	3.2666666666666666;	0.4;	0.5333333333333333
1376324747;	4;	10399.997344;	10727.597260336;	103.15;	1.6345088E7;	8612303.2;	0.0;	0.13333333333333333;	0.0;	0.4666666666666667
1376325047;	4;	10399.997344;	10654.797278928;	102.45;	1.6345088E7;	4529845.866666666;	0.0;	0.13333333333333333;	0.0;	0.4
1376325347;	4;	10399.997344;	6317.998386479999;	60.75;	1.6345088E7;	1.0446610666666666E7;	0.0;	4.866666666666666;	1.4666666666666666;	122.2
1376325647;	4;	10399.997344;	1667.4662408213328;	16.03333333333333;	1.6345088E7;	7683963.2;	0.0;	70.13333333333334;	54.8;	42.333333333333336
1376325947;	4;	10399.997344;	7396.131444474667;	71.11666666666667;	1.6345088E7;	2516580.0;	0.0;	8.666666666666666;	0.3333333333333333;	1.0
