Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376315146;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376315446;	8;	20799.994176;	76.266645312;	0.36666666666666664;	3.3554432E7;	0.0;	0.06666666666666667;	2.4;	0.0;	1.5333333333333334
1376315746;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376316046;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316346;	8;	20799.994176;	69.33331392000001;	0.33333333333333337;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376316646;	8;	20799.994176;	72.79997961599999;	0.35;	3.3554432E7;	134217.6;	0.0;	1.1333333333333333;	0.0;	1.0
1376316946;	8;	20799.994176;	69.33331392000001;	0.33333333333333337;	3.3554432E7;	134217.6;	0.0;	0.9333333333333333;	0.0;	1.0
1376317246;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	134217.6;	0.0;	1.1333333333333333;	0.0;	1.0
1376317546;	8;	20799.994176;	72.79997961599999;	0.35;	3.3554432E7;	134217.6;	0.0;	0.7333333333333333;	0.0;	1.0
1376317846;	8;	20799.994176;	69.33331392000001;	0.33333333333333337;	3.3554432E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.1333333333333333
1376318146;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376318446;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	67108.8;	0.0;	0.8;	0.0;	1.0
1376318746;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376319046;	8;	20799.994176;	77.99997816;	0.375;	3.3554432E7;	0.0;	0.06666666666666667;	8.2;	0.2;	1.6666666666666667
1376319346;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376319646;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376319946;	8;	20799.994176;	69.33331392000001;	0.33333333333333337;	3.3554432E7;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376320246;	8;	20799.994176;	126.53329790400001;	0.6083333333333334;	3.3554432E7;	0.0;	0.0;	1.0666666666666667;	64.73333333333333;	75.4
1376320546;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376320846;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	156587.2;	0.0;	1.2666666666666666;	0.0;	1.0
1376321146;	8;	20799.994176;	71.066646768;	0.3416666666666666;	3.3554432E7;	134217.6;	0.0;	0.9333333333333333;	0.0;	1.0
1376321446;	8;	20799.994176;	69.33331392000001;	0.33333333333333337;	3.3554432E7;	134217.6;	0.0;	1.0;	0.0;	1.0
1376321746;	8;	20799.994176;	3953.7322262879998;	19.008333333333333;	3.3554432E7;	290804.8;	17.733333333333334;	3.0;	1083.0;	11.2
1376322046;	8;	20799.994176;	9054.930797952;	43.53333333333333;	3.3554432E7;	1521132.8;	0.0;	0.8666666666666667;	5400.6;	39.53333333333333
1376322346;	8;	20799.994176;	21857.32721328;	105.08333333333334;	3.3554432E7;	6196383.733333333;	0.0;	1.3333333333333333;	459.6;	6.466666666666667
1376322647;	8;	20799.994176;	21703.060589807996;	104.34166666666665;	3.3554432E7;	1.0401871466666667E7;	0.0;	1.8666666666666667;	1.4666666666666666;	1.4
1376322947;	8;	20799.994176;	21694.393925568;	104.3;	3.3554432E7;	5480556.0;	0.13333333333333333;	1.8666666666666667;	0.13333333333333333;	1.0
1376323247;	8;	20799.994176;	21742.927245312003;	104.53333333333335;	3.3554432E7;	4608141.6;	0.0;	1.2;	0.7333333333333333;	0.9333333333333333
