Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998608;	767.8664611146668;	14.766666666666667;	8388608.0;	1733643.2;	38.06666666666667;	39.4;	0.0;	0.0
1376315146;	2;	5199.998608;	1045.1997202080001;	20.1;	8388608.0;	1778382.4;	747.8666666666667;	150.86666666666667;	0.0;	0.4666666666666667
1376315446;	2;	5199.998608;	771.3331268533333;	14.833333333333332;	8388608.0;	1593833.6;	52.13333333333333;	51.733333333333334;	0.0;	0.4
1376315746;	2;	5199.998608;	748.7997995520001;	14.4;	8388608.0;	1325398.4;	38.93333333333333;	44.06666666666667;	0.0;	0.0
1376316046;	2;	5199.998608;	764.3997953759999;	14.7;	8388608.0;	1358952.0;	29.066666666666666;	41.266666666666666;	0.0;	0.0
1376316346;	2;	5199.998608;	747.0664666826666;	14.366666666666667;	8388608.0;	1409283.2;	74.66666666666667;	51.46666666666667;	0.0;	0.0
1376316646;	2;	5199.998608;	727.9998051199999;	14.0;	8388608.0;	1286250.9333333333;	966.1333333333333;	52.86666666666667;	0.0;	0.0
1376316946;	2;	5199.998608;	686.3998162559999;	13.2;	8388608.0;	1314212.8;	36.666666666666664;	41.13333333333333;	0.0;	0.0
1376317246;	2;	5199.998608;	705.4664778186667;	13.566666666666668;	8388608.0;	1442837.6;	477.46666666666664;	41.93333333333333;	0.0;	0.0
1376317546;	2;	5199.998608;	688.1331491253333;	13.233333333333333;	8388608.0;	1112886.9333333333;	24.733333333333334;	40.666666666666664;	0.0;	0.0
1376317846;	2;	5199.998608;	710.6664764266668;	13.666666666666668;	8388608.0;	1090517.6;	57.53333333333333;	43.06666666666667;	0.0;	0.0
1376318146;	2;	5199.998608;	689.8664819946666;	13.266666666666667;	8388608.0;	1045778.1333333333;	27.266666666666666;	40.666666666666664;	0.0;	0.0
1376318446;	2;	5199.998608;	710.6664764266668;	13.666666666666668;	8388608.0;	1330990.6666666667;	179.33333333333334;	41.53333333333333;	0.0;	0.0
1376318746;	2;	5199.998608;	696.799813472;	13.4;	8388608.0;	1275066.4;	28.533333333333335;	41.0;	0.0;	0.0
1376319046;	2;	5199.998608;	698.5331463413332;	13.433333333333332;	8388608.0;	1297436.0;	27.666666666666668;	39.93333333333333;	0.0;	0.0
1376319346;	2;	5199.998608;	688.1331491253333;	13.233333333333333;	8388608.0;	933929.8666666667;	26.2;	40.46666666666667;	0.0;	0.0
1376319646;	2;	5199.998608;	698.5331463413332;	13.433333333333332;	8388608.0;	928337.6;	36.733333333333334;	48.6;	0.0;	0.0
1376319946;	2;	5199.998608;	755.7331310293333;	14.533333333333333;	8388608.0;	1096109.3333333333;	55.46666666666667;	55.2;	0.0;	0.0
1376320246;	2;	5199.998608;	781.7331240693333;	15.033333333333333;	8388608.0;	1291843.7333333334;	75.46666666666667;	53.53333333333333;	0.0;	0.0
1376320546;	2;	5199.998608;	779.9997912;	15.0;	8388608.0;	1912601.0666666667;	441.2;	350.73333333333335;	0.0;	0.0
1376320846;	2;	5199.998608;	975.8664054346665;	18.766666666666666;	8388608.0;	1565870.4;	238.26666666666668;	689.4666666666667;	0.0;	0.0
1376321146;	2;	5199.998608;	778.2664583306666;	14.966666666666667;	8388608.0;	1957339.7333333334;	360.26666666666665;	378.2;	0.0;	0.0
1376321446;	2;	5199.998608;	760.9331296373333;	14.633333333333333;	8388608.0;	1627387.4666666666;	39.8;	150.4;	0.0;	0.0
1376321746;	2;	5199.998608;	748.7997995520001;	14.4;	8388608.0;	1789568.0;	32.6;	75.33333333333333;	0.0;	0.0
1376322046;	2;	5199.998608;	785.1997898079999;	15.1;	8388608.0;	1420468.5333333334;	27.2;	40.266666666666666;	0.0;	0.0
1376322346;	2;	5199.998608;	712.3998092959998;	13.7;	8388608.0;	1638572.8;	30.666666666666668;	42.733333333333334;	0.0;	0.0
1376322647;	2;	5199.998608;	743.599800944;	14.3;	8388608.0;	1431652.8;	44.8;	40.266666666666666;	0.0;	0.0
1376322947;	2;	5199.998608;	741.8664680746666;	14.266666666666667;	8388608.0;	1269474.1333333333;	929.6666666666666;	40.53333333333333;	0.0;	0.0
1376323247;	2;	5199.998608;	719.3331407733333;	13.833333333333332;	8388608.0;	1448430.1333333333;	54.0;	49.53333333333333;	0.0;	0.0
1376323547;	2;	5199.998608;	747.0664666826666;	14.366666666666667;	8388608.0;	1247105.0666666667;	238.13333333333333;	52.13333333333333;	0.0;	0.0
1376323847;	2;	5199.998616;	818.1331155839999;	15.733333333333333;	8388608.0;	1196772.5333333334;	24.357142857142858;	40.285714285714285;	0.0;	0.0
1376324147;	2;	5199.998616;	752.266466448;	14.466666666666667;	8388608.0;	1129664.0;	406.2;	43.8;	0.0;	0.0
