Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.996952;	14795.731165189332;	71.13333333333333;	2.0547584E7;	4124397.6;	0.13333333333333333;	8.066666666666666;	6821.533333333334;	132.86666666666667
1376315146;	8;	20799.996952;	14495.864542464667;	69.69166666666666;	2.0547584E7;	4194302.4;	0.13333333333333333;	8.266666666666667;	5384.6;	106.4
1376315446;	8;	20799.996952;	13242.664726106668;	63.66666666666667;	2.0547584E7;	3271555.7333333334;	2.7333333333333334;	6.4;	3744.6666666666665;	71.13333333333334
1376315746;	8;	20799.996952;	6317.99907417;	30.375;	2.0547584E7;	3593119.466666667;	2.6666666666666665;	4.266666666666667;	3002.133333333333;	59.06666666666667
1376316046;	8;	20799.996952;	10008.265200070668;	48.11666666666667;	2.0547584E7;	2600466.4;	0.06666666666666667;	5.4;	4499.333333333333;	85.4
1376316346;	8;	20799.996952;	1424.7997912120002;	6.85;	2.0547584E7;	1635776.8;	2.6;	2.8;	391.8666666666667;	8.6
1376316646;	8;	20799.996952;	135.199980188;	0.65;	2.0547584E7;	461371.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376316946;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	83884.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376317246;	8;	20799.996952;	116.13331631533335;	0.5583333333333333;	2.0547584E7;	209712.8;	12.8;	16.733333333333334;	0.26666666666666666;	1.6666666666666667
1376317546;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	125828.0;	0.0;	1.4;	0.0;	1.0
1376317846;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376318146;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376318446;	8;	20799.996952;	100.53331860133333;	0.48333333333333334;	2.0547584E7;	55923.2;	0.0;	1.2666666666666666;	0.06666666666666667;	1.1333333333333333
1376318746;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	41942.4;	0.0;	1.1333333333333333;	0.0;	1.0
1376319046;	8;	20799.996952;	103.99998476;	0.5;	2.0547584E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376319346;	8;	20799.996952;	102.26665168066667;	0.49166666666666664;	2.0547584E7;	83884.8;	0.0;	1.0666666666666667;	0.0;	1.0
1376319646;	8;	20799.996952;	102.26665168066667;	0.49166666666666664;	2.0547584E7;	27961.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376319946;	8;	20799.996952;	102.26665168066667;	0.49166666666666664;	2.0547584E7;	167769.6;	0.0;	0.8666666666666667;	0.0;	1.0
1376320246;	8;	20799.996952;	135.199980188;	0.65;	2.0547584E7;	0.0;	0.0;	1.2666666666666666;	56.06666666666667;	65.33333333333333
1376320546;	8;	20799.996952;	100.53331860133333;	0.48333333333333334;	2.0547584E7;	139809.33333333334;	0.0;	0.7333333333333333;	0.0;	1.0
1376320846;	8;	20799.996952;	109.19998399800001;	0.525;	2.0547584E7;	55923.73333333333;	0.06666666666666667;	2.6;	0.0;	1.5333333333333334
1376321146;	8;	20799.996952;	3823.732773009334;	18.383333333333333;	2.0547584E7;	1020612.5333333333;	2.6;	3.4;	7149.2;	109.06666666666666
1376321446;	8;	20799.996952;	1173.4664947086667;	5.641666666666667;	2.0547584E7;	2949992.0;	0.0;	2.3333333333333335;	14.8;	6.133333333333334
1376321746;	8;	20799.996952;	3716.266122090667;	17.866666666666667;	2.0547584E7;	1020612.8;	2.6666666666666665;	3.0;	844.6666666666666;	14.866666666666667
1376322046;	8;	20799.996952;	5239.865898824667;	25.191666666666666;	2.0547584E7;	1314214.1333333333;	0.0;	1.0;	3247.6666666666665;	38.266666666666666
1376322346;	8;	20799.996952;	19298.930505297336;	92.78333333333335;	2.0547584E7;	3802833.6;	0.0;	0.8;	96.53333333333333;	2.6
1376322647;	8;	20799.996952;	20385.730346039334;	98.00833333333334;	2.0547584E7;	1.02760432E7;	0.0;	1.1333333333333333;	112.53333333333333;	2.3333333333333335
