Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.99912;	118.99064877333335;	2.033333333333333;	8388608.0;	201324.8;	0.0;	2.7333333333333334;	26.0;	117.73333333333333
1376315146;	2;	5851.99912;	124.84264789333334;	2.1333333333333333;	8388608.0;	257248.8;	1.4;	2.6;	1.1333333333333333;	30.0
1376315446;	2;	5851.99912;	136.54664613333335;	2.3333333333333335;	8388608.0;	296396.0;	0.8;	4.133333333333333;	31.333333333333332;	232.4
1376315746;	2;	5851.99912;	118.99064877333335;	2.033333333333333;	8388608.0;	290803.2;	0.06666666666666667;	3.466666666666667;	2.4;	7.0
1376316046;	2;	5851.99912;	128.74398064000002;	2.2;	8388608.0;	285211.73333333334;	3.1333333333333333;	4.4;	12.533333333333333;	170.13333333333333
1376316346;	2;	5851.99912;	144.3493116266667;	2.466666666666667;	8388608.0;	536869.0666666667;	0.0;	2.2666666666666666;	27.733333333333334;	175.8
1376316646;	2;	5851.99912;	146.299978;	2.5;	8388608.0;	313173.06666666665;	0.0;	3.2666666666666666;	54.733333333333334;	339.8666666666667
1376316946;	2;	5851.99912;	146.299978;	2.5;	8388608.0;	218102.4;	5.666666666666667;	7.2;	48.666666666666664;	496.4
1376317246;	2;	5851.99912;	154.10264349333335;	2.6333333333333333;	8388608.0;	346727.2;	0.0;	4.066666666666666;	51.53333333333333;	311.73333333333335
1376317546;	2;	5851.99912;	113.13864965333335;	1.9333333333333333;	8388608.0;	212509.33333333334;	0.0;	2.533333333333333;	3.1333333333333333;	30.133333333333333
1376317846;	2;	5851.99912;	130.69464701333334;	2.2333333333333334;	8388608.0;	156586.13333333333;	4.8;	4.0;	10.0;	121.06666666666666
1376318146;	2;	5851.99912;	130.69464701333334;	2.2333333333333334;	8388608.0;	369097.6;	1.6666666666666667;	4.866666666666666;	17.066666666666666;	199.26666666666668
1376318446;	2;	5851.99912;	115.08931602666668;	1.9666666666666666;	8388608.0;	212510.13333333333;	0.0;	2.3333333333333335;	8.933333333333334;	155.86666666666667
1376318746;	2;	5851.99912;	122.89198152;	2.1;	8388608.0;	167770.66666666666;	1.9333333333333333;	3.6;	3.3333333333333335;	34.266666666666666
1376319046;	2;	5851.99912;	113.13864965333335;	1.9333333333333333;	8388608.0;	346727.73333333334;	0.0;	2.066666666666667;	1.0666666666666667;	11.333333333333334
1376319346;	2;	5851.99912;	117.03998240000001;	2.0;	8388608.0;	229288.0;	0.06666666666666667;	3.4;	1.0666666666666667;	18.133333333333333
1376319646;	2;	5851.99912;	138.49731250666667;	2.3666666666666667;	8388608.0;	234879.2;	1.3333333333333333;	3.2;	24.066666666666666;	138.2
1376319946;	2;	5851.99912;	113.13864965333335;	1.9333333333333333;	8388608.0;	268434.6666666667;	0.0;	2.066666666666667;	0.0;	0.0
1376320246;	2;	5851.99912;	113.13864965333335;	1.9333333333333333;	8388608.0;	139808.53333333333;	0.0;	1.8666666666666667;	3.533333333333333;	11.266666666666667
1376320546;	2;	5851.99912;	126.79331426666667;	2.1666666666666665;	8388608.0;	195733.06666666668;	1.1333333333333333;	14.6;	7.066666666666666;	96.46666666666667
1376320846;	2;	5851.99912;	124.84264789333334;	2.1333333333333333;	8388608.0;	447391.2;	0.4;	2.533333333333333;	6.133333333333334;	116.0
1376321146;	2;	5851.99912;	117.03998240000001;	2.0;	8388608.0;	257249.33333333334;	0.0;	16.466666666666665;	3.1333333333333333;	37.8
