Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.997938;	77.99996907;	1.5;	5021696.0;	178955.73333333334;	0.0;	15.666666666666666;	0.0;	1.0666666666666667
1376315146;	2;	5199.997938;	83.199967008;	1.6;	5021696.0;	178956.0;	0.0;	17.933333333333334;	0.13333333333333333;	1.2666666666666666
1376315446;	2;	5199.997938;	77.99996907;	1.5;	5021696.0;	50330.4;	0.0;	16.133333333333333;	0.0;	1.3333333333333333
1376315746;	2;	5199.997938;	83.199967008;	1.6;	5021696.0;	128624.26666666666;	0.0;	17.733333333333334;	0.13333333333333333;	1.4
1376316046;	2;	5199.997938;	77.99996907;	1.5;	5021696.0;	106254.66666666667;	0.0;	16.866666666666667;	0.0;	1.2
1376316346;	2;	5199.997938;	83.199967008;	1.6;	5021696.0;	145401.6;	0.0;	17.933333333333334;	0.13333333333333333;	1.2666666666666666
1376316646;	2;	5199.997938;	77.99996907;	1.5;	5021696.0;	150993.6;	0.0;	16.333333333333336;	0.0;	1.2
1376316946;	2;	5199.997938;	91.866630238;	1.7666666666666666;	5021969.066666666;	106254.4;	0.0;	21.666666666666668;	0.2;	1.2
1376317246;	2;	5199.997938;	95.33329553000002;	1.8333333333333335;	5025792.0;	234879.2;	0.0;	21.200000000000003;	0.0;	1.2
1376317546;	2;	5199.997938;	83.199967008;	1.6;	5025792.0;	106254.13333333333;	0.0;	16.733333333333334;	0.13333333333333333;	1.3333333333333333
1376317846;	2;	5199.997938;	77.99996907;	1.5;	5025792.0;	50330.4;	0.0;	16.466666666666665;	0.0;	1.2
1376318146;	2;	5199.997938;	83.199967008;	1.6;	5025792.0;	95069.06666666667;	0.0;	16.53333333333333;	0.13333333333333333;	1.2
1376318446;	2;	5199.997938;	77.99996907;	1.5;	5025792.0;	195733.06666666668;	0.0;	16.599999999999998;	0.0;	1.1333333333333333
1376318746;	2;	5199.997938;	83.199967008;	1.6;	5025792.0;	106254.13333333333;	0.0;	18.066666666666666;	0.13333333333333333;	1.3333333333333333
1376319046;	2;	5199.997938;	77.99996907;	1.5;	5025792.0;	123032.8;	0.0;	17.066666666666666;	0.0;	1.0666666666666667
1376319346;	2;	5199.997938;	81.46663436200001;	1.5666666666666667;	5025792.0;	67107.2;	0.0;	17.266666666666666;	0.13333333333333333;	1.2
1376319646;	2;	5199.997938;	77.99996907;	1.5;	5025792.0;	67108.8;	0.0;	16.333333333333332;	0.0;	1.1333333333333333
1376319946;	2;	5199.997938;	83.199967008;	1.6;	5025792.0;	95069.06666666667;	0.0;	17.333333333333332;	0.13333333333333333;	1.2666666666666666
1376320246;	2;	5199.997938;	77.99996907;	1.5;	5025792.0;	150993.33333333334;	0.0;	17.133333333333333;	0.0;	1.1333333333333333
1376320546;	2;	5199.997938;	91.866630238;	1.7666666666666666;	5025928.533333333;	246064.26666666666;	0.0;	20.6;	0.2;	1.2
1376320846;	2;	5199.997938;	93.59996288400002;	1.8;	5027840.0;	548054.1333333333;	0.0;	21.533333333333335;	0.0;	1.0666666666666667
1376321146;	2;	5199.997938;	83.199967008;	1.6;	5027840.0;	150994.4;	0.0;	16.866666666666667;	0.13333333333333333;	1.2666666666666666
1376321446;	2;	5199.997938;	77.99996907;	1.5;	5027840.0;	156586.93333333332;	0.0;	16.4;	0.0;	1.2
1376321746;	2;	5199.997938;	83.199967008;	1.6;	5027840.0;	173364.0;	0.0;	16.4;	0.13333333333333333;	1.1333333333333333
1376322046;	2;	5199.997938;	77.99996907;	1.5;	5027840.0;	128623.73333333334;	0.0;	16.066666666666666;	0.0;	1.0
1376322346;	2;	5199.997938;	83.199967008;	1.6;	5027840.0;	150994.4;	0.0;	17.0;	0.13333333333333333;	1.2666666666666666
1376322647;	2;	5199.997938;	77.99996907;	1.5;	5027840.0;	167770.66666666666;	0.0;	16.8;	0.0;	1.1333333333333333
1376322947;	2;	5199.997938;	83.199967008;	1.6;	5027840.0;	150994.4;	0.0;	17.0;	0.13333333333333333;	1.2
1376323247;	2;	5199.997938;	77.99996907;	1.5;	5027840.0;	55922.933333333334;	0.0;	16.400000000000002;	0.0;	1.1333333333333333
1376323547;	2;	5199.997938;	83.199967008;	1.6;	5027840.0;	184548.53333333333;	0.0;	16.8;	0.13333333333333333;	1.2666666666666666
1376323847;	2;	5199.997938;	77.99996907;	1.5;	5027840.0;	195732.26666666666;	0.0;	16.066666666666666;	0.0;	1.1333333333333333
1376324147;	2;	5199.997938;	91.866630238;	1.7666666666666666;	5027976.533333333;	83885.33333333333;	0.0;	18.066666666666666;	0.2;	1.3333333333333333
1376324447;	2;	5199.997938;	91.866630238;	1.7666666666666666;	5029888.0;	318765.6;	0.0;	22.666666666666668;	0.0;	1.1333333333333333
1376324747;	2;	5199.997938;	83.199967008;	1.6;	5029888.0;	150994.4;	0.0;	16.933333333333334;	0.13333333333333333;	1.2
1376325047;	2;	5199.997938;	77.99996907;	1.5;	5029888.0;	123031.2;	0.0;	16.066666666666666;	0.0;	1.2666666666666666
1376325347;	2;	5199.997938;	83.199967008;	1.6;	5029888.0;	72700.8;	0.0;	17.0;	0.13333333333333333;	1.2666666666666666
1376325647;	2;	5199.997938;	77.99996907;	1.5;	5029888.0;	44738.13333333333;	0.0;	16.599999999999998;	0.0;	1.2
1376325947;	2;	5199.997938;	83.199967008;	1.6;	5029888.0;	134216.8;	0.0;	15.4;	0.13333333333333333;	1.1333333333333333
1376326247;	2;	5199.997938;	77.99996907;	1.5;	5029888.0;	167771.2;	0.0;	16.400000000000002;	0.0;	1.1333333333333333
1376326547;	2;	5199.997938;	83.199967008;	1.6;	5029888.0;	167771.2;	0.0;	16.133333333333333;	0.13333333333333333;	1.2
1376326847;	2;	5199.997938;	77.99996907;	1.5;	5029888.0;	83884.0;	0.0;	16.2;	0.0;	1.1333333333333333
1376327147;	2;	5199.997938;	83.199967008;	1.6;	5029888.0;	150993.6;	0.0;	17.4;	0.13333333333333333;	1.1333333333333333
1376327447;	2;	5199.997938;	77.99996907;	1.5;	5029888.0;	100661.6;	0.0;	16.133333333333333;	0.0;	1.2
1376327747;	2;	5199.997938;	95.33329553000002;	1.8333333333333335;	5030024.533333333;	100661.6;	0.0;	19.200000000000003;	0.2;	1.2666666666666666
1376328047;	2;	5199.997938;	88.399964946;	1.7;	5031936.0;	234880.0;	0.0;	21.533333333333335;	0.0;	1.0
1376328347;	2;	5199.997938;	83.199967008;	1.6;	5031936.0;	167770.66666666666;	0.0;	17.666666666666668;	0.13333333333333333;	1.2666666666666666
1376328647;	2;	5199.997938;	77.99996907;	1.5;	5031936.0;	162178.66666666666;	0.0;	17.066666666666666;	0.0;	1.1333333333333333
1376328947;	2;	5199.997938;	83.199967008;	1.6;	5031936.0;	83885.33333333333;	0.0;	16.46666666666667;	0.13333333333333333;	1.2
1376329247;	2;	5199.997938;	77.99996907;	1.5;	5031936.0;	89477.6;	0.0;	16.666666666666664;	0.0;	1.2
1376329547;	2;	5199.997938;	83.199967008;	1.6;	5031936.0;	72699.46666666666;	0.0;	17.0;	0.13333333333333333;	1.2666666666666666
1376329847;	2;	5199.997938;	77.99996907;	1.5;	5031936.0;	128623.2;	0.0;	16.466666666666665;	0.0;	1.1333333333333333
1376330147;	2;	5199.997938;	83.199967008;	1.6;	5031936.0;	128623.73333333334;	0.0;	16.733333333333334;	0.13333333333333333;	1.1333333333333333
1376330447;	2;	5199.997938;	77.99996907;	1.5;	5031936.0;	100661.6;	0.0;	16.6;	0.0;	1.2
1376330747;	2;	5199.997938;	83.199967008;	1.6;	5031936.0;	55922.666666666664;	0.0;	17.666666666666668;	0.13333333333333333;	1.1333333333333333
1376331047;	2;	5199.997938;	77.99996907;	1.5;	5031936.0;	150992.8;	0.0;	16.8;	0.0;	1.2
1376331347;	2;	5199.997938;	100.53329346800001;	1.9333333333333333;	5032209.066666666;	150994.4;	0.0;	25.000000000000004;	0.2;	1.2
1376331647;	2;	5199.997938;	93.59996288400002;	1.8;	5033984.0;	234880.0;	0.0;	23.200000000000003;	0.0;	1.1333333333333333
1376331947;	2;	5199.997938;	83.199967008;	1.6;	5033984.0;	67107.2;	0.0;	16.533333333333335;	0.13333333333333333;	1.2
1376332247;	2;	5199.997938;	77.99996907;	1.5;	5033984.0;	117439.2;	0.0;	16.400000000000002;	0.0;	1.2
1376332547;	2;	5199.997938;	83.199967008;	1.6;	5033984.0;	83885.6;	0.0;	16.666666666666664;	0.13333333333333333;	1.3333333333333333
1376332847;	2;	5199.997938;	77.99996907;	1.5;	5033984.0;	16776.8;	0.0;	16.2;	0.0;	1.1333333333333333
1376333147;	2;	5199.997938;	83.199967008;	1.6;	5033984.0;	83884.8;	0.0;	16.866666666666667;	0.13333333333333333;	1.3333333333333333
1376333447;	2;	5199.997938;	77.99996907;	1.5;	5033984.0;	78292.26666666666;	0.0;	16.666666666666668;	0.0;	1.2
1376333747;	2;	5199.997938;	83.199967008;	1.6;	5033984.0;	128624.26666666666;	0.0;	17.400000000000002;	0.13333333333333333;	1.1333333333333333
1376334047;	2;	5199.997938;	77.99996907;	1.5;	5033984.0;	145401.06666666668;	0.0;	16.6;	0.0;	1.2
1376334347;	2;	5199.997938;	83.199967008;	1.6;	5033984.0;	134216.8;	0.0;	17.8;	0.13333333333333333;	1.0666666666666667
1376334647;	2;	5199.997938;	77.99996907;	1.5;	5033984.0;	100661.6;	0.0;	15.733333333333333;	0.0;	1.1333333333333333
1376334947;	2;	5199.997938;	97.066628176;	1.8666666666666665;	5034257.066666666;	111847.2;	0.0;	25.666666666666668;	0.2;	1.2666666666666666
1376335247;	2;	5199.997938;	93.59996288400002;	1.8;	5036032.0;	313173.3333333333;	0.0;	22.8;	0.0;	1.0666666666666667
1376335547;	2;	5199.997938;	83.199967008;	1.6;	5036032.0;	139808.26666666666;	0.0;	16.2;	0.13333333333333333;	1.2666666666666666
1376335847;	2;	5199.997938;	77.99996907;	1.5;	5036032.0;	117439.2;	0.0;	16.46666666666667;	0.0;	1.1333333333333333
1376336147;	2;	5199.997938;	83.199967008;	1.6;	5036032.0;	178956.53333333333;	0.0;	15.933333333333334;	0.13333333333333333;	1.1333333333333333
1376336447;	2;	5199.997938;	77.99996907;	1.5;	5036032.0;	128623.73333333334;	0.0;	16.133333333333333;	0.0;	1.2
1376336747;	2;	5199.997938;	83.199967008;	1.6;	5036032.0;	145401.86666666667;	0.0;	16.533333333333335;	0.13333333333333333;	1.2
1376337047;	2;	5199.997938;	77.99996907;	1.5;	5036032.0;	123031.73333333334;	0.0;	16.400000000000002;	0.0;	1.0666666666666667
1376337347;	2;	5199.997938;	83.199967008;	1.6;	5036032.0;	139809.06666666668;	0.0;	16.6;	0.13333333333333333;	1.3333333333333333
1376337647;	2;	5199.997938;	77.99996907;	1.5;	5036032.0;	106254.93333333333;	0.0;	16.8;	0.0;	1.1333333333333333
1376337947;	2;	5199.997938;	83.199967008;	1.6;	5036032.0;	117438.4;	0.0;	17.133333333333333;	0.13333333333333333;	1.1333333333333333
1376338248;	2;	5199.997938;	77.99996907;	1.5;	5036032.0;	123031.2;	0.0;	15.933333333333334;	0.0;	1.0666666666666667
