Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.999032;	216.523964184;	3.7;	4194304.0;	229286.93333333332;	0.0;	74.66666666666667;	9.266666666666667;	12.533333333333333
1376315146;	2;	5851.999032;	198.96796708799997;	3.4;	4194304.0;	282414.93333333335;	0.0;	66.13333333333334;	18.4;	9.866666666666667
1376315446;	2;	5851.999032;	161.905306552;	2.766666666666667;	4194304.0;	288007.4666666667;	0.0;	37.86666666666667;	4.4;	4.466666666666667
1376315746;	2;	5851.999032;	140.447976768;	2.4;	4194304.0;	254453.06666666668;	0.0;	34.2;	4.933333333333334;	3.6
1376316046;	2;	5851.999032;	138.49731042399998;	2.3666666666666667;	4194304.0;	218102.66666666666;	0.0;	38.733333333333334;	3.533333333333333;	2.8
1376316346;	2;	5851.999032;	236.03062762399998;	4.033333333333333;	4194304.0;	290803.73333333334;	0.0;	72.86666666666666;	37.93333333333333;	7.733333333333333
1376316646;	2;	5851.999032;	191.165301712;	3.266666666666667;	4194304.0;	411040.0;	0.0;	35.0;	4.4;	7.2
1376316946;	2;	5851.999032;	198.96796708799997;	3.4;	4194304.0;	310376.8;	0.0;	277.8666666666667;	7.266666666666667;	61.2
1376317246;	2;	5851.999032;	243.83329300000003;	4.166666666666667;	4194304.0;	268433.6;	0.0;	44.8;	5.266666666666667;	5.8
1376317546;	2;	5851.999032;	212.622631496;	3.6333333333333333;	4194304.0;	296395.4666666667;	0.06666666666666667;	43.266666666666666;	5.6;	5.533333333333333
1376317846;	2;	5851.999032;	101.43464988800001;	1.7333333333333334;	4194304.0;	293599.2;	0.0;	12.266666666666667;	3.066666666666667;	1.0666666666666667
1376318146;	2;	5851.999032;	191.165301712;	3.266666666666667;	4194304.0;	187344.26666666666;	0.0;	16.533333333333335;	8.2;	4.666666666666667
1376318446;	2;	5851.999032;	117.03998064;	2.0;	4194304.0;	285210.4;	0.13333333333333333;	15.066666666666666;	3.466666666666667;	1.8666666666666667
1376318746;	2;	5851.999032;	101.43464988800001;	1.7333333333333334;	4194304.0;	181751.2;	0.0;	10.733333333333333;	3.0;	1.0666666666666667
1376319046;	2;	5851.999032;	111.18798160799999;	1.9;	4194304.0;	237674.93333333332;	0.0;	11.4;	4.333333333333333;	1.8666666666666667
1376319346;	2;	5851.999032;	167.757305584;	2.8666666666666667;	4194304.0;	279618.6666666667;	1117.4;	62.2;	7.066666666666666;	3.0
1376319646;	2;	5851.999032;	156.05330752;	2.666666666666667;	4194304.0;	187344.0;	0.0;	34.8;	11.8;	6.266666666666667
1376319946;	2;	5851.999032;	208.721298808;	3.566666666666667;	4194304.0;	209713.6;	0.13333333333333333;	38.13333333333333;	6.466666666666667;	6.2
1376320246;	2;	5851.999032;	138.49731042399998;	2.3666666666666667;	4194304.0;	271229.86666666664;	0.0;	18.0;	4.6;	4.4
1376320546;	2;	5851.999032;	115.089314296;	1.9666666666666666;	4194304.0;	234879.2;	0.0;	23.866666666666667;	4.6;	3.2666666666666666
1376320846;	2;	5851.999032;	158.003973864;	2.7;	4194304.0;	220898.13333333333;	0.0;	22.866666666666667;	5.8;	5.933333333333334
1376321146;	2;	5851.999032;	202.86929977600002;	3.466666666666667;	4194304.0;	212510.4;	0.0;	45.8;	11.0;	9.8
1376321446;	2;	5851.999032;	152.151974832;	2.6;	4194304.0;	209712.8;	0.0;	33.666666666666664;	11.6;	4.866666666666666
1376321746;	2;	5851.999032;	146.2999758;	2.5;	4194304.0;	301988.0;	0.0;	26.333333333333332;	7.933333333333334;	5.2
1376322046;	2;	5851.999032;	146.2999758;	2.5;	4194304.0;	234879.2;	0.0;	15.266666666666667;	6.533333333333333;	3.4
1376322346;	2;	5851.999032;	333.563944824;	5.7;	4194304.0;	246063.46666666667;	10.266666666666667;	88.93333333333334;	8.4;	7.8
1376322647;	2;	5851.999032;	228.22796224799995;	3.9;	4194304.0;	377486.4;	2.1333333333333333;	25.866666666666667;	16.666666666666668;	7.533333333333333
1376322947;	2;	5851.999032;	234.07996128;	4.0;	4194304.0;	411039.2;	0.7333333333333333;	29.066666666666666;	8.8;	8.466666666666667
1376323247;	2;	5851.999032;	175.55997096;	3.0;	4194304.0;	279618.6666666667;	0.0;	19.0;	5.0;	3.7333333333333334
1376323547;	2;	5851.999032;	175.55997096;	3.0;	4194304.0;	343931.2;	0.0;	25.6;	6.4;	5.333333333333333
1376323847;	2;	5851.999032;	319.90928041599994;	5.466666666666666;	4194304.0;	721418.4;	0.3333333333333333;	64.0;	21.8;	20.733333333333334
