Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	92623.2;	0.0;	0.13333333333333333;	0.0;	0.0
1376315146;	1;	2925.999334;	27.309327117333332;	0.9333333333333332;	193632.0;	93845.06666666667;	0.0;	0.3333333333333333;	0.0;	0.0
1376315446;	1;	2925.999334;	33.16132578533333;	1.1333333333333333;	193632.0;	99438.4;	0.0;	0.2;	0.0;	0.0
1376315746;	1;	2925.999334;	21.457328449333332;	0.7333333333333333;	193632.0;	98913.06666666667;	0.0;	0.13333333333333333;	0.0;	0.0
1376316046;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	99088.0;	0.0;	0.13333333333333333;	0.0;	0.0
1376316346;	1;	2925.999334;	31.21065956266667;	1.0666666666666667;	193632.0;	96466.66666666667;	0.0;	0.2;	0.0;	0.0
1376316646;	1;	2925.999334;	27.309327117333332;	0.9333333333333332;	193632.0;	98389.06666666667;	0.0;	0.2;	0.0;	0.0
1376316946;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	105729.33333333333;	0.0;	0.13333333333333333;	0.0;	0.0
1376317246;	1;	2925.999334;	27.309327117333332;	0.9333333333333332;	193632.0;	97341.33333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1376317546;	1;	2925.999334;	31.21065956266667;	1.0666666666666667;	193632.0;	97689.86666666667;	0.0;	0.13333333333333333;	0.0;	0.0
1376317846;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	90349.6;	0.0;	0.13333333333333333;	0.0;	0.0
1376318146;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	90349.33333333333;	0.0;	0.13333333333333333;	0.0;	0.0
1376318446;	1;	2925.999334;	27.309327117333332;	0.9333333333333332;	193632.0;	90524.53333333334;	0.0;	0.2;	0.0;	0.0
1376318746;	1;	2925.999334;	31.21065956266667;	1.0666666666666667;	193632.0;	94370.13333333333;	0.0;	0.13333333333333333;	0.0;	0.0
1376319046;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	95942.4;	0.0;	0.2;	0.0;	0.0
1376319346;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	90000.26666666666;	0.0;	0.13333333333333333;	0.0;	0.0
1376319646;	1;	2925.999334;	31.21065956266667;	1.0666666666666667;	193632.0;	96117.33333333333;	0.0;	0.2;	0.0;	0.0
1376319946;	1;	2925.999334;	27.309327117333332;	0.9333333333333332;	193632.0;	96117.33333333333;	0.0;	0.13333333333333333;	0.0;	0.0
1376320246;	1;	2925.999334;	23.407994672;	0.8;	193632.0;	94370.13333333333;	0.0;	0.13333333333333333;	0.0;	0.0
