Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998618;	77.99997927;	1.5;	4061184.0;	95069.06666666667;	0.0;	22.066666666666666;	0.3333333333333333;	3.4
1376315146;	2;	5199.998618;	53.73331905266666;	1.0333333333333332;	4061184.0;	109050.4;	0.0;	16.066666666666666;	0.0;	0.5333333333333333
1376315446;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	75495.2;	0.0;	11.266666666666667;	0.0;	0.3333333333333333
1376315746;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	61513.86666666667;	0.0;	11.666666666666666;	0.0;	0.26666666666666666
1376316046;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	61513.86666666667;	0.0;	11.2;	0.0;	0.26666666666666666
1376316346;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	58717.6;	0.0;	11.533333333333333;	0.0;	0.2
1376316646;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	33552.0;	0.0;	11.466666666666667;	0.0;	0.13333333333333333
1376316946;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	47532.53333333333;	0.0;	11.533333333333333;	0.0;	0.26666666666666666
1376317246;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	64310.666666666664;	0.0;	11.533333333333333;	0.0;	0.2
1376317546;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	53126.13333333333;	0.0;	11.533333333333333;	0.0;	0.2
1376317846;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	33553.333333333336;	0.0;	11.4;	0.0;	0.2
1376318146;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	103457.86666666667;	0.0;	11.533333333333333;	0.0;	0.2
1376318446;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	114642.93333333333;	0.0;	11.466666666666667;	0.0;	0.2
1376318746;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	72698.93333333333;	0.0;	11.733333333333333;	0.0;	0.2
1376319046;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	44736.8;	0.0;	11.866666666666667;	0.0;	0.26666666666666666
1376319346;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	67106.4;	0.0;	12.066666666666666;	0.0;	0.2
1376319646;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	44737.066666666666;	0.0;	12.0;	0.0;	0.2
1376319946;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	75495.2;	0.0;	12.133333333333333;	0.0;	0.26666666666666666
1376320246;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	55921.86666666667;	0.0;	12.533333333333333;	0.0;	0.26666666666666666
1376320546;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	41940.0;	0.0;	11.866666666666667;	0.0;	0.2
1376320846;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	55921.333333333336;	0.0;	12.4;	0.0;	0.26666666666666666
1376321146;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	75495.73333333334;	0.0;	11.933333333333334;	0.0;	0.2
1376321446;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	97865.6;	0.0;	12.466666666666667;	0.0;	0.2
1376321746;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	64310.13333333333;	0.0;	11.933333333333334;	0.0;	0.26666666666666666
1376322046;	2;	5199.998618;	51.99998617999999;	1.0;	4061184.0;	83884.0;	0.0;	12.2;	0.0;	0.26666666666666666
1376322346;	2;	5199.998618;	60.66665054333333;	1.1666666666666667;	4061184.0;	86680.26666666666;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376322647;	2;	5199.998618;	36.399990325999994;	0.7;	4061184.0;	83884.0;	0.0;	12.0;	0.0;	0.3333333333333333
1376322947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	67106.66666666667;	0.0;	12.133333333333333;	0.0;	0.3333333333333333
1376323247;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	47532.53333333333;	0.0;	12.333333333333334;	0.0;	0.3333333333333333
1376323547;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	109050.4;	0.0;	11.8;	0.0;	0.3333333333333333
1376323847;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	78291.46666666666;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376324147;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	69902.66666666667;	0.0;	12.133333333333333;	0.0;	0.3333333333333333
1376324447;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	50329.86666666667;	0.0;	12.2;	0.0;	0.3333333333333333
1376324747;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	41940.0;	0.0;	11.866666666666667;	0.0;	0.3333333333333333
1376325047;	2;	5199.998618;	57.199984798;	1.1;	4061184.0;	97865.33333333333;	0.0;	12.6;	0.0;	0.26666666666666666
1376325347;	2;	5199.998618;	39.86665607133333;	0.7666666666666667;	4061184.0;	139809.33333333334;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376325647;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	89476.53333333334;	0.0;	12.4;	0.0;	0.3333333333333333
1376325947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	123031.73333333334;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376326247;	2;	5199.998618;	55.46665192533332;	1.0666666666666667;	4061184.0;	50328.8;	0.0;	12.333333333333334;	0.0;	0.3333333333333333
1376326547;	2;	5199.998618;	65.86664916133333;	1.2666666666666666;	4061184.0;	72698.93333333333;	0.0;	12.0;	0.0;	0.3333333333333333
1376326847;	2;	5199.998618;	76.26664639733332;	1.4666666666666666;	4061184.0;	97865.33333333333;	0.06666666666666667;	12.4;	0.0;	0.3333333333333333
1376327147;	2;	5199.998618;	76.26664639733332;	1.4666666666666666;	4061184.0;	86680.26666666666;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376327447;	2;	5199.998618;	57.199984798;	1.1;	4061184.0;	81087.73333333334;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376327747;	2;	5199.998618;	77.99997927;	1.5;	4061184.0;	50329.86666666667;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376328047;	2;	5199.998618;	77.99997927;	1.5;	4061184.0;	92272.8;	0.0;	11.933333333333334;	0.0;	0.3333333333333333
1376328347;	2;	5199.998618;	84.93331076066666;	1.6333333333333335;	4061184.0;	72698.93333333333;	0.0;	12.266666666666667;	0.0;	0.26666666666666666
1376328647;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	67106.4;	0.0;	12.466666666666667;	0.0;	0.3333333333333333
1376328947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	72698.93333333333;	0.2;	12.133333333333333;	0.0;	0.3333333333333333
1376329247;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	81087.73333333334;	0.2;	11.866666666666667;	0.0;	0.3333333333333333
1376329547;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	78291.46666666666;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376329847;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	41941.6;	0.0;	12.0;	0.0;	0.3333333333333333
1376330147;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	50329.6;	0.0;	12.466666666666667;	0.0;	0.3333333333333333
1376330447;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	103457.86666666667;	0.0;	12.0;	0.0;	0.3333333333333333
1376330747;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	109050.4;	0.0;	12.2;	0.0;	0.3333333333333333
1376331047;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	86680.26666666666;	0.0;	12.466666666666667;	0.0;	0.3333333333333333
1376331347;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	67106.4;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376331647;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	131418.93333333332;	0.0;	12.2;	0.0;	0.2
1376331947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	89475.73333333334;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376332247;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	58717.6;	0.0;	12.133333333333333;	0.0;	0.3333333333333333
1376332547;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	41940.0;	0.0;	11.8;	0.0;	0.3333333333333333
1376332847;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	55922.13333333333;	0.0;	12.466666666666667;	0.0;	0.3333333333333333
1376333147;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	106254.13333333333;	0.0;	12.333333333333334;	0.0;	0.3333333333333333
1376333447;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	83884.0;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376333747;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	55921.333333333336;	0.0;	12.0;	0.0;	0.3333333333333333
1376334047;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	125828.0;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376334347;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	83884.0;	0.0;	12.4;	0.0;	0.3333333333333333
1376334647;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	69902.66666666667;	0.0;	12.6;	0.0;	0.3333333333333333
1376334947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	86680.26666666666;	0.0;	12.0;	0.0;	0.3333333333333333
1376335247;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	100661.6;	0.0;	12.2;	0.0;	0.3333333333333333
1376335547;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	109050.4;	0.0;	11.933333333333334;	0.0;	0.3333333333333333
1376335847;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	67106.4;	0.0;	11.8;	0.0;	0.3333333333333333
1376336147;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	83884.0;	0.0;	11.933333333333334;	0.0;	0.3333333333333333
1376336447;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	89476.53333333334;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
1376336747;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	47532.53333333333;	0.0;	11.933333333333334;	0.0;	0.26666666666666666
1376337047;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	83884.0;	0.0;	11.933333333333334;	0.0;	0.3333333333333333
1376337347;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	83884.0;	0.0;	12.133333333333333;	0.0;	0.3333333333333333
1376337647;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	75495.2;	0.0;	12.0;	0.0;	0.3333333333333333
1376337947;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	100661.6;	0.0;	12.266666666666667;	0.0;	0.3333333333333333
1376338248;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	75495.2;	0.0;	11.866666666666667;	0.0;	0.3333333333333333
1376338548;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	30757.6;	0.0;	11.866666666666667;	0.0;	0.3333333333333333
1376338848;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	72699.46666666666;	0.0;	11.933333333333334;	0.0;	0.3333333333333333
1376339148;	2;	5199.998618;	25.999993089999997;	0.5;	4061184.0;	53126.13333333333;	0.0;	12.066666666666666;	0.0;	0.3333333333333333
