Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997624;	788.0691733493333;	6.733333333333333;	1.6703488E7;	905968.8;	32518.86666666667;	53.33333333333333;	0.3333333333333333;	0.5333333333333333
1376315146;	4;	11703.997624;	772.463843184;	6.6;	1.6703488E7;	704642.4;	33899.4;	52.333333333333336;	0.26666666666666666;	0.26666666666666666
1376315446;	4;	11703.997624;	770.5131769133335;	6.583333333333334;	1.6703488E7;	738196.8;	34098.33333333333;	51.66666666666667;	0.26666666666666666;	0.26666666666666666
1376315746;	4;	11703.997624;	797.8225047026666;	6.816666666666666;	1.6703488E7;	794120.8;	34336.066666666666;	53.0;	0.26666666666666666;	0.3333333333333333
1376316046;	4;	11703.997624;	788.0691733493333;	6.733333333333333;	1.6703488E7;	883599.2;	33264.13333333333;	63.733333333333334;	41.46666666666667;	25.933333333333334
1376316346;	4;	11703.997624;	920.7144797546665;	7.866666666666666;	1.6703488E7;	1073740.8;	34232.799999999996;	882.8666666666667;	1277.2666666666667;	919.8
1376316646;	4;	11703.997624;	1164.547763588;	9.95;	1.6703488E7;	525685.6;	34098.799999999996;	1507.0666666666668;	1896.0;	776.4
1376316946;	4;	11703.997624;	1223.0677517079998;	10.45;	1.6703488E7;	626348.8;	33400.13333333333;	1932.0666666666668;	2527.133333333333;	1763.4666666666667
1376317246;	4;	11703.997624;	922.6651460253333;	7.883333333333334;	1.6703488E7;	592794.4;	33990.26666666666;	438.6666666666667;	468.2;	454.0
1376317546;	4;	11703.997624;	819.27983368;	7.0;	1.6703488E7;	961892.8;	33792.666666666664;	104.2;	69.66666666666667;	317.6
1376317846;	4;	11703.997624;	790.01983962;	6.75;	1.6703488E7;	559240.0;	33935.73333333333;	76.13333333333333;	0.3333333333333333;	0.6
1376318146;	4;	11703.997624;	782.2171745373333;	6.683333333333334;	1.6703488E7;	727012.0;	35055.26666666666;	96.73333333333333;	0.26666666666666666;	0.26666666666666666
1376318446;	4;	11703.997624;	793.9211721613334;	6.783333333333334;	1.6703488E7;	805305.6;	32843.93333333333;	53.06666666666666;	0.26666666666666666;	0.3333333333333333
