Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997624;	1026.0504583706665;	8.766666666666666;	1.6728344E7;	693457.6;	34130.26666666666;	43.2;	60.86666666666667;	134.4
1376315146;	4;	11703.997624;	994.83979804;	8.5;	1.6728344E7;	548055.2;	32584.06666666667;	43.199999999999996;	60.6;	133.06666666666666
1376315446;	4;	11703.997624;	985.0864666866665;	8.416666666666666;	1.6728344E7;	603979.2;	35740.399999999994;	42.4;	60.733333333333334;	133.06666666666666
1376315746;	4;	11703.997624;	979.2344678746667;	8.366666666666667;	1.6728344E7;	760566.4;	34495.4;	43.4;	60.8;	134.66666666666666
1376316046;	4;	11703.997624;	977.2838016039999;	8.35;	1.6728344E7;	794120.8;	32602.8;	49.53333333333333;	152.13333333333333;	226.13333333333333
1376316346;	4;	11703.997624;	1049.4584536186667;	8.966666666666667;	1.6728344E7;	995447.2;	33695.33333333333;	54.266666666666666;	540.2;	621.9333333333333
1376316646;	4;	11703.997624;	988.987799228;	8.45;	1.6728344E7;	559240.0;	35910.73333333333;	43.8;	60.93333333333333;	134.8
1376316946;	4;	11703.997624;	965.57980398;	8.25;	1.6728344E7;	570424.8;	33345.33333333333;	43.0;	60.733333333333334;	133.26666666666668
1376317246;	4;	11703.997624;	957.7771388973333;	8.183333333333334;	1.6728344E7;	738196.8;	34477.2;	43.53333333333333;	60.666666666666664;	133.33333333333334
1376317546;	4;	11703.997624;	971.4318027920001;	8.3;	1.6728344E7;	492131.2;	31138.466666666667;	42.06666666666666;	61.13333333333333;	135.0
1376317846;	4;	11703.997624;	1010.4451282053333;	8.633333333333333;	1.6728344E7;	794120.8;	36327.8;	44.06666666666666;	60.8;	133.53333333333333
1376318146;	4;	11703.997624;	961.6784714386666;	8.216666666666667;	1.6728344E7;	413837.6;	34564.666666666664;	44.06666666666666;	60.4;	132.66666666666666
1376318446;	4;	11703.997624;	969.4811365213333;	8.283333333333333;	1.6728344E7;	492131.2;	32042.2;	43.266666666666666;	60.13333333333333;	132.86666666666667
1376318746;	4;	11703.997624;	905.1091495893332;	7.733333333333333;	1.6728344E7;	693457.6;	32978.6;	42.2;	60.06666666666667;	131.93333333333334
1376319046;	4;	11703.997624;	1008.4944619346668;	8.616666666666667;	1.6728344E7;	469761.6;	36280.0;	43.0;	60.13333333333333;	132.33333333333334
1376319346;	4;	11703.997624;	969.4811365213333;	8.283333333333333;	1.6728344E7;	570424.8;	33027.73333333333;	42.4;	60.4;	133.73333333333332
1376319646;	4;	11703.997624;	1008.4944619346668;	8.616666666666667;	1.6728344E7;	782936.0;	36098.399999999994;	51.33333333333334;	107.13333333333334;	180.4
1376319946;	4;	11703.997624;	979.2344678746667;	8.366666666666667;	1.6728344E7;	1610611.2;	29286.000000000004;	45.8;	588.8;	666.6666666666666
1376320246;	4;	11703.997624;	1024.0997920999998;	8.75;	1.6728344E7;	637533.6;	38769.066666666666;	52.53333333333333;	60.8;	134.4
1376320546;	4;	11703.997624;	936.31980992;	8.0;	1.6728344E7;	570424.8;	33054.93333333333;	42.86666666666667;	60.53333333333333;	132.8
1376320846;	4;	11703.997624;	953.875806356;	8.15;	1.6728344E7;	357913.6;	33707.399999999994;	43.46666666666667;	60.53333333333333;	133.2
1376321146;	4;	11703.997624;	994.83979804;	8.5;	1.6728344E7;	771751.2;	35319.46666666667;	43.13333333333333;	60.8;	134.53333333333333
1376321446;	4;	11703.997624;	957.7771388973333;	8.183333333333334;	1.6728344E7;	850044.8;	34027.933333333334;	43.4;	60.666666666666664;	133.26666666666668
1376321746;	4;	11703.997624;	932.4184773786666;	7.966666666666666;	1.6728344E7;	659903.2;	32353.533333333336;	42.4;	60.6;	133.2
1376322046;	4;	11703.997624;	981.1851341453333;	8.383333333333333;	1.6728344E7;	727012.0;	35700.933333333334;	43.13333333333333;	60.733333333333334;	134.46666666666667
1376322346;	4;	11703.997624;	979.2344678746667;	8.366666666666667;	1.6728344E7;	559240.0;	33615.73333333333;	41.666666666666664;	60.46666666666667;	133.0
1376322647;	4;	11703.997624;	936.31980992;	8.0;	1.6728344E7;	727012.0;	33888.13333333333;	42.666666666666664;	60.733333333333334;	133.46666666666667
1376322947;	4;	11703.997624;	988.987799228;	8.45;	1.6728344E7;	536870.4;	34578.26666666666;	42.666666666666664;	60.8;	134.66666666666666
1376323247;	4;	11703.997624;	932.4184773786666;	7.966666666666666;	1.6728344E7;	581609.6;	33519.86666666667;	49.0;	147.26666666666668;	221.53333333333333
1376323547;	4;	11703.997624;	1028.0011246413333;	8.783333333333333;	1.6728344E7;	1386915.2;	33019.8;	52.0;	543.6666666666666;	625.7333333333333
1376323847;	4;	11703.997624;	990.9384654986666;	8.466666666666667;	1.6728344E7;	872414.4;	34155.73333333333;	45.333333333333336;	60.6;	134.13333333333333
1376324147;	4;	11703.997624;	979.2344678746667;	8.366666666666667;	1.6728344E7;	883599.2;	33863.933333333334;	44.4;	61.266666666666666;	262.06666666666666
