Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994504;	18437.461794920666;	88.64166666666667;	4.194304E7;	1.68611008E7;	0.0;	1.0;	45.06666666666667;	47.0
1376315146;	8;	20799.994504;	17763.195306416;	85.4;	4.194304E7;	7997137.333333333;	0.0;	0.6;	38.266666666666666;	40.0
1376315446;	8;	20799.994504;	16194.529054239332;	77.85833333333333;	4.194304E7;	6011833.6;	0.0;	0.9333333333333333;	33.13333333333333;	34.86666666666667
1376315746;	8;	20799.994504;	14882.396067611999;	71.55;	4.194304E7;	5228897.066666666;	0.0;	1.0;	29.066666666666666;	30.266666666666666
1376316046;	8;	20799.994504;	11970.396837051998;	57.55;	4.194304E7;	7465859.733333333;	0.0;	0.9333333333333333;	26.8;	28.333333333333332
1376316346;	8;	20799.994504;	3641.732371075333;	17.508333333333333;	4.194304E7;	1.0905189066666666E7;	0.0;	1.4;	10.266666666666667;	11.533333333333333
1376316646;	8;	20799.994504;	105.73330539533332;	0.5083333333333333;	4.194304E7;	6039796.533333333;	0.0;	1.1333333333333333;	0.06666666666666667;	1.1333333333333333
1376316946;	8;	20799.994504;	109.199971146;	0.525;	4.194304E7;	1593834.1333333333;	0.0;	8.4;	0.5333333333333333;	2.0
1376317246;	8;	20799.994504;	9640.797452604;	46.35;	4.194304E7;	5340744.8;	2.6666666666666665;	2.066666666666667;	523.4666666666667;	105.8
1376317546;	8;	20799.994504;	17972.928584331334;	86.40833333333335;	4.194304E7;	1.3617505333333334E7;	0.0;	1.0;	100.06666666666666;	102.46666666666667
1376317846;	8;	20799.994504;	11595.996935979998;	55.75;	4.194304E7;	1.03179872E7;	0.0;	0.9333333333333333;	46.53333333333333;	48.733333333333334
1376318146;	8;	20799.994504;	7919.597907398;	38.075;	4.194304E7;	7549746.4;	0.0;	1.2666666666666666;	30.266666666666666;	32.4
1376318446;	8;	20799.994504;	123.06663414866665;	0.5916666666666667;	4.194304E7;	7773442.133333334;	0.0;	1.0666666666666667;	0.0;	1.0
1376318746;	8;	20799.994504;	14161.329591473332;	68.08333333333333;	4.194304E7;	1.17440504E7;	2.533333333333333;	2.0;	593.2666666666667;	240.13333333333333
1376319046;	8;	20799.994504;	5763.331810483333;	27.708333333333336;	4.194304E7;	2.05520872E7;	0.0;	1.3333333333333333;	44.8;	47.06666666666667
1376319346;	8;	20799.994504;	13083.196543015998;	62.9;	4.194304E7;	1.4903759466666667E7;	2.6;	1.7333333333333334;	623.0666666666667;	177.66666666666666
1376319646;	8;	20799.994504;	11363.730330685334;	54.63333333333333;	4.194304E7;	1.8287164266666666E7;	0.0;	0.9333333333333333;	54.666666666666664;	56.93333333333333
1376319946;	8;	20799.994504;	6045.865069162666;	29.066666666666666;	4.194304E7;	1.11009224E7;	0.0;	0.9333333333333333;	11.0;	12.0
1376320246;	8;	20799.994504;	6092.665056796665;	29.291666666666664;	4.194304E7;	3579137.066666667;	0.0;	1.0;	75.66666666666667;	86.4
1376320546;	8;	20799.994504;	6052.798400664;	29.1;	4.194304E7;	1957340.8;	0.0;	2.533333333333333;	11.066666666666666;	12.533333333333333
1376320846;	8;	20799.994504;	6052.798400664;	29.1;	4.194304E7;	1845491.7333333334;	0.0;	1.2;	11.0;	12.0
1376321146;	8;	20799.994504;	3714.5323518393334;	17.858333333333334;	4.194304E7;	3467290.4;	0.0;	0.8666666666666667;	9.133333333333333;	10.333333333333334
1376321446;	8;	20799.994504;	315.46658331066664;	1.5166666666666666;	4.194304E7;	3635062.933333333;	0.0;	1.3333333333333333;	0.0;	1.0
1376321746;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	922745.6;	0.0;	1.0;	0.06666666666666667;	1.0
1376322046;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376322346;	8;	20799.994504;	100.53330676933332;	0.48333333333333334;	4.194304E7;	0.0;	0.0;	1.0666666666666667;	0.6;	1.6666666666666667
1376322647;	8;	20799.994504;	109.199971146;	0.525;	4.194304E7;	0.0;	0.0;	7.666666666666667;	0.5333333333333333;	1.4666666666666666
1376322947;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	83885.6;	0.0;	1.0;	0.0;	1.0
1376323247;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376323547;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1376323847;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376324147;	8;	20799.994504;	114.399969772;	0.55;	4.194304E7;	0.0;	0.06666666666666667;	2.3333333333333335;	0.06666666666666667;	1.5333333333333334
1376324447;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376324747;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376325047;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376325347;	8;	20799.994504;	103.99997251999999;	0.5;	4.194304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376325647;	8;	20799.994504;	1582.5329151793333;	7.608333333333333;	4.194304E7;	1565872.2666666666;	2.533333333333333;	1.8;	401.53333333333336;	32.93333333333333
1376325947;	8;	20799.994504;	2333.0660501986667;	11.216666666666667;	4.194304E7;	1258289.6;	0.0;	1.2;	40.666666666666664;	42.4
1376326247;	8;	20799.994504;	3031.5991989579993;	14.575;	4.194304E7;	2153074.1333333333;	2.6666666666666665;	2.2;	437.3333333333333;	63.46666666666667
1376326547;	8;	20799.994504;	14157.862925722664;	68.06666666666666;	4.194304E7;	1.3897125333333334E7;	0.0;	0.8;	368.8666666666667;	386.8
1376326847;	8;	20799.994504;	14221.996242109999;	68.375;	4.194304E7;	9674858.933333334;	0.0;	1.0;	356.46666666666664;	372.4
1376327147;	8;	20799.994504;	10361.863928742667;	49.81666666666667;	4.194304E7;	2.57809872E7;	2.533333333333333;	2.1333333333333333;	961.6666666666666;	177.2
1376327447;	8;	20799.994504;	14284.396225621998;	68.675;	4.194304E7;	1.70847968E7;	0.0;	11.333333333333334;	200.46666666666667;	206.66666666666666
