Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.997712;	278.9452788026667;	2.3833333333333333;	1.6754688E7;	581609.6;	148.86666666666665;	191.93333333333337;	28.8;	36.86666666666667
1376315146;	4;	11703.997712;	278.9452788026667;	2.3833333333333333;	1.6754688E7;	928338.4;	174.93333333333334;	205.46666666666664;	11.2;	17.933333333333334
1376315446;	4;	11703.997712;	222.375956528;	1.9;	1.6754688E7;	816490.4;	106.46666666666667;	138.73333333333335;	8.733333333333333;	13.066666666666666
1376315746;	4;	11703.997712;	187.263963392;	1.6;	1.6754688E7;	704642.4;	92.86666666666667;	118.4;	1.1333333333333333;	3.8666666666666667
1376316046;	4;	11703.997712;	200.91862738933335;	1.7166666666666666;	1.6754688E7;	603979.2;	153.4;	153.13333333333333;	1.9333333333333333;	9.8
1376316346;	4;	11703.997712;	259.4386159493334;	2.216666666666667;	1.6754688E7;	1275067.2;	103.0;	175.66666666666669;	595.8666666666667;	19.533333333333335
1376316646;	4;	11703.997712;	345.26793250400004;	2.95;	1.6754688E7;	905968.8;	104.33333333333334;	129.33333333333334;	150.66666666666666;	14.866666666666667
1376316946;	4;	11703.997712;	236.03062052533332;	2.0166666666666666;	1.6754688E7;	514500.8;	151.73333333333332;	164.9333333333333;	7.2;	11.666666666666666
1376317246;	4;	11703.997712;	198.96796110399998;	1.7;	1.6754688E7;	671088.0;	93.20000000000002;	120.26666666666667;	1.2666666666666666;	4.133333333333334
1376317546;	4;	11703.997712;	314.05727193866664;	2.683333333333333;	1.6754688E7;	514500.8;	104.80000000000001;	128.6;	12.533333333333333;	20.666666666666668
1376317846;	4;	11703.997712;	204.81995996;	1.75;	1.6754688E7;	805305.6;	142.6;	153.60000000000002;	1.3333333333333333;	4.333333333333333
1376318146;	4;	11703.997712;	261.38928223466667;	2.2333333333333334;	1.6754688E7;	514500.8;	107.60000000000001;	133.73333333333332;	9.866666666666667;	15.733333333333333
1376318446;	4;	11703.997712;	210.671958816;	1.8;	1.6754688E7;	592794.4;	117.0;	145.33333333333334;	13.933333333333334;	19.0
1376318746;	4;	11703.997712;	208.7212925306667;	1.7833333333333334;	1.6754688E7;	782936.0;	152.13333333333333;	170.79999999999998;	1.3333333333333333;	4.333333333333333
1376319046;	4;	11703.997712;	197.01729481866667;	1.6833333333333333;	1.6754688E7;	503316.0;	93.26666666666668;	112.60000000000001;	1.1333333333333333;	3.8666666666666667
1376319346;	4;	11703.997712;	193.115962248;	1.65;	1.6754688E7;	492131.2;	92.80000000000001;	112.39999999999999;	1.1333333333333333;	3.8
1376319646;	4;	11703.997712;	208.7212925306667;	1.7833333333333334;	1.6754688E7;	514500.8;	133.86666666666667;	133.4;	1.9333333333333333;	9.733333333333333
1376319946;	4;	11703.997712;	261.38928223466667;	2.2333333333333334;	1.6754688E7;	1275067.2;	95.73333333333333;	119.8;	590.5333333333333;	20.066666666666666
1376320246;	4;	11703.997712;	413.5412524906667;	3.533333333333333;	1.6754688E7;	693457.6;	125.46666666666667;	170.73333333333335;	171.86666666666667;	34.53333333333333
1376320546;	4;	11703.997712;	241.8826193813333;	2.0666666666666664;	1.6754688E7;	592794.4;	172.73333333333332;	201.8666666666667;	7.866666666666666;	12.466666666666667
1376320846;	4;	11703.997712;	249.68528452266665;	2.1333333333333333;	1.6754688E7;	715827.2;	96.86666666666667;	120.46666666666667;	2.2666666666666666;	6.4
1376321146;	4;	11703.997712;	197.01729481866667;	1.6833333333333333;	1.6754688E7;	548055.2;	100.4;	123.20000000000002;	1.3333333333333333;	3.933333333333333
1376321446;	4;	11703.997712;	222.375956528;	1.9;	1.6754688E7;	749381.6;	134.53333333333333;	139.53333333333333;	1.6;	5.333333333333333
1376321746;	4;	11703.997712;	294.55060908533335;	2.5166666666666666;	1.6754688E7;	570424.8;	96.86666666666667;	122.73333333333333;	7.933333333333334;	14.733333333333333
1376322046;	4;	11703.997712;	202.8692936746667;	1.7333333333333334;	1.6754688E7;	637533.6;	95.00000000000001;	121.86666666666667;	2.0;	4.933333333333334
1376322346;	4;	11703.997712;	198.96796110399998;	1.7;	1.6754688E7;	380283.2;	133.46666666666664;	136.79999999999998;	1.2;	3.8666666666666667
1376322647;	4;	11703.997712;	195.0666285333333;	1.6666666666666665;	1.6754688E7;	514500.8;	104.13333333333334;	123.93333333333334;	6.466666666666667;	10.0
1376322947;	4;	11703.997712;	197.01729481866667;	1.6833333333333333;	1.6754688E7;	738196.8;	92.40000000000002;	116.86666666666666;	1.1333333333333333;	3.8666666666666667
1376323247;	4;	11703.997712;	204.81995996;	1.75;	1.6754688E7;	581609.6;	137.66666666666666;	136.66666666666669;	2.066666666666667;	6.533333333333333
1376323547;	4;	11703.997712;	329.6626022213334;	2.816666666666667;	1.6754688E7;	1006632.0;	109.26666666666667;	148.06666666666666;	598.8;	29.4
1376323847;	4;	11703.997712;	343.31726621866665;	2.933333333333333;	1.6754688E7;	727012.0;	102.2;	139.2;	157.2;	18.333333333333332
1376324147;	4;	11703.997712;	247.73461823733334;	2.1166666666666667;	1.6754688E7;	715827.2;	146.66666666666666;	159.20000000000002;	2.2666666666666666;	5.2
1376324447;	4;	11703.997712;	314.05727193866664;	2.683333333333333;	1.6754688E7;	850044.8;	97.33333333333334;	120.86666666666666;	131.33333333333334;	11.533333333333333
1376324747;	4;	11703.997712;	216.52395767200002;	1.85;	1.6754688E7;	548055.2;	103.46666666666667;	126.13333333333333;	6.6;	10.266666666666667
1376325047;	4;	11703.997712;	204.81995996;	1.75;	1.6754688E7;	559240.0;	137.93333333333334;	145.39999999999998;	1.4;	4.4
1376325347;	4;	11703.997712;	191.16529596266668;	1.6333333333333335;	1.6754688E7;	603979.2;	94.33333333333334;	115.13333333333334;	1.2666666666666666;	3.8666666666666667
1376325647;	4;	11703.997712;	191.16529596266668;	1.6333333333333335;	1.6754688E7;	335544.0;	93.66666666666667;	114.33333333333333;	1.2;	3.7333333333333334
1376325947;	4;	11703.997712;	202.8692936746667;	1.7333333333333334;	1.6754688E7;	525685.6;	128.93333333333334;	132.86666666666667;	2.2666666666666666;	5.2
1376326247;	4;	11703.997712;	195.0666285333333;	1.6666666666666665;	1.6754688E7;	436207.2;	93.33333333333334;	115.2;	1.2;	3.8
1376326547;	4;	11703.997712;	226.27728909866667;	1.9333333333333333;	1.6754688E7;	335544.0;	107.86666666666667;	128.53333333333333;	9.666666666666666;	14.066666666666666
1376326847;	4;	11703.997712;	234.07995424;	2.0;	1.6754688E7;	592794.4;	149.06666666666666;	157.93333333333334;	7.8;	12.0
