Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	9599.998916;	219.19997524866668;	2.283333333333333;	6160384.0;	1145042.6666666667;	0.0;	135.46666666666667;	3.4;	3.0
1376315146;	4;	9599.998916;	297.599966396;	3.1;	6160384.0;	1006631.4666666667;	0.0;	152.33333333333334;	4.933333333333334;	4.733333333333333
1376315446;	4;	9599.998916;	436.799950678;	4.55;	6160384.0;	1480587.7333333334;	0.26666666666666666;	1165.6666666666667;	4.266666666666667;	3.6666666666666665
1376315746;	4;	9599.998916;	214.39997579066667;	2.2333333333333334;	6160384.0;	973075.7333333333;	0.0;	76.13333333333334;	2.066666666666667;	2.533333333333333
1376316046;	4;	9599.998916;	497.59994381266665;	5.183333333333334;	6160384.0;	1040185.8666666667;	0.06666666666666667;	106.66666666666667;	2.0;	2.0
1376316346;	4;	9599.998916;	1907.1997846453335;	19.866666666666667;	6160384.0;	3082811.7333333334;	44.2;	16401.666666666664;	102.8;	90.93333333333334
1376316646;	4;	9599.998916;	254.39997127400002;	2.65;	6160384.0;	2579495.466666667;	16.266666666666666;	573.6;	5.666666666666667;	4.466666666666667
1376316946;	4;	9599.998916;	295.9999665766667;	3.083333333333333;	6160384.0;	1090517.0666666667;	3.2666666666666666;	234.6;	11.333333333333334;	5.866666666666666
1376317246;	4;	9599.998916;	321.599963686;	3.35;	6160384.0;	796916.0;	0.0;	306.2;	6.866666666666666;	6.666666666666667
1376317546;	4;	9599.998916;	435.1999508586667;	4.533333333333333;	6160384.0;	2109732.8;	0.4;	4634.2;	7.733333333333333;	4.066666666666666
1376317846;	4;	9599.998916;	199.9999774166667;	2.0833333333333335;	6160384.0;	1153432.0;	0.0;	198.93333333333334;	4.333333333333333;	3.2666666666666666
1376318146;	4;	9599.998916;	412.799953388;	4.3;	6160384.0;	1442838.9333333333;	0.13333333333333333;	4341.466666666666;	9.533333333333333;	3.933333333333333
1376318446;	4;	9599.998916;	191.99997832;	2.0;	6160384.0;	817886.9333333333;	0.0;	197.13333333333333;	26.933333333333334;	3.466666666666667
1376318746;	4;	9599.998916;	177.59997994600002;	1.85;	6160384.0;	356514.13333333336;	0.0;	177.4;	4.0;	2.933333333333333
1376319046;	4;	9599.998916;	236.79997326133335;	2.466666666666667;	6160384.0;	666892.5333333333;	0.0;	247.9333333333333;	23.666666666666668;	4.333333333333333
1376319346;	4;	9599.998916;	167.99998103000001;	1.75;	6160384.0;	411040.0;	0.0;	162.4;	3.7333333333333334;	2.6666666666666665
1376319646;	4;	9599.998916;	308.79996513133335;	3.216666666666667;	6160384.0;	360708.0;	0.0;	175.73333333333332;	24.133333333333333;	3.466666666666667
1376319946;	4;	9599.998916;	1187.1998659453334;	12.366666666666667;	6160384.0;	2055207.4666666666;	0.06666666666666667;	16077.2;	61.6;	4.466666666666667
1376320246;	4;	9599.998916;	185.59997904266666;	1.9333333333333333;	6160384.0;	1711273.3333333333;	0.0;	182.73333333333332;	4.133333333333334;	3.0
1376320546;	4;	9599.998916;	451.199949052;	4.7;	6160384.0;	1937766.6666666667;	21.866666666666667;	4741.666666666667;	19.533333333333335;	3.066666666666667
1376320846;	4;	9599.998916;	219.19997524866668;	2.283333333333333;	6160384.0;	1421868.5333333334;	0.3333333333333333;	232.73333333333335;	44.93333333333333;	3.533333333333333
1376321146;	4;	9599.998916;	179.19997976533332;	1.8666666666666665;	6160384.0;	729807.7333333333;	0.0;	120.73333333333333;	2.3333333333333335;	1.6
1376321446;	4;	9599.998916;	147.19998337866667;	1.5333333333333334;	6160384.0;	369096.8;	0.0;	140.26666666666665;	26.133333333333333;	2.533333333333333
1376321746;	4;	9599.998916;	1030.3998836506667;	10.733333333333333;	6160384.0;	2248145.8666666667;	0.2;	8291.333333333334;	7.4;	2.066666666666667
1376322046;	4;	9599.998916;	1102.3998755206667;	11.483333333333333;	6160384.0;	1518335.7333333334;	0.0;	104.93333333333332;	5.666666666666667;	1.2666666666666666
1376322346;	4;	9599.998916;	241.59997271933335;	2.5166666666666666;	6160384.0;	1111488.2666666666;	0.0;	101.39999999999999;	3.066666666666667;	2.8666666666666667
1376322647;	4;	9599.998916;	182.399979404;	1.9;	6160384.0;	1166014.4;	0.0;	144.0;	2.1333333333333333;	1.8666666666666667
1376322947;	4;	9599.998916;	126.39998572733333;	1.3166666666666667;	6160384.0;	440400.0;	0.0;	67.46666666666667;	1.1333333333333333;	1.0
1376323247;	4;	9599.998916;	227.19997434533335;	2.3666666666666667;	6160384.0;	377484.5333333333;	0.0;	70.06666666666668;	1.1333333333333333;	1.0
1376323547;	4;	9599.998916;	919.9998961166668;	9.583333333333334;	6160384.0;	2101344.533333333;	0.0;	11917.133333333333;	54.53333333333333;	2.4
1376323847;	4;	9599.998916;	108.79998771466667;	1.1333333333333333;	6160384.0;	1778383.4666666666;	0.8666666666666667;	64.93333333333334;	1.2;	1.0
1376324147;	4;	9599.998916;	147.19998337866667;	1.5333333333333334;	6160384.0;	478148.8;	0.0;	74.66666666666666;	1.8666666666666667;	1.6666666666666667
1376324447;	4;	9599.998916;	161.59998175266668;	1.6833333333333333;	6160384.0;	415233.86666666664;	0.0;	135.86666666666667;	1.9333333333333333;	1.8
1376324747;	4;	9599.998916;	2143.999757906667;	22.333333333333336;	6160384.0;	1820326.1333333333;	0.4666666666666667;	2126.3999999999996;	1.8666666666666667;	1.8666666666666667
1376325047;	4;	9599.998916;	2524.799714908;	26.3;	6160384.0;	767555.4666666667;	0.0;	136.53333333333333;	1.3333333333333333;	1.0666666666666667
1376325347;	4;	9599.998916;	2937.5996682960003;	30.6;	6160384.0;	2948593.066666667;	1.6666666666666667;	8401.8;	8.666666666666666;	4.0
1376325647;	4;	9599.998916;	2524.799714908;	26.3;	6160384.0;	1430255.2;	0.6666666666666666;	243.6;	5.133333333333334;	2.6
1376325947;	4;	9599.998916;	2494.399718340667;	25.983333333333334;	6160384.0;	503314.13333333336;	0.0;	145.33333333333334;	7.333333333333333;	2.533333333333333
1376326247;	4;	9599.998916;	2715.1996934086674;	28.283333333333335;	6160384.0;	826275.4666666667;	1.6;	572.1333333333334;	4.066666666666666;	2.2
1376326547;	4;	9599.998916;	2491.199718702;	25.95;	6160384.0;	520092.26666666666;	0.0;	63.666666666666664;	1.0666666666666667;	1.0
1376326847;	4;	9599.998916;	2660.799699551333;	27.716666666666665;	6160384.0;	230684.26666666666;	0.0;	69.66666666666667;	1.2;	1.0
1376327147;	4;	9599.998916;	3111.999648603333;	32.416666666666664;	6160384.0;	2155870.6666666665;	3.533333333333333;	11906.199999999999;	55.06666666666667;	2.6
1376327447;	4;	9599.998916;	2622.399703887333;	27.316666666666666;	6160384.0;	1447033.0666666667;	2.6;	63.733333333333334;	1.0666666666666667;	1.0
1376327747;	4;	9599.998916;	2476.799720328;	25.8;	6160384.0;	394262.93333333335;	0.0;	77.13333333333334;	2.0;	1.7333333333333334
1376328047;	4;	9599.998916;	2929.599669199333;	30.516666666666666;	6160384.0;	884996.0;	30.0;	1241.4666666666667;	8.933333333333334;	1.3333333333333333
1376328347;	4;	9599.998916;	2463.999721773333;	25.666666666666664;	6160384.0;	801109.3333333334;	0.0;	8.600000000000001;	0.0;	0.0
1376328647;	4;	9599.998916;	2548.799712198;	26.55;	6160384.0;	239072.53333333333;	0.0;	10.0;	0.0;	0.0
1376328947;	4;	9599.998916;	2753.599689072667;	28.683333333333334;	6160384.0;	2168454.6666666665;	0.0;	8183.133333333333;	3.6666666666666665;	0.8666666666666667
1376329247;	4;	9599.998916;	2435.199725025333;	25.366666666666664;	6160384.0;	1149237.8666666667;	2.3333333333333335;	14.133333333333333;	0.0;	0.0
1376329547;	4;	9599.998916;	2611.1997051519998;	27.2;	6160384.0;	725612.8;	0.0;	37.0;	1.6666666666666667;	1.8
1376329847;	4;	9599.998916;	2623.999703706667;	27.333333333333336;	6160384.0;	838858.4;	0.0;	84.26666666666667;	0.6;	0.8
1376330147;	4;	9599.998916;	2523.199715088667;	26.283333333333335;	6160384.0;	356513.6;	0.0;	0.26666666666666666;	0.0;	0.0
1376330447;	4;	9599.998916;	2620.799704068;	27.3;	6160384.0;	314570.4;	0.0;	9.4;	0.0;	0.0
1376330747;	4;	9599.998916;	3230.399635234;	33.65;	6160384.0;	1975515.2;	0.13333333333333333;	11852.333333333334;	53.733333333333334;	1.4666666666666666
1376331047;	4;	9599.998916;	3423.999613373333;	35.666666666666664;	6160384.0;	1656747.7333333334;	0.3333333333333333;	11.733333333333334;	0.0;	0.0
1376331347;	4;	9599.998916;	2455.9997226766673;	25.583333333333336;	6160384.0;	1019213.6;	0.0;	15.533333333333333;	0.6;	0.6666666666666666
1376331647;	4;	9599.998916;	2611.1997051519998;	27.2;	6160384.0;	679474.4;	0.0;	75.53333333333333;	0.6666666666666666;	0.8666666666666667
1376331947;	4;	9599.998916;	2321.5997378526667;	24.183333333333334;	6160384.0;	289404.8;	0.0;	8.733333333333334;	0.0;	0.0
1376332247;	4;	9599.998916;	2550.3997120173335;	26.566666666666666;	6160384.0;	201324.0;	0.0;	27.799999999999997;	0.0;	0.0
1376332547;	4;	9599.998916;	2851.1996780520003;	29.7;	6160384.0;	2252339.2;	0.0;	8222.599999999999;	3.8;	0.8666666666666667
1376332847;	4;	9599.998916;	2452.799723038;	25.55;	6160384.0;	1145043.2;	0.0;	919.2666666666667;	0.0;	0.0
1376333147;	4;	9599.998916;	1780.799798918;	18.55;	6160384.0;	1228929.6;	0.0;	3249.9333333333334;	0.0;	0.0
1376333447;	4;	9599.998916;	246.39997217733335;	2.566666666666667;	6160384.0;	1547696.8;	0.0;	156.86666666666667;	2.533333333333333;	2.933333333333333
1376333747;	4;	9599.998916;	249.59997181600002;	2.6;	6160384.0;	725612.5333333333;	0.0;	1039.7333333333333;	4.466666666666667;	0.7333333333333333
