Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2599.999309;	31.199991708;	1.2;	4059136.0;	150993.33333333334;	0.0;	11.0;	18.066666666666666;	17.733333333333334
1376315146;	1;	2599.999309;	51.99998617999999;	2.0;	4059136.0;	114642.93333333333;	0.0;	7.933333333333334;	75.06666666666666;	71.33333333333333
1376315446;	1;	2599.999309;	27.73332596266666;	1.0666666666666667;	4059136.0;	128622.93333333333;	0.0;	13.866666666666667;	2.466666666666667;	2.466666666666667
1376315746;	1;	2599.999309;	24.266660217333328;	0.9333333333333332;	4059136.0;	109049.86666666667;	0.0;	10.8;	5.333333333333333;	5.4
1376316046;	1;	2599.999309;	62.399983416;	2.4;	4059136.0;	335542.4;	0.0;	10.933333333333334;	91.86666666666666;	86.8
1376316346;	1;	2599.999309;	25.999993089999997;	1.0;	4059136.0;	220897.6;	0.0;	16.466666666666665;	2.3333333333333335;	2.4
1376316646;	1;	2599.999309;	31.199991708;	1.2;	4059136.0;	162177.86666666667;	6.866666666666666;	11.466666666666667;	10.333333333333334;	10.933333333333334
1376316946;	1;	2599.999309;	19.06666159933333;	0.7333333333333333;	4059136.0;	120235.46666666666;	0.0;	10.933333333333334;	2.066666666666667;	2.3333333333333335
1376317246;	1;	2599.999309;	25.999993089999997;	1.0;	4059136.0;	137012.26666666666;	0.0;	11.066666666666666;	2.466666666666667;	2.6666666666666665
1376317546;	1;	2599.999309;	20.799994471999998;	0.8;	4059136.0;	92272.8;	0.0;	10.8;	2.466666666666667;	2.6
1376317846;	1;	2599.999309;	25.999993089999997;	1.0;	4059136.0;	123030.93333333333;	0.0;	11.133333333333333;	19.8;	20.066666666666666
1376318146;	1;	2599.999309;	149.06662704933333;	5.733333333333333;	4059136.0;	204120.53333333333;	0.0;	11.8;	681.2;	674.2666666666667
1376318446;	1;	2599.999309;	62.399983416;	2.4;	4059136.0;	338338.6666666667;	0.0;	112.73333333333333;	133.4;	137.66666666666666
1376318746;	1;	2599.999309;	8.666664363333334;	0.33333333333333337;	4059136.0;	120235.2;	0.0;	10.8;	1.8;	1.9333333333333333
1376319046;	1;	2599.999309;	20.799994471999998;	0.8;	4059136.0;	97865.33333333333;	0.0;	10.933333333333334;	6.466666666666667;	6.533333333333333
1376319346;	1;	2599.999309;	22.533327344666667;	0.8666666666666667;	4059136.0;	72698.93333333333;	0.0;	10.8;	5.4;	5.6
1376319646;	1;	2599.999309;	24.266660217333328;	0.9333333333333332;	4059136.0;	164974.13333333333;	0.0;	11.0;	3.8;	3.8
