Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	22368.0;	0.0;	0.0;	0.0;	0.0
1376315146;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	50329.6;	0.0;	0.3333333333333333;	0.0;	0.0
1376315446;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	16776.0;	0.0;	0.0;	0.0;	0.0
1376315746;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	16776.0;	0.0;	0.0;	0.0;	0.0
1376316046;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	30757.333333333332;	0.0;	0.9333333333333333;	0.0;	0.0
1376316346;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	58717.6;	0.0;	0.0;	0.0;	0.0
1376316646;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	36348.0;	0.0;	0.0;	0.0;	0.0
1376316946;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	25164.0;	0.0;	0.4;	0.0;	0.0
1376317246;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	64310.4;	0.0;	0.3333333333333333;	0.0;	0.0
1376317546;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	33553.6;	0.0;	0.0;	0.0;	0.0
1376317846;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	13980.0;	0.0;	0.0;	0.0;	0.0
1376318146;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	55921.6;	0.0;	0.0;	0.0;	0.0
1376318446;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	41940.0;	0.0;	0.0;	0.0;	0.0
1376318746;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	58717.6;	0.0;	1.2;	0.0;	0.0
1376319046;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	53126.13333333333;	0.0;	0.8;	0.0;	0.0
1376319346;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	83884.0;	0.0;	0.0;	0.0;	0.0
1376319646;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	41940.0;	0.0;	0.0;	0.0;	0.0
1376319946;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	83884.0;	0.0;	0.0;	0.0;	0.0
1376320246;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	41940.0;	0.0;	0.0;	0.0;	0.0
1376320546;	1;	2599.999613;	24.266663054666665;	0.9333333333333332;	4194304.0;	41940.0;	0.0;	0.0;	0.0;	0.0
1376320846;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	41940.0;	0.0;	0.0;	0.0;	0.0
1376321146;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	27960.0;	0.0;	0.3333333333333333;	0.0;	0.0
1376321446;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	16776.0;	0.0;	0.0;	0.0;	0.0
1376321746;	1;	2599.999613;	25.99999613;	1.0;	4194304.0;	13980.0;	0.0;	0.0;	0.0;	0.0
