Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994368;	114.399969024;	0.55;	3.3302528E7;	0.0;	0.0;	2.6666666666666665;	0.0;	1.5333333333333334
1376315146;	8;	20799.994368;	5291.865233792;	25.441666666666666;	3.3302528E7;	2169853.066666667;	2.6666666666666665;	2.2;	371.1333333333333;	6.533333333333333
1376315446;	8;	20799.994368;	13469.729686143999;	64.75833333333333;	3.3302528E7;	1.7269345866666667E7;	0.0;	0.8;	7.466666666666667;	7.733333333333333
1376315746;	8;	20799.994368;	4534.398772224;	21.8;	3.3302528E7;	1.33994016E7;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376316046;	8;	20799.994368;	2988.265857536;	14.366666666666667;	3.3302528E7;	5033162.133333334;	0.0;	1.2666666666666666;	1.2666666666666666;	2.3333333333333335
1376316346;	8;	20799.994368;	145.599960576;	0.7;	3.3302528E7;	3422548.8;	0.0;	1.1333333333333333;	0.0;	1.0
1376316646;	8;	20799.994368;	103.99997184;	0.5;	3.3302528E7;	917153.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376316946;	8;	20799.994368;	103.99997184;	0.5;	3.3302528E7;	44739.2;	0.0;	1.0666666666666667;	0.0;	1.0
1376317246;	8;	20799.994368;	752.2664629760001;	3.6166666666666667;	3.3302528E7;	357913.6;	8.6;	2.066666666666667;	359.1333333333333;	4.533333333333333
1376317546;	8;	20799.994368;	4120.132217728;	19.808333333333334;	3.3302528E7;	3802833.066666667;	0.06666666666666667;	0.8;	1.4;	2.3333333333333335
1376317846;	8;	20799.994368;	1490.6662630399996;	7.166666666666666;	3.3302528E7;	3937050.4;	0.0;	8.0;	1.4666666666666666;	2.466666666666667
1376318146;	8;	20799.994368;	102.266638976;	0.49166666666666664;	3.3302528E7;	2102742.933333333;	0.0;	1.5333333333333334;	0.06666666666666667;	1.1333333333333333
1376318446;	8;	20799.994368;	109.19997043200001;	0.525;	3.3302528E7;	223696.0;	0.06666666666666667;	2.6666666666666665;	0.0;	1.5333333333333334
1376318746;	8;	20799.994368;	102.266638976;	0.49166666666666664;	3.3302528E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376319046;	8;	20799.994368;	100.53330611199999;	0.48333333333333334;	3.3302528E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376319346;	8;	20799.994368;	100.53330611199999;	0.48333333333333334;	3.3302528E7;	22369.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376319646;	8;	20799.994368;	102.266638976;	0.49166666666666664;	3.3302528E7;	44739.2;	0.0;	1.2;	0.0;	1.0
1376319946;	8;	20799.994368;	98.79997324799999;	0.475;	3.3302528E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376320246;	8;	20799.994368;	152.533292032;	0.7333333333333333;	3.3302528E7;	0.0;	0.0;	1.1333333333333333;	64.73333333333333;	75.4
1376320546;	8;	20799.994368;	98.79997324799999;	0.475;	3.3302528E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376320846;	8;	20799.994368;	95.33330752;	0.45833333333333337;	3.3302528E7;	178956.8;	0.0;	0.8666666666666667;	0.0;	1.0
1376321146;	8;	20799.994368;	97.06664038399998;	0.4666666666666666;	3.3302528E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376321446;	8;	20799.994368;	97.06664038399998;	0.4666666666666666;	3.3302528E7;	44739.2;	0.0;	0.9333333333333333;	0.0;	1.0
1376321746;	8;	20799.994368;	3074.932500736;	14.783333333333333;	3.3302528E7;	402652.8;	11.8;	2.8;	1046.6;	11.133333333333333
1376322046;	8;	20799.994368;	10351.463863808001;	49.76666666666667;	3.3302528E7;	2617243.2;	0.06666666666666667;	2.4;	4676.466666666666;	38.4
1376322346;	8;	20799.994368;	21701.32745728;	104.33333333333334;	3.3302528E7;	7896474.4;	0.0;	1.0666666666666667;	276.46666666666664;	4.2
1376322647;	8;	20799.994368;	21614.660814079994;	103.91666666666666;	3.3302528E7;	1.172168E7;	0.0;	1.0;	1.4666666666666666;	0.8666666666666667
1376322947;	8;	20799.994368;	21659.727468544002;	104.13333333333334;	3.3302528E7;	6330600.8;	0.0;	1.0666666666666667;	97.13333333333334;	1.5333333333333334
1376323247;	8;	20799.994368;	21609.460815487997;	103.89166666666667;	3.3302528E7;	4921316.0;	0.0;	0.9333333333333333;	0.26666666666666666;	1.0
1376323547;	8;	20799.994368;	21637.194141312;	104.025;	3.3302528E7;	4697619.2;	0.0;	0.8666666666666667;	0.4;	0.8
1376323847;	8;	20799.994368;	21689.194127232;	104.275;	3.3302528E7;	4585769.866666666;	0.0;	1.0666666666666667;	0.0;	0.7333333333333333
1376324147;	8;	20799.994368;	21612.927481216;	103.90833333333335;	3.3302528E7;	4160746.4;	0.0;	0.8666666666666667;	0.4;	0.8
1376324447;	8;	20799.994368;	21637.194141312;	104.025;	3.3302528E7;	4831836.0;	0.0;	8.066666666666666;	0.4;	0.8
1376324747;	8;	20799.994368;	21652.794137088;	104.1;	3.3302528E7;	4787098.4;	0.0;	1.0666666666666667;	0.5333333333333333;	1.0
1376325047;	8;	20799.994368;	21633.727475584;	104.00833333333334;	3.3302528E7;	4384443.733333333;	0.0;	0.8;	0.0;	0.8
1376325347;	8;	20799.994368;	21612.927481216;	103.90833333333335;	3.3302528E7;	4227856.533333333;	0.0;	1.0;	0.2;	0.8666666666666667
1376325647;	8;	20799.994368;	21626.794144127998;	103.975;	3.3302528E7;	4473921.866666666;	0.0;	2.8;	0.0;	0.9333333333333333
1376325947;	8;	20799.994368;	21633.727475584;	104.00833333333334;	3.3302528E7;	4563402.4;	0.0;	1.5333333333333334;	0.0;	1.0666666666666667
1376326247;	8;	20799.994368;	21616.394146944;	103.925;	3.3302528E7;	5279229.6;	0.0;	1.5333333333333334;	0.0;	1.0
1376326547;	8;	20799.994368;	21621.594145536;	103.95;	3.3302528E7;	3601505.8666666667;	0.0;	0.8;	0.0;	0.9333333333333333
1376326847;	8;	20799.994368;	21671.860798592;	104.19166666666666;	3.3302528E7;	3400179.2;	0.0;	1.0;	0.2;	0.7333333333333333
1376327147;	8;	20799.994368;	21657.994135679997;	104.125;	3.3302528E7;	3869942.1333333333;	0.0;	0.8666666666666667;	0.0;	0.8666666666666667
1376327447;	8;	20799.994368;	21668.394132864;	104.175;	3.3302528E7;	3914681.6;	0.0;	1.0;	0.0;	0.7333333333333333
1376327747;	8;	20799.994368;	21701.32745728;	104.33333333333334;	3.3302528E7;	3735724.0;	0.0;	1.2;	0.0;	0.9333333333333333
1376328047;	8;	20799.994368;	21661.460801407997;	104.14166666666667;	3.3302528E7;	4116007.466666667;	0.0;	1.0;	0.06666666666666667;	0.8666666666666667
1376328347;	8;	20799.994368;	21626.794144127998;	103.975;	3.3302528E7;	4339704.533333333;	0.0;	1.1333333333333333;	0.0;	0.8666666666666667
1376328647;	8;	20799.994368;	21685.727461504;	104.25833333333334;	3.3302528E7;	4048898.933333333;	0.0;	0.8666666666666667;	0.2;	0.8666666666666667
1376328947;	8;	20799.994368;	21664.927467136;	104.15833333333335;	3.3302528E7;	4026530.6666666665;	0.0;	0.9333333333333333;	0.4;	0.8666666666666667
1376329247;	8;	20799.994368;	21708.260788736;	104.36666666666666;	3.3302528E7;	4317335.733333333;	0.0;	3.1333333333333333;	0.26666666666666666;	0.9333333333333333
1376329547;	8;	20799.994368;	21683.99412864;	104.25;	3.3302528E7;	4362073.866666666;	0.06666666666666667;	1.6;	0.4666666666666667;	1.0
1376329847;	8;	20799.994368;	21664.927467136;	104.15833333333335;	3.3302528E7;	4362073.866666666;	0.0;	1.0666666666666667;	0.2;	0.7333333333333333
1376330147;	8;	20799.994368;	21692.66079296;	104.29166666666666;	3.3302528E7;	3892311.7333333334;	0.0;	0.8666666666666667;	0.0;	1.0
1376330447;	8;	20799.994368;	21647.594138496002;	104.075;	3.3302528E7;	4876575.2;	0.06666666666666667;	0.8;	0.0;	0.8
1376330747;	8;	20799.994368;	21644.127472768003;	104.05833333333334;	3.3302528E7;	4138377.066666667;	0.0;	1.0666666666666667;	0.0;	0.7333333333333333
1376331047;	8;	20799.994368;	21678.794130047998;	104.225;	3.3302528E7;	3959420.2666666666;	12.8;	18.466666666666665;	0.6666666666666666;	1.4
1376331347;	8;	20799.994368;	21675.327464320002;	104.20833333333334;	3.3302528E7;	4294965.333333333;	0.0;	1.2666666666666666;	0.0;	0.7333333333333333
1376331647;	8;	20799.994368;	21607.727482624003;	103.88333333333334;	3.3302528E7;	4966055.2;	0.0;	1.2666666666666666;	0.13333333333333333;	0.8666666666666667
1376331947;	8;	20799.994368;	21694.394125823997;	104.3;	3.3302528E7;	4675249.333333333;	0.0;	0.9333333333333333;	0.2;	0.6
1376332247;	8;	20799.994368;	21644.127472768003;	104.05833333333334;	3.3302528E7;	4250226.133333334;	0.0;	1.2;	0.0;	0.8
1376332547;	8;	20799.994368;	21595.594152576003;	103.825;	3.3302528E7;	3601505.6;	0.0;	1.0;	0.0;	0.8666666666666667
1376332847;	8;	20799.994368;	21623.327478400002;	103.95833333333334;	3.3302528E7;	3802832.8;	0.0;	2.066666666666667;	0.0;	0.8666666666666667
1376333147;	8;	20799.994368;	21652.794137088;	104.1;	3.3302528E7;	3623875.2;	0.0;	2.0;	0.2;	1.0
