Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377590877;	1;	2599.999617;	27.733329248;	1.0666666666666667;	91192.0;	156935.46666666667;	0.0;	0.2;	0.0;	0.0
1377591177;	1;	2599.999617;	20.799996936000003;	0.8;	91192.0;	61514.13333333333;	0.0;	0.2;	0.0;	0.0
1377591477;	1;	2599.999617;	20.799996936000003;	0.8;	91192.0;	30930.933333333334;	0.0;	0.2;	0.0;	0.0
1377591777;	1;	2599.999617;	27.733329248;	1.0666666666666667;	91192.0;	30057.066666666666;	0.0;	0.2;	0.0;	0.0
1377592077;	1;	2599.999617;	24.266663091999998;	0.9333333333333332;	91192.0;	27610.666666666668;	0.0;	0.2;	0.0;	0.0
1377592377;	1;	2599.999617;	20.799996936000003;	0.8;	91192.0;	27784.266666666666;	0.0;	0.2;	0.0;	0.0
1377592677;	1;	2599.999617;	71.06665619799999;	2.733333333333333;	94297.33333333333;	34950.4;	6.8;	1.0666666666666667;	0.0;	0.0
1377592977;	1;	2599.999617;	27.733329248;	1.0666666666666667;	95736.0;	33377.86666666667;	0.0;	0.2;	0.0;	0.0
1377593277;	1;	2599.999617;	24.266663091999998;	0.9333333333333332;	96909.33333333333;	29357.866666666665;	0.0;	0.13333333333333333;	0.0;	0.0
1377593577;	1;	2599.999617;	32.933328482;	1.2666666666666666;	97395.73333333334;	34600.53333333333;	0.0;	0.7333333333333333;	0.0;	0.0
1377593877;	1;	2599.999617;	38.133327716;	1.4666666666666666;	97784.0;	32328.533333333333;	0.0;	0.26666666666666666;	0.0;	0.0
1377594177;	1;	2599.999617;	27.733329248;	1.0666666666666667;	97784.0;	24639.466666666667;	0.0;	0.26666666666666666;	0.0;	0.0
1377594477;	1;	2599.999617;	20.799996936000003;	0.8;	97784.0;	26037.066666666666;	0.0;	0.13333333333333333;	0.0;	0.0
1377594777;	1;	2599.999617;	20.799996936000003;	0.8;	97784.0;	29183.733333333334;	0.0;	0.2;	0.0;	0.0
1377595077;	1;	2599.999617;	27.733329248;	1.0666666666666667;	97784.0;	26562.4;	0.0;	0.26666666666666666;	0.0;	0.0
1377595377;	1;	2599.999617;	24.266663091999998;	0.9333333333333332;	97784.0;	30755.733333333334;	0.0;	0.13333333333333333;	0.0;	0.0
1377595677;	1;	2599.999617;	20.799996936000003;	0.8;	97784.0;	32678.666666666668;	0.0;	0.13333333333333333;	0.0;	0.0
1377595977;	1;	2599.999617;	24.266663091999998;	0.9333333333333332;	97784.0;	37047.73333333333;	0.0;	0.3333333333333333;	0.0;	0.0
