Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.997978;	105.73329221933332;	2.033333333333333;	8364032.0;	162178.66666666666;	0.0;	73.13333333333333;	14.6;	8.4
1376315146;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	262841.6;	0.0;	74.53333333333333;	14.866666666666667;	8.533333333333333
1376315446;	2;	5199.997978;	105.73329221933332;	2.033333333333333;	8364032.0;	95069.06666666667;	0.0;	68.33333333333333;	13.733333333333333;	7.666666666666667
1376315746;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	257248.53333333333;	0.0;	68.26666666666667;	13.733333333333333;	7.8
1376316046;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	117439.2;	0.0;	73.0;	14.333333333333334;	8.133333333333333
1376316346;	2;	5199.997978;	105.73329221933332;	2.033333333333333;	8364032.0;	206918.4;	0.0;	71.33333333333333;	13.933333333333334;	7.933333333333334
1376316646;	2;	5199.997978;	107.46662487866666;	2.0666666666666664;	8364032.0;	206917.33333333334;	0.0;	78.86666666666666;	15.4;	9.0
1376316946;	2;	5199.997978;	109.19995753800002;	2.1;	8364032.0;	223695.73333333334;	0.3333333333333333;	68.0;	14.133333333333333;	8.0
1376317246;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	156586.13333333333;	0.0;	70.6;	14.2;	8.2
1376317546;	2;	5199.997978;	119.599953494;	2.3;	8364032.0;	341135.73333333334;	0.0;	73.60000000000001;	13.866666666666667;	7.8
1376317846;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	162178.66666666666;	0.0;	68.0;	13.8;	7.733333333333333
1376318146;	2;	5199.997978;	105.73329221933332;	2.033333333333333;	8364032.0;	268434.4;	0.0;	68.33333333333334;	13.466666666666667;	7.533333333333333
1376318446;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	212510.93333333332;	0.0;	68.46666666666667;	13.4;	7.6
1376318746;	2;	5199.997978;	109.19995753800002;	2.1;	8364032.0;	268434.6666666667;	0.0;	68.0;	13.666666666666666;	7.6
1376319046;	2;	5199.997978;	107.46662487866666;	2.0666666666666664;	8364032.0;	201325.6;	0.0;	66.33333333333334;	13.8;	7.866666666666666
1376319346;	2;	5199.997978;	105.73329221933332;	2.033333333333333;	8364032.0;	240472.0;	0.0;	68.0;	13.666666666666666;	7.666666666666667
1376319646;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	173363.73333333334;	0.0;	68.53333333333333;	13.8;	7.866666666666666
1376319946;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	178955.46666666667;	0.0;	68.66666666666667;	13.866666666666667;	7.933333333333334
1376320246;	2;	5199.997978;	103.99995956000001;	2.0;	8364032.0;	167770.4;	0.0;	68.06666666666666;	13.666666666666666;	7.8
