Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5199.998672;	875.3331097866666;	16.833333333333332;	8388608.0;	1571463.7333333334;	1.7999999999999998;	59.06666666666667;	69.86666666666666;	56.13333333333333
1376315146;	2;	5199.998672;	922.1330978346667;	17.733333333333334;	8388608.0;	1571463.2;	0.9333333333333333;	74.4;	51.06666666666667;	97.73333333333333
1376315446;	2;	5199.998672;	691.599823376;	13.3;	8388608.0;	1756012.2666666666;	169.73333333333335;	67.8;	20.4;	30.4
1376315746;	2;	5199.998672;	651.7331668906667;	12.533333333333333;	8388608.0;	2164258.933333333;	1.0;	440.53333333333336;	31.6;	114.86666666666666
1376316046;	2;	5199.998672;	1055.599730416;	20.3;	8388608.0;	2253736.533333333;	169.06666666666666;	1664.3333333333335;	71.33333333333333;	78.33333333333333
1376316346;	2;	5199.998672;	838.9331190826665;	16.133333333333333;	8388608.0;	2505395.7333333334;	0.06666666666666667;	39.6;	32.0;	30.533333333333335
1376316646;	2;	5199.998672;	854.5331150986666;	16.433333333333334;	8388608.0;	1716866.4;	2.4;	101.66666666666667;	89.93333333333334;	61.2
1376316946;	2;	5199.998672;	1142.266374949333;	21.966666666666665;	8388608.0;	1655349.3333333333;	4.4;	125.93333333333332;	74.86666666666666;	68.66666666666667
1376317246;	2;	5199.998672;	1026.1330712746667;	19.733333333333334;	8388608.0;	1554685.6;	1.4;	59.4;	46.2;	43.86666666666667
1376317546;	2;	5199.998672;	779.9998007999999;	15.0;	8388608.0;	1543501.6;	0.2;	35.8;	22.466666666666665;	29.733333333333334
1376317846;	2;	5199.998672;	721.0664825173334;	13.866666666666667;	8388608.0;	1398098.6666666667;	0.5333333333333333;	368.26666666666665;	18.333333333333332;	26.133333333333333
1376318146;	2;	5199.998672;	747.0664758773332;	14.366666666666667;	8388608.0;	1392507.2;	1.2666666666666666;	109.33333333333334;	28.6;	33.4
1376318446;	2;	5199.998672;	734.9331456426667;	14.133333333333333;	8388608.0;	1946154.9333333333;	153.06666666666666;	81.79999999999998;	31.466666666666665;	31.0
1376318746;	2;	5199.998672;	686.3998247039999;	13.2;	8388608.0;	1974116.8;	1.5333333333333332;	89.8;	35.266666666666666;	39.6
1376319046;	2;	5199.998672;	804.2664612693333;	15.466666666666667;	8388608.0;	1610610.1333333333;	36.86666666666667;	99.73333333333333;	33.0;	38.8
1376319346;	2;	5199.998672;	639.599836656;	12.3;	8388608.0;	1560278.6666666667;	1.2666666666666666;	60.6;	27.466666666666665;	39.733333333333334
1376319646;	2;	5199.998672;	474.93321204266664;	9.133333333333333;	8388608.0;	1241511.7333333334;	0.26666666666666666;	35.8;	21.533333333333335;	19.2
1376319946;	2;	5199.998672;	578.9331854826665;	11.133333333333333;	8388608.0;	1336582.6666666667;	0.13333333333333333;	53.66666666666667;	48.0;	36.4
1376320246;	2;	5199.998672;	712.399818064;	13.7;	8388608.0;	911560.5333333333;	0.26666666666666666;	38.333333333333336;	52.53333333333333;	53.733333333333334
1376320546;	2;	5199.998672;	714.1331509546667;	13.733333333333333;	8388608.0;	1029001.0666666667;	12.799999999999999;	49.33333333333333;	40.6;	25.333333333333332
