Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994256;	109.19996984400001;	0.525;	4.0751104E7;	0.0;	0.0;	3.066666666666667;	0.0;	1.0
1376315146;	8;	20799.994256;	17321.195216684002;	83.275;	4.0751104E7;	1.0345948266666668E7;	2.6666666666666665;	2.1333333333333333;	409.0;	9.6
1376315446;	8;	20799.994256;	13927.329487246667;	66.95833333333333;	4.0751104E7;	1.11009232E7;	0.0;	1.0;	2.533333333333333;	3.6666666666666665
1376315746;	8;	20799.994256;	11913.196710124002;	57.275;	4.0751104E7;	5592404.533333333;	0.0;	0.9333333333333333;	0.0;	1.0
1376316046;	8;	20799.994256;	8595.597626292001;	41.325;	4.0751104E7;	5760176.0;	0.0;	0.9333333333333333;	2.533333333333333;	3.6666666666666665
1376316346;	8;	20799.994256;	6052.798328496001;	29.1;	4.0751104E7;	4390036.533333333;	0.0;	1.2666666666666666;	0.0;	1.0
1376316646;	8;	20799.994256;	4910.531977270668;	23.608333333333334;	4.0751104E7;	3131745.6;	0.0;	1.4;	2.533333333333333;	3.6666666666666665
1376316946;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	5732213.866666666;	0.0;	1.1333333333333333;	0.0;	1.0
1376317246;	8;	20799.994256;	9633.864006237336;	46.31666666666667;	4.0751104E7;	5424630.933333334;	2.6;	2.066666666666667;	447.26666666666665;	8.733333333333333
1376317546;	8;	20799.994256;	17619.32846768667;	84.70833333333334;	4.0751104E7;	1.54629984E7;	0.06666666666666667;	1.2666666666666666;	2.533333333333333;	3.6666666666666665
1376317846;	8;	20799.994256;	13462.796282196;	64.725;	4.0751104E7;	9646897.6;	0.0;	1.1333333333333333;	1.2666666666666666;	2.3333333333333335
1376318146;	8;	20799.994256;	11921.863374397335;	57.31666666666667;	4.0751104E7;	5452593.6;	0.0;	1.0666666666666667;	0.06666666666666667;	1.0666666666666667
1376318446;	8;	20799.994256;	11923.596707252002;	57.325;	4.0751104E7;	2936011.2;	0.0;	2.7333333333333334;	0.0;	1.0
1376318746;	8;	20799.994256;	10803.863683137335;	51.94166666666667;	4.0751104E7;	4222263.733333333;	0.0;	1.0666666666666667;	1.2666666666666666;	2.3333333333333335
1376319046;	8;	20799.994256;	5511.998477840001;	26.5;	4.0751104E7;	7549745.6;	0.0;	1.3333333333333333;	2.533333333333333;	3.6666666666666665
1376319346;	8;	20799.994256;	1078.1330356026667;	5.183333333333334;	4.0751104E7;	5117049.6;	0.0;	1.4;	1.2666666666666666;	2.3333333333333335
1376319646;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	2852124.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376319946;	8;	20799.994256;	5095.9985927200005;	24.5;	4.0751104E7;	4837428.533333333;	2.6666666666666665;	8.066666666666666;	379.4;	7.6
1376320246;	8;	20799.994256;	1220.2663296853334;	5.866666666666666;	4.0751104E7;	7381974.4;	0.0;	2.2666666666666666;	66.0;	76.73333333333333
1376320546;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	2684352.0;	0.0;	1.0;	0.0;	1.0
1376320846;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	251657.6;	0.0;	1.0;	0.0;	1.0
1376321146;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376321446;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376321746;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.2666666666666666;	0.06666666666666667;	1.0
1376322046;	8;	20799.994256;	109.19996984400001;	0.525;	4.0751104E7;	0.0;	0.0;	2.6666666666666665;	0.0;	1.0
1376322346;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.2;	0.6;	1.6
1376322647;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376322947;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376323247;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376323547;	8;	20799.994256;	105.73330413466667;	0.5083333333333333;	4.0751104E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376323847;	8;	20799.994256;	98.79997271600001;	0.475;	4.0751104E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376324147;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376324447;	8;	20799.994256;	112.66663555333332;	0.5416666666666666;	4.0751104E7;	0.0;	0.0;	11.2;	0.0;	1.0
1376324747;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376325047;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	55923.73333333333;	0.0;	0.8;	0.0;	1.0
1376325347;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	195733.06666666668;	0.0;	1.0;	0.0;	1.0
1376325647;	8;	20799.994256;	109.19996984400001;	0.525;	4.0751104E7;	0.0;	0.06666666666666667;	2.466666666666667;	0.0;	1.0
1376325947;	8;	20799.994256;	107.46663698933332;	0.5166666666666666;	4.0751104E7;	0.0;	0.0;	8.2;	0.2;	1.0666666666666667
1376326247;	8;	20799.994256;	343.199905224;	1.65;	4.0751104E7;	419429.6;	2.6;	2.0;	373.6666666666667;	4.4
1376326547;	8;	20799.994256;	3062.7991541960005;	14.725;	4.0751104E7;	1817530.4;	0.0;	0.8666666666666667;	0.0;	1.0
1376326847;	8;	20799.994256;	1565.199567764;	7.525;	4.0751104E7;	2712314.933333333;	0.0;	1.4;	2.4;	2.3333333333333335
1376327147;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	1845492.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376327447;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	27961.866666666665;	0.0;	1.2666666666666666;	0.0;	1.0
1376327747;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.3333333333333333;	0.0;	1.0
1376328047;	8;	20799.994256;	1655.332876206667;	7.958333333333334;	4.0751104E7;	699049.6;	2.6666666666666665;	1.6;	405.2;	5.0
1376328347;	8;	20799.994256;	7075.4647127493345;	34.016666666666666;	4.0751104E7;	5983871.733333333;	0.0;	0.8666666666666667;	2.466666666666667;	2.3333333333333335
1376328647;	8;	20799.994256;	4993.731954294668;	24.008333333333336;	4.0751104E7;	4613733.6;	0.0;	1.2666666666666666;	2.533333333333333;	3.6666666666666665
1376328947;	8;	20799.994256;	166.39995404800004;	0.8;	4.0751104E7;	5228896.8;	0.0;	1.2666666666666666;	0.0;	1.0
1376329247;	8;	20799.994256;	105.73330413466667;	0.5083333333333333;	4.0751104E7;	1537909.3333333333;	0.0;	2.2666666666666666;	0.0;	1.0
1376329547;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	363505.06666666665;	0.0;	0.9333333333333333;	0.0;	1.0
1376329847;	8;	20799.994256;	98.79997271600001;	0.475;	4.0751104E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376330147;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376330447;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376330747;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376331047;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.0;	0.26666666666666666;	1.2
1376331347;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376331647;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	1.5333333333333334;	0.0;	1.0
1376331947;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.2;	0.0;	1.0
1376332247;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	0.0;	0.0;	0.7333333333333333;	0.0;	1.0
1376332547;	8;	20799.994256;	100.53330557066667;	0.48333333333333334;	4.0751104E7;	0.0;	124.46666666666667;	18.8;	0.06666666666666667;	1.0
1376332847;	8;	20799.994256;	176.799951176;	0.85;	4.0751104E7;	699049.0666666667;	0.06666666666666667;	6.333333333333333;	0.0;	1.3333333333333333
1376333147;	8;	20799.994256;	105.73330413466667;	0.5083333333333333;	4.0751104E7;	0.0;	0.0;	8.333333333333334;	0.2;	1.1333333333333333
1376333447;	8;	20799.994256;	112.66663555333332;	0.5416666666666666;	4.0751104E7;	0.0;	31.333333333333332;	4.866666666666666;	0.0;	1.0
1376333747;	8;	20799.994256;	100.53330557066667;	0.48333333333333334;	4.0751104E7;	195733.06666666668;	0.0;	1.6666666666666667;	0.0;	1.0
1376334047;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	83885.6;	0.0;	1.2;	0.0;	1.0
1376334347;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	279618.6666666667;	0.0;	1.1333333333333333;	0.0;	1.0
1376334647;	8;	20799.994256;	98.79997271600001;	0.475;	4.0751104E7;	83885.6;	0.0;	1.2666666666666666;	0.0;	1.0
1376334947;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	0.0;	0.0;	1.1333333333333333;	0.0;	1.0
1376335247;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	83885.6;	0.0;	0.9333333333333333;	0.0;	1.0
1376335547;	8;	20799.994256;	95.33330700666669;	0.45833333333333337;	4.0751104E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376335847;	8;	20799.994256;	98.79997271600001;	0.475;	4.0751104E7;	0.0;	0.0;	1.2666666666666666;	0.0;	1.0
1376336147;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	0.0;	0.0;	1.9333333333333333;	0.0;	1.0
1376336447;	8;	20799.994256;	100.53330557066667;	0.48333333333333334;	4.0751104E7;	83885.6;	0.2;	2.2666666666666666;	0.26666666666666666;	1.1333333333333333
1376336747;	8;	20799.994256;	98.79997271600001;	0.475;	4.0751104E7;	0.0;	0.0;	1.1333333333333333;	0.06666666666666667;	1.0666666666666667
1376337047;	8;	20799.994256;	97.06663986133333;	0.4666666666666666;	4.0751104E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376337347;	8;	20799.994256;	14813.062575981336;	71.21666666666667;	4.0751104E7;	9395239.2;	2.6666666666666665;	2.1333333333333333;	452.8;	9.866666666666667
1376337647;	8;	20799.994256;	13530.396263528;	65.05;	4.0751104E7;	1.2554948266666668E7;	0.0;	0.8666666666666667;	2.533333333333333;	3.6666666666666665
1376337947;	8;	20799.994256;	10670.397053328;	51.3;	4.0751104E7;	8025100.8;	0.0;	0.8666666666666667;	1.2666666666666666;	2.3333333333333335
1376338248;	8;	20799.994256;	7553.864580637333;	36.31666666666666;	4.0751104E7;	6011834.133333334;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376338548;	8;	20799.994256;	15170.12914404267;	72.93333333333334;	4.0751104E7;	9311353.6;	0.0;	1.7333333333333334;	476.1333333333333;	8.2
1376338848;	8;	20799.994256;	10710.263708985334;	51.49166666666667;	4.0751104E7;	8388605.6;	0.0;	1.4666666666666666;	2.6;	3.6666666666666665
1376339148;	8;	20799.994256;	6061.464992769334;	29.141666666666666;	4.0751104E7;	6878656.8;	0.0;	1.2;	0.06666666666666667;	1.0
1376339448;	8;	20799.994256;	3433.732385094667;	16.508333333333333;	4.0751104E7;	5117048.8;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376339748;	8;	20799.994256;	3061.065821341334;	14.716666666666667;	4.0751104E7;	2516580.8;	0.0;	8.0;	0.26666666666666666;	1.1333333333333333
1376340048;	8;	20799.994256;	623.9998276800001;	3.0;	4.0751104E7;	3495250.933333333;	0.13333333333333333;	3.2;	1.2666666666666666;	2.3333333333333335
1376340348;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	922745.6;	0.0;	1.2;	0.6666666666666666;	1.6
1376340648;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	83885.6;	0.0;	0.8;	0.0;	1.0
1376340948;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	335542.4;	0.0;	1.0;	0.0;	1.0
1376341248;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	83885.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376341548;	8;	20799.994256;	2454.3993222080003;	11.8;	4.0751104E7;	699050.1333333333;	2.6;	2.0;	424.0;	7.066666666666666
1376341848;	8;	20799.994256;	19742.661214653333;	94.91666666666666;	4.0751104E7;	1.3114189066666666E7;	0.0;	1.0666666666666667;	15.866666666666667;	5.133333333333334
1376342148;	8;	20799.994256;	14424.796016536002;	69.35;	4.0751104E7;	1.04577968E7;	0.0;	1.0666666666666667;	1.3333333333333333;	2.3333333333333335
1376342448;	8;	20799.994256;	11887.196717304001;	57.15;	4.0751104E7;	5732214.133333334;	0.0;	1.2;	0.0;	1.0
1376342748;	8;	20799.994256;	11894.130048722667;	57.18333333333333;	4.0751104E7;	3019897.6;	0.0;	1.0666666666666667;	0.0;	1.0
1376343048;	8;	20799.994256;	11471.196832184;	55.15;	4.0751104E7;	2656391.2;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376343348;	8;	20799.994256;	7981.997795740001;	38.375;	4.0751104E7;	5424631.2;	0.0;	1.0666666666666667;	2.6666666666666665;	3.7333333333333334
1376343648;	8;	20799.994256;	2230.799383956;	10.725;	4.0751104E7;	6179606.666666667;	0.06666666666666667;	2.933333333333333;	1.6;	2.6
1376343948;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	3411366.4;	0.0;	1.0666666666666667;	0.0;	1.0
1376344248;	8;	20799.994256;	103.99997128000001;	0.5;	4.0751104E7;	419429.3333333333;	0.0;	1.1333333333333333;	0.6;	1.5333333333333334
1376344548;	8;	20799.994256;	100.53330557066667;	0.48333333333333334;	4.0751104E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376344848;	8;	20799.994256;	102.26663842533333;	0.49166666666666664;	4.0751104E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376345148;	8;	20799.994256;	107.46663698933332;	0.5166666666666666;	4.0751104E7;	0.0;	0.0;	7.933333333333334;	0.2;	1.1333333333333333
