Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376654776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655076;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655376;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655676;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376655976;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658076;	8;	20799.99524;	1522.856794357143;	7.321428571428571;	3.0265490285714287E7;	2.866507085714286E7;	3470.5384615384614;	1750.3846153846155;	0.38461538461538464;	0.0
1376658376;	8;	20799.99524;	2584.39940857;	12.425;	3.2591872E7;	3.1518793866666667E7;	3206.6;	1477.1333333333334;	150.13333333333333;	4.666666666666667
1376658676;	8;	20799.99524;	3246.5325903766666;	15.608333333333333;	3.2600610133333333E7;	1.45849912E7;	1513.8666666666666;	6131.466666666666;	603.8666666666667;	21.266666666666666
1376658976;	8;	20799.99524;	1949.99955375;	9.375;	3.2638306133333333E7;	7583299.733333333;	1687.6666666666667;	6454.2;	580.0666666666667;	16.4
1376659276;	8;	20799.99524;	1977.7328807366666;	9.508333333333333;	3.26733824E7;	4183116.533333333;	1671.4;	8744.333333333334;	23.266666666666666;	0.8
1376659576;	8;	20799.99524;	3423.3325499166663;	16.458333333333332;	3.2673792E7;	4630509.866666666;	204.0;	8941.0;	0.06666666666666667;	0.0
1376659876;	8;	20799.99524;	2764.666033983334;	13.291666666666668;	3.2673792E7;	4294965.333333333;	217.73333333333332;	9709.333333333334;	0.06666666666666667;	0.06666666666666667
1376660176;	8;	20799.99524;	3456.2658757133336;	16.616666666666667;	3.2673792E7;	5391076.266666667;	221.6;	8524.6;	0.13333333333333333;	0.0
1376660476;	8;	20799.99524;	4887.9988814;	23.5;	3.2676113066666666E7;	5950317.6;	471.8;	6459.333333333333;	0.06666666666666667;	0.0
1376660776;	8;	20799.99524;	3038.5326379766666;	14.608333333333333;	3.2677888E7;	6084535.2;	212.0;	1477.4666666666667;	0.0;	0.0
