Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376655976;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657776;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376658076;	8;	20799.994296;	1576.7138533307143;	7.580357142857143;	3.259114057142857E7;	2.9144419714285713E7;	3378.0;	1772.4615384615386;	0.46153846153846156;	0.0
1376658376;	8;	20799.994296;	2645.0659413079998;	12.716666666666667;	3.2591872E7;	3.0959553333333332E7;	3076.2;	1667.7333333333333;	150.2;	4.6
1376658676;	8;	20799.994296;	2828.799224256;	13.6;	3.2600200533333335E7;	1.36230976E7;	1313.2;	5554.133333333333;	602.6666666666666;	21.333333333333332
1376658976;	8;	20799.994296;	1665.7328765379998;	8.008333333333333;	3.2636381866666667E7;	7180646.666666667;	1579.8;	6814.866666666667;	589.4666666666667;	16.266666666666666
1376659276;	8;	20799.994296;	2579.199292704;	12.4;	3.2667374933333334E7;	4048898.933333333;	1207.2;	9049.933333333332;	14.733333333333333;	0.4666666666666667
1376659576;	8;	20799.994296;	3248.265775892;	15.616666666666667;	3.2667648E7;	4339704.266666667;	300.4;	8642.133333333333;	0.06666666666666667;	0.0
1376659876;	8;	20799.994296;	2542.799302686;	12.225;	3.2667648E7;	3825202.1333333333;	115.53333333333333;	10381.933333333332;	0.06666666666666667;	0.06666666666666667
1376660176;	8;	20799.994296;	3464.9323831419997;	16.65833333333333;	3.2667648E7;	4205487.466666667;	276.6666666666667;	8757.333333333334;	0.06666666666666667;	0.0
1376660476;	8;	20799.994296;	5017.99862391;	24.125;	3.26692864E7;	5122641.6;	500.53333333333336;	5144.0;	0.06666666666666667;	0.0
1376660776;	8;	20799.994296;	3222.265783022;	15.491666666666667;	3.2672699733333334E7;	7292494.4;	220.0;	3336.4;	0.0;	0.0
1376661076;	8;	20799.994296;	3126.932475832;	15.033333333333333;	3.2673792E7;	3735724.533333333;	5.133333333333334;	1156.0;	0.0;	0.0
1376661376;	8;	20799.994296;	351.866570174;	1.6916666666666667;	3.2673792E7;	1565872.0;	0.0;	42.6;	0.0;	0.0
1376661676;	8;	20799.994296;	77.99997861;	0.375;	3.2673792E7;	246065.6;	0.0;	0.0;	0.0;	0.0
1376661976;	8;	20799.994296;	77.99997861;	0.375;	3.2673792E7;	0.0;	0.06666666666666667;	0.0;	0.0;	0.0
1376662276;	8;	20799.994296;	979.33306477;	4.708333333333333;	3.0457173333333332E7;	1.4383666133333333E7;	1881.7142857142858;	620.9285714285714;	0.2;	0.4
