Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.996756;	764.661121392;	6.533333333333334;	1.6777216E7;	1006632.0;	0.0;	72.86666666666666;	3.1333333333333333;	1.6
1376315146;	4;	11703.996756;	752.9571246360001;	6.433333333333334;	1.6777216E7;	469761.6;	0.0;	14.933333333333334;	0.6666666666666666;	0.8666666666666667
1376315446;	4;	11703.996756;	671.0291473440001;	5.733333333333333;	1.6777216E7;	447392.0;	0.0;	13.866666666666667;	0.0;	0.06666666666666667
1376315746;	4;	11703.996756;	704.190471486;	6.016666666666667;	1.6777216E7;	301989.6;	0.0;	16.933333333333334;	0.2;	1.2
1376316046;	4;	11703.996756;	1283.538310908;	10.966666666666667;	1.6777216E7;	794120.8;	0.26666666666666666;	396.46666666666664;	8.933333333333334;	9.0
1376316346;	4;	11703.996756;	778.3157842740001;	6.65;	1.6777216E7;	1442839.2;	0.2;	547.0666666666667;	7.0;	11.333333333333334
1376316646;	4;	11703.996756;	969.481064622;	8.283333333333333;	1.6777216E7;	1711274.4;	0.06666666666666667;	124.66666666666667;	7.6;	14.266666666666667
1376316946;	4;	11703.996756;	575.44650717;	4.916666666666667;	1.6777216E7;	872414.4;	0.0;	14.933333333333334;	0.06666666666666667;	0.2
1376317246;	4;	11703.996756;	624.21316032;	5.333333333333334;	1.6777216E7;	794120.8;	3.7333333333333334;	26.4;	10.866666666666667;	5.066666666666666
1376317546;	4;	11703.996756;	571.5451749179999;	4.883333333333333;	1.6777216E7;	603979.2;	0.0;	14.2;	0.3333333333333333;	0.3333333333333333
1376317846;	4;	11703.996756;	569.594508792;	4.866666666666667;	1.6777216E7;	1084925.6;	0.0;	19.666666666666668;	0.4;	0.26666666666666666
1376318146;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.6777216E7;	704642.4;	0.0;	105.86666666666666;	0.2;	0.13333333333333333
1376318446;	4;	11703.996756;	452.554541232;	3.8666666666666667;	1.6777216E7;	637533.6;	0.0;	59.6;	0.0;	0.0
1376318746;	4;	11703.996756;	442.80121060199997;	3.783333333333333;	1.6777216E7;	436207.2;	0.06666666666666667;	16.266666666666666;	0.06666666666666667;	0.13333333333333333
1376319046;	4;	11703.996756;	427.195881594;	3.65;	1.6777216E7;	402652.8;	0.0;	13.666666666666666;	0.0;	0.0
1376319346;	4;	11703.996756;	477.91320087;	4.083333333333333;	1.6777216E7;	447392.0;	0.0;	24.666666666666668;	0.6;	4.333333333333333
1376319646;	4;	11703.996756;	516.92652339;	4.416666666666667;	1.6777216E7;	727012.0;	0.0;	255.73333333333332;	14.333333333333334;	30.333333333333332
1376319946;	4;	11703.996756;	454.50520735800006;	3.8833333333333333;	1.6777216E7;	659903.2;	0.0;	105.26666666666667;	0.13333333333333333;	0.5333333333333333
1376320246;	4;	11703.996756;	801.723777786;	6.85;	1.6777216E7;	1152034.4;	0.3333333333333333;	424.0;	3.1333333333333333;	5.466666666666667
1376320546;	4;	11703.996756;	674.930479596;	5.766666666666667;	1.6777216E7;	1498763.2;	0.0;	31.0;	1.8;	2.8666666666666667
1376320846;	4;	11703.996756;	472.061202492;	4.033333333333333;	1.6777216E7;	637533.6;	0.0;	14.333333333333334;	0.0;	0.0
1376321146;	4;	11703.996756;	1386.923615586;	11.85;	1.6777216E7;	1286252.0;	1.0666666666666667;	513.8;	19.2;	8.333333333333334
