Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.998442;	156.05329178666668;	2.666666666666667;	8355840.0;	290804.26666666666;	0.0;	85.93333333333332;	9.333333333333334;	4.133333333333334
1376315146;	2;	5851.998442;	150.20129334466668;	2.566666666666667;	8355840.0;	218102.4;	0.0;	88.53333333333333;	9.2;	4.266666666666667
1376315446;	2;	5851.998442;	154.65995882428572;	2.642857142857143;	8355840.0;	185747.14285714287;	0.0;	91.14285714285714;	9.571428571428571;	4.5
1376315746;	2;	5851.998442;	177.51061940733334;	3.033333333333333;	8355840.0;	313172.8;	0.0;	94.33333333333331;	9.266666666666667;	4.333333333333333
1376316046;	2;	5851.998442;	156.05329178666668;	2.666666666666667;	8355840.0;	447392.0;	0.0;	90.33333333333333;	9.4;	4.333333333333333
1376316346;	2;	5851.998442;	158.003957934;	2.7;	8355840.0;	313173.3333333333;	0.0;	87.13333333333334;	9.533333333333333;	4.6
1376316646;	2;	5851.998442;	159.95462408133332;	2.733333333333333;	8355840.0;	352320.5333333333;	0.0;	100.46666666666667;	20.066666666666666;	4.666666666666667
1376316946;	2;	5851.998442;	156.05329178666668;	2.666666666666667;	8355840.0;	385875.2;	0.0;	154.06666666666666;	23.0;	14.466666666666667
1376317246;	2;	5851.998442;	158.003957934;	2.7;	8355840.0;	218102.4;	0.0;	157.8;	25.733333333333334;	25.666666666666668
1376317546;	2;	5851.998442;	150.20129334466668;	2.566666666666667;	8355840.0;	234879.2;	0.0;	95.53333333333333;	19.533333333333335;	4.0
1376317846;	2;	5851.998442;	148.25062719733333;	2.533333333333333;	8355840.0;	251656.0;	0.0;	88.86666666666666;	9.266666666666667;	4.133333333333334
1376318146;	2;	5851.998442;	146.29996105;	2.5;	8355840.0;	178956.26666666666;	0.0;	90.13333333333334;	9.133333333333333;	3.933333333333333
1376318446;	2;	5851.998442;	146.29996105;	2.5;	8355840.0;	229287.2;	0.0;	88.26666666666667;	9.133333333333333;	4.0
1376318746;	2;	5851.998442;	150.47995993714287;	2.5714285714285716;	8355840.0;	167771.14285714287;	0.9285714285714286;	86.57142857142857;	10.285714285714286;	5.285714285714286
1376319046;	2;	5851.998442;	152.151959492;	2.6;	8355840.0;	145401.33333333334;	0.0;	95.2;	19.6;	4.266666666666667
1376319346;	2;	5851.998442;	175.55995326000001;	3.0;	8355840.0;	134216.8;	0.0;	95.06666666666666;	9.333333333333334;	4.333333333333333
1376319646;	2;	5851.998442;	146.29996105;	2.5;	8355840.0;	285211.73333333334;	0.0;	90.19999999999999;	9.533333333333333;	4.4
1376319946;	2;	5851.998442;	158.003957934;	2.7;	8355840.0;	335542.4;	0.0;	101.20000000000002;	21.133333333333333;	5.4
1376320246;	2;	5851.998442;	156.05329178666668;	2.666666666666667;	8355840.0;	313172.5333333333;	0.0;	89.6;	9.2;	4.066666666666666
1376320546;	2;	5851.998442;	148.25062719733333;	2.533333333333333;	8355840.0;	268435.2;	0.0;	89.8;	9.2;	4.066666666666666
1376320846;	2;	5851.998442;	150.20129334466668;	2.566666666666667;	8355840.0;	307581.86666666664;	0.13333333333333333;	98.2;	19.533333333333335;	4.333333333333333
1376321146;	2;	5851.998442;	156.05329178666668;	2.666666666666667;	8355840.0;	285212.0;	0.0;	99.26666666666668;	19.533333333333335;	4.266666666666667
1376321446;	2;	5851.998442;	148.25062719733333;	2.533333333333333;	8355840.0;	212510.13333333333;	0.0;	98.8;	19.733333333333334;	4.133333333333334
1376321746;	2;	5851.998442;	146.29996105;	2.5;	8355840.0;	268434.4;	0.0;	88.80000000000001;	9.266666666666667;	4.066666666666666
1376322046;	2;	5851.998442;	146.29996105;	2.5;	8355840.0;	201325.6;	0.0;	85.8;	9.133333333333333;	3.933333333333333
1376322346;	2;	5851.998442;	144.34929490266668;	2.466666666666667;	8355840.0;	234879.2;	0.0;	91.06666666666666;	10.666666666666666;	16.466666666666665
1376322647;	2;	5851.998442;	152.151959492;	2.6;	8355840.0;	257249.86666666667;	0.0;	89.80000000000001;	9.466666666666667;	4.266666666666667
1376322947;	2;	5851.998442;	177.51061940733334;	3.033333333333333;	8355840.0;	335543.2;	0.0;	105.46666666666667;	19.8;	4.266666666666667
1376323247;	2;	5851.998442;	154.65995882428572;	2.642857142857143;	8355840.0;	467363.4285714286;	0.0;	157.00000000000003;	23.857142857142858;	14.428571428571429
1376323547;	2;	5851.998442;	152.151959492;	2.6;	8355840.0;	374690.4;	0.6;	88.06666666666668;	9.333333333333334;	5.0
1376323847;	2;	5851.998442;	210.67194391200002;	3.6;	8355840.0;	290802.93333333335;	2803.0666666666666;	91.39999999999999;	90.46666666666667;	2977.133333333333
1376324147;	2;	5851.998442;	1507.8649318886667;	25.766666666666666;	8355840.0;	2969564.533333333;	26118.0;	93.20000000000002;	722.9333333333333;	27801.8
1376324447;	2;	5851.998442;	220.42527464866671;	3.766666666666667;	8355840.0;	2108334.6666666665;	0.6;	168.13333333333333;	35.733333333333334;	20.733333333333334
1376324747;	2;	5851.998442;	222.375940796;	3.8;	8355840.0;	687864.8;	5.666666666666666;	153.99999999999997;	23.133333333333333;	20.133333333333333
1376325047;	2;	5851.998442;	226.27727309066668;	3.8666666666666667;	8355840.0;	352320.0;	2.333333333333333;	378.59999999999997;	158.6;	31.133333333333333
1376325347;	2;	5851.998442;	214.57327620666666;	3.666666666666667;	8355840.0;	391467.4666666667;	0.0;	256.66666666666663;	134.4;	14.2
1376325647;	2;	5851.998442;	214.57327620666666;	3.666666666666667;	8355840.0;	458576.0;	16.266666666666666;	89.06666666666668;	9.6;	5.666666666666667
1376325947;	2;	5851.998442;	200.91861317533335;	3.433333333333333;	8355840.0;	402651.73333333334;	0.0;	83.4;	9.466666666666667;	4.0
1376326247;	2;	5851.998442;	208.72127776466667;	3.566666666666667;	8355840.0;	173364.26666666666;	0.0;	85.46666666666667;	9.333333333333334;	4.066666666666666
1376326547;	2;	5851.998442;	239.93193612199997;	4.1;	8355840.0;	290803.2;	149.4;	107.66666666666666;	21.866666666666667;	4.266666666666667
1376326847;	2;	5851.998442;	198.96794702799997;	3.4;	8355840.0;	570424.0;	0.0;	84.33333333333333;	9.933333333333334;	4.6
1376327147;	2;	5851.998442;	210.67194391200002;	3.6;	8355840.0;	313172.8;	0.14285714285714285;	88.64285714285714;	9.6;	4.2
1376327447;	2;	5851.998442;	200.91861317533335;	3.433333333333333;	8355840.0;	246065.06666666668;	0.0;	84.33333333333334;	9.4;	4.2
1376327747;	2;	5851.998442;	195.06661473333332;	3.333333333333333;	8355840.0;	274026.13333333336;	0.0;	85.33333333333333;	9.733333333333333;	3.933333333333333
1376328047;	2;	5851.998442;	195.06661473333332;	3.333333333333333;	8355840.0;	290804.0;	0.0;	84.93333333333334;	10.0;	4.4
1376328347;	2;	5851.998442;	239.93193612199997;	4.1;	8355840.0;	564831.2;	0.8;	826.4;	516.8666666666667;	53.13333333333333
1376328647;	2;	5851.998442;	193.11594858599997;	3.3;	8355840.0;	301988.0;	0.0;	89.60000000000001;	9.6;	5.6
1376328947;	2;	5851.998442;	230.17860538533333;	3.933333333333333;	8355840.0;	318766.4;	0.3333333333333333;	775.6666666666667;	507.53333333333336;	50.8
1376329247;	2;	5851.998442;	232.12927153266668;	3.966666666666667;	8355840.0;	587201.6;	0.0;	804.1999999999999;	534.6;	51.46666666666667
