Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	32;	86399.964704;	3099.5987337559995;	3.5875;	6.2828544E7;	0.0;	0.0;	14.866666666666667;	5.666666666666667;	1.0666666666666667
1376315146;	32;	86399.964704;	3113.9987278733333;	3.604166666666667;	6.2828544E7;	0.0;	0.0;	9.533333333333333;	5.733333333333333;	1.0666666666666667
1376315446;	32;	86399.964704;	3038.398758757334;	3.516666666666667;	6.2828544E7;	0.0;	0.0;	9.866666666666667;	5.666666666666667;	1.0666666666666667
1376315746;	32;	86399.964704;	4669.198092545333;	5.404166666666666;	6.2828544E7;	0.0;	0.0;	9.533333333333333;	5.6;	1.0666666666666667
1376316046;	32;	86399.964704;	3310.198647722;	3.83125;	6.2828544E7;	1073741.6;	0.0;	9.866666666666667;	5.8;	1.1333333333333333
1376316346;	32;	86399.964704;	3234.5986786060002;	3.74375;	6.2828544E7;	0.0;	0.0;	10.266666666666666;	5.866666666666666;	1.0
1376316646;	32;	86399.964704;	3821.398438887333;	4.422916666666667;	6.2828544E7;	0.0;	0.0;	9.6;	5.8;	1.0666666666666667
1376316946;	32;	86399.964704;	3437.9985955133334;	3.979166666666667;	6.2828544E7;	0.0;	0.0;	9.733333333333334;	5.6;	1.0
1376317246;	32;	86399.964704;	3184.198699195333;	3.685416666666667;	6.2828544E7;	0.0;	0.0;	9.8;	5.666666666666667;	1.0666666666666667
1376317546;	32;	86399.964704;	3095.998735226666;	3.583333333333333;	6.2828544E7;	0.0;	0.5333333333333333;	10.2;	6.333333333333333;	2.0
1376317846;	32;	86399.964704;	3095.998735226666;	3.583333333333333;	6.2828544E7;	0.0;	0.0;	10.600000000000001;	5.466666666666667;	1.0666666666666667
1376318146;	32;	86399.964704;	3027.598763169334;	3.504166666666667;	6.2828544E7;	0.0;	0.0;	9.733333333333334;	5.466666666666667;	1.0666666666666667
1376318446;	32;	86399.964704;	3185.99869846;	3.6875;	6.2828544E7;	0.0;	0.0;	14.866666666666667;	5.8;	1.0666666666666667
1376318746;	32;	86399.964704;	3140.9987168433336;	3.635416666666667;	6.2828544E7;	0.0;	0.0;	9.666666666666668;	5.6;	1.2
1376319046;	32;	86399.964704;	3090.5987374326664;	3.577083333333333;	6.2828544E7;	0.0;	0.0;	9.6;	5.666666666666667;	1.2666666666666666
1376319346;	32;	86399.964704;	3103.198732285333;	3.591666666666667;	6.2828544E7;	0.0;	0.0;	9.733333333333334;	5.733333333333333;	1.2666666666666666
1376319646;	32;	86399.964704;	3182.3986999306667;	3.683333333333333;	6.2828544E7;	0.0;	0.0;	9.533333333333333;	5.6;	1.3333333333333333
1376319946;	32;	86399.964704;	3113.9987278733333;	3.604166666666667;	6.2828544E7;	0.0;	0.0;	10.4;	5.733333333333333;	1.0
1376320246;	32;	86399.964704;	3112.1987286086664;	3.6020833333333333;	6.2828544E7;	0.0;	0.0;	9.8;	5.6;	1.0
1376320546;	32;	86399.964704;	3061.798749198;	3.54375;	6.2828544E7;	0.0;	0.0;	9.733333333333334;	5.533333333333333;	1.0
1376320846;	32;	86399.964704;	3016.7987675813333;	3.4916666666666667;	6.2828544E7;	0.0;	0.0;	9.8;	5.6;	0.9333333333333333
