Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.99452;	19153.32828716667;	92.08333333333334;	4.0761344E7;	1.7839771466666665E7;	0.0;	1.0;	2.466666666666667;	3.6666666666666665
1376315146;	8;	20799.99452;	13358.796480469999;	64.225;	4.0761344E7;	1.23032904E7;	0.0;	1.2;	1.2666666666666666;	2.3333333333333335
1376315446;	8;	20799.99452;	11389.730332576668;	54.75833333333333;	4.0761344E7;	6263492.266666667;	0.0;	1.0666666666666667;	1.2666666666666666;	2.3333333333333335
1376315746;	8;	20799.99452;	9049.730949076667;	43.50833333333333;	4.0761344E7;	5284821.333333333;	0.0;	1.0;	0.06666666666666667;	1.0
1376316046;	8;	20799.99452;	5953.99843135;	28.625;	4.0761344E7;	5480555.2;	0.06666666666666667;	2.933333333333333;	2.533333333333333;	4.2
1376316346;	8;	20799.99452;	8573.064407993334;	41.21666666666667;	4.0761344E7;	8472492.0;	2.6;	2.1333333333333333;	431.4;	9.4
1376316646;	8;	20799.99452;	19742.66146523333;	94.91666666666666;	4.0761344E7;	1.4596176E7;	0.0;	1.0666666666666667;	4.933333333333334;	5.0
1376316946;	8;	20799.99452;	15069.596029740002;	72.45;	4.0761344E7;	1.0821303466666667E7;	0.0;	1.0666666666666667;	0.0;	1.0
1376317246;	8;	20799.99452;	12568.39668871;	60.425;	4.0761344E7;	6207568.8;	0.0;	1.0666666666666667;	1.2666666666666666;	2.3333333333333335
1376317546;	8;	20799.99452;	11207.730380526667;	53.88333333333333;	4.0761344E7;	3998568.2666666666;	0.0;	1.2666666666666666;	1.2666666666666666;	2.3333333333333335
1376317846;	8;	20799.99452;	7106.664794333333;	34.166666666666664;	4.0761344E7;	5732213.333333333;	0.0;	7.733333333333333;	1.5333333333333334;	2.533333333333333
1376318146;	8;	20799.99452;	6077.065065593333;	29.216666666666665;	4.0761344E7;	3187669.066666667;	0.0;	1.4666666666666666;	0.06666666666666667;	1.1333333333333333
1376318446;	8;	20799.99452;	6078.79839847;	29.225;	4.0761344E7;	1621795.7333333334;	0.0;	0.8;	0.0;	1.0
1376318746;	8;	20799.99452;	4068.1322615366666;	19.558333333333334;	4.0761344E7;	3802833.066666667;	0.06666666666666667;	1.1333333333333333;	1.2666666666666666;	2.3333333333333335
1376319046;	8;	20799.99452;	445.4665493033333;	2.1416666666666666;	4.0761344E7;	3663022.933333333;	0.0;	1.5333333333333334;	1.2666666666666666;	2.3333333333333335
1376319346;	8;	20799.99452;	11693.063585993334;	56.21666666666667;	4.0761344E7;	7242162.666666667;	2.6;	1.6;	460.93333333333334;	10.6
1376319646;	8;	20799.99452;	15391.995944799999;	74.0;	4.0761344E7;	1.3813239733333332E7;	0.06666666666666667;	2.7333333333333334;	1.2666666666666666;	2.8666666666666667
1376319946;	8;	20799.99452;	14615.462816053334;	70.26666666666667;	4.0761344E7;	6710885.066666666;	0.0;	1.1333333333333333;	0.0;	1.0
1376320246;	8;	20799.99452;	12400.263399673333;	59.61666666666667;	4.0761344E7;	6179606.4;	0.0;	1.1333333333333333;	66.0;	76.73333333333333
1376320546;	8;	20799.99452;	11283.9970271;	54.25;	4.0761344E7;	4250226.133333334;	0.0;	0.9333333333333333;	1.2666666666666666;	2.3333333333333335
1376320846;	8;	20799.99452;	7545.198012129999;	36.275;	4.0761344E7;	6543112.8;	0.0;	1.2;	1.2666666666666666;	2.3333333333333335
1376321146;	8;	20799.99452;	6073.59839984;	29.2;	4.0761344E7;	3942644.0;	0.0;	1.2;	0.0;	1.0
