Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	246065.6;	0.0;	0.26666666666666666;	0.0;	1.0
1376315146;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	0.0;	0.0;	0.0;	0.0;	1.0
1376315446;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	0.0;	0.0;	0.13333333333333333;	0.0;	1.0
1376315746;	4;	10399.995656;	100.53329134133334;	0.9666666666666667;	1.6338944E7;	156587.2;	0.0;	36.2;	27.6;	1.2
1376316046;	4;	10399.995656;	3113.0653663626663;	29.933333333333334;	1.6338944E7;	816490.4;	0.0;	77.8;	60.4;	1.4666666666666666
1376316346;	4;	10399.995656;	9914.662525386668;	95.33333333333334;	1.6338944E7;	3176484.0;	0.0;	5.733333333333333;	0.2;	0.6666666666666666
1376316646;	4;	10399.995656;	10829.862143114666;	104.13333333333334;	1.6338944E7;	8220834.933333334;	0.0;	0.13333333333333333;	0.6666666666666666;	0.4666666666666667
1376316946;	4;	10399.995656;	4473.731464689334;	43.01666666666667;	1.6338944E7;	1.0636753066666666E7;	0.0;	1.4666666666666666;	0.06666666666666667;	0.8
1376317246;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	8030692.8;	0.0;	0.4;	0.4;	0.7333333333333333
1376317546;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	1767198.4;	0.0;	0.13333333333333333;	0.0;	1.0
1376317846;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	279620.0;	0.0;	0.4;	0.0;	1.0
1376318146;	4;	10399.995656;	25.999989139999997;	0.25;	1.6338944E7;	0.0;	0.0;	0.2;	0.0;	1.0
