Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994312;	2939.7325294293328;	14.133333333333333;	4.0802304E7;	3607099.7333333334;	0.0;	1.3333333333333333;	10.0;	11.133333333333333
1376315146;	8;	20799.994312;	19161.99475993;	92.125;	4.0802304E7;	1.46241392E7;	2.533333333333333;	1.8666666666666667;	873.4666666666667;	158.13333333333333
1376315446;	8;	20799.994312;	15802.795678541997;	75.975;	4.0802304E7;	1.5323189333333334E7;	0.0;	0.8666666666666667;	64.86666666666666;	67.2
1376315746;	8;	20799.994312;	9819.330648123332;	47.20833333333333;	4.0802304E7;	1.0961112E7;	0.0;	1.0;	31.466666666666665;	33.333333333333336
1376316046;	8;	20799.994312;	5605.598467084;	26.95;	4.0802304E7;	7242163.466666667;	0.13333333333333333;	1.0;	15.666666666666666;	17.266666666666666
1376316346;	8;	20799.994312;	3074.932492457333;	14.783333333333333;	4.0802304E7;	4026530.6666666665;	0.0;	11.266666666666667;	6.0;	7.0
1376316646;	8;	20799.994312;	3087.0658224726667;	14.841666666666667;	4.0802304E7;	1230327.4666666666;	0.0;	2.466666666666667;	6.133333333333334;	7.6
1376316946;	8;	20799.994312;	1547.8662433846664;	7.441666666666666;	4.0802304E7;	2824163.466666667;	0.0;	1.5333333333333334;	3.7333333333333334;	4.866666666666666
1376317246;	8;	20799.994312;	9649.464027908667;	46.39166666666667;	4.0802304E7;	5480556.266666667;	2.533333333333333;	2.4;	847.4666666666667;	81.4
1376317546;	8;	20799.994312;	19447.994681719996;	93.5;	4.0802304E7;	1.3170112533333333E7;	0.0;	0.8666666666666667;	77.6;	79.0
1376317846;	8;	20799.994312;	15586.129071125331;	74.93333333333334;	4.0802304E7;	8164910.133333334;	0.0;	1.0;	37.4;	39.13333333333333
1376318146;	8;	20799.994312;	11920.130073635331;	57.30833333333333;	4.0802304E7;	5760176.0;	0.0;	0.8;	20.0;	21.066666666666666
1376318446;	8;	20799.994312;	11937.463402228668;	57.39166666666667;	4.0802304E7;	2684352.2666666666;	0.0;	0.9333333333333333;	20.0;	21.066666666666666
1376318746;	8;	20799.994312;	11946.130066525333;	57.43333333333333;	4.0802304E7;	2041226.4;	0.0;	1.0666666666666667;	21.133333333333333;	22.333333333333332
1376319046;	8;	20799.994312;	8846.930914037332;	42.53333333333333;	4.0802304E7;	4082454.933333333;	12.8;	14.333333333333334;	17.133333333333333;	18.266666666666666
1376319346;	8;	20799.994312;	4924.398653366;	23.675;	4.0802304E7;	4837429.333333333;	0.0;	1.3333333333333333;	12.066666666666666;	13.466666666666667
1376319646;	8;	20799.994312;	339.73324042933336;	1.6333333333333335;	4.0802304E7;	4334112.533333333;	0.0;	1.2666666666666666;	0.0;	1.0
1376319946;	8;	20799.994312;	14825.195945878;	71.275;	4.0802304E7;	8724150.133333333;	2.6666666666666665;	2.066666666666667;	909.4666666666667;	158.4
1376320246;	8;	20799.994312;	14091.996146380001;	67.75;	4.0802304E7;	1.50156064E7;	0.0;	2.466666666666667;	113.26666666666667;	125.53333333333333
1376320546;	8;	20799.994312;	9124.264171530665;	43.86666666666667;	4.0802304E7;	9143580.8;	0.0;	1.0;	14.0;	15.0
1376320846;	8;	20799.994312;	9023.730865689333;	43.38333333333333;	4.0802304E7;	3187669.6;	0.0;	0.8;	14.0;	15.0
1376321146;	8;	20799.994312;	9025.464198548667;	43.39166666666667;	4.0802304E7;	1761606.4;	0.0;	1.2;	14.0;	15.0
1376321446;	8;	20799.994312;	8203.864423224666;	39.44166666666666;	4.0802304E7;	2348808.0;	0.0;	0.9333333333333333;	13.533333333333333;	14.733333333333333
1376321746;	8;	20799.994312;	6051.065011932666;	29.091666666666665;	4.0802304E7;	3690986.4;	0.0;	0.9333333333333333;	9.066666666666666;	10.133333333333333
1376322046;	8;	20799.994312;	4695.598715933999;	22.575;	4.0802304E7;	2824163.2;	0.0;	1.0666666666666667;	8.266666666666667;	9.2
1376322346;	8;	20799.994312;	3067.99916102;	14.75;	4.0802304E7;	2712315.7333333334;	0.06666666666666667;	0.9333333333333333;	5.533333333333333;	6.4
1376322647;	8;	20799.994312;	12079.596696694;	58.075;	4.0802304E7;	8668226.666666666;	2.533333333333333;	2.1333333333333333;	568.8666666666667;	177.2
1376322947;	8;	20799.994312;	10803.863712224667;	51.94166666666667;	4.0802304E7;	2.0216542666666668E7;	0.0;	0.8666666666666667;	68.53333333333333;	71.46666666666667
1376323247;	8;	20799.994312;	5976.531698981334;	28.733333333333334;	4.0802304E7;	1.0961113333333334E7;	0.0;	1.0;	18.2;	19.933333333333334
1376323547;	8;	20799.994312;	4624.532068701334;	22.233333333333334;	4.0802304E7;	5536480.266666667;	0.0;	0.9333333333333333;	13.666666666666666;	15.266666666666667
1376323847;	8;	20799.994312;	3047.199166708;	14.65;	4.0802304E7;	4585770.666666667;	0.06666666666666667;	2.466666666666667;	7.4;	9.266666666666667
1376324147;	8;	20799.994312;	450.66654342666664;	2.1666666666666665;	4.0802304E7;	3886719.7333333334;	0.0;	1.2666666666666666;	1.6;	2.6666666666666665
1376324447;	8;	20799.994312;	103.99997155999999;	0.5;	4.0802304E7;	1062554.9333333333;	0.0;	1.0;	0.0;	1.0
1376324747;	8;	20799.994312;	103.99997155999999;	0.5;	4.0802304E7;	27961.866666666665;	0.0;	1.0;	0.0;	1.0
1376325047;	8;	20799.994312;	103.99997155999999;	0.5;	4.0802304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376325347;	8;	20799.994312;	109.19997013800001;	0.525;	4.0802304E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376325647;	8;	20799.994312;	11992.930053727334;	57.65833333333333;	4.0802304E7;	7857328.533333333;	2.533333333333333;	1.8;	695.8666666666667;	334.3333333333333
1376325947;	8;	20799.994312;	17061.195334418;	82.025;	4.0802304E7;	1.4008974133333333E7;	0.0;	7.266666666666667;	379.4;	394.73333333333335
1376326247;	8;	20799.994312;	11887.196749308;	57.15;	4.0802304E7;	2.26212768E7;	2.6;	2.466666666666667;	894.6;	182.66666666666666
1376326547;	8;	20799.994312;	16984.92868860733;	81.65833333333333;	4.0802304E7;	1.87065944E7;	0.0;	0.9333333333333333;	249.8;	260.2
1376326847;	8;	20799.994312;	17414.795237722;	83.725;	4.0802304E7;	1.20795936E7;	0.0;	0.9333333333333333;	186.33333333333334;	191.0
1376327147;	8;	20799.994312;	9876.530632481332;	47.48333333333333;	4.0802304E7;	1.1408504266666668E7;	0.0;	1.0;	61.13333333333333;	63.46666666666667
1376327447;	8;	20799.994312;	8808.797591132;	42.35;	4.0802304E7;	5788138.666666667;	0.0;	2.6666666666666665;	54.06666666666667;	56.6
1376327747;	8;	20799.994312;	5910.6650503266665;	28.416666666666664;	4.0802304E7;	5788138.133333334;	0.0;	0.8;	27.666666666666668;	29.333333333333332
1376328047;	8;	20799.994312;	3061.0658295826665;	14.716666666666667;	4.0802304E7;	4921314.933333334;	0.0;	1.0;	8.066666666666666;	9.066666666666666
1376328347;	8;	20799.994312;	3061.0658295826665;	14.716666666666667;	4.0802304E7;	1258289.3333333333;	0.0;	1.0;	8.2;	9.2
1376328647;	8;	20799.994312;	3083.5991567539995;	14.825;	4.0802304E7;	559238.1333333333;	0.0;	1.0;	8.333333333333334;	9.4
1376328947;	8;	20799.994312;	3087.0658224726667;	14.841666666666667;	4.0802304E7;	643124.8;	0.0;	0.8666666666666667;	8.533333333333333;	9.466666666666667
