Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	16;	41599.985248;	778.2663906813333;	1.8708333333333333;	6.6961408E7;	44739.2;	0.0;	37.06666666666667;	16.4;	12.8
1376315146;	16;	41599.985248;	760.9330634946666;	1.8291666666666666;	6.6961408E7;	1297436.8;	0.0;	33.0;	15.933333333333334;	12.6
1376315446;	16;	41599.985248;	752.2663999013333;	1.8083333333333333;	6.6961408E7;	1252697.6;	0.0;	32.4;	16.4;	12.866666666666667
1376315746;	16;	41599.985248;	755.7330653386666;	1.8166666666666667;	6.6961408E7;	805305.6;	0.0;	31.333333333333332;	16.0;	12.466666666666667
1376316046;	16;	41599.985248;	779.9997233999999;	1.875;	6.6961408E7;	492131.2;	0.0;	32.733333333333334;	16.066666666666666;	12.6
1376316346;	16;	41599.985248;	792.1330524306666;	1.9041666666666666;	6.6961408E7;	715827.2;	0.0;	31.2;	15.866666666666667;	12.466666666666667
1376316646;	16;	41599.985248;	755.7330653386666;	1.8166666666666667;	6.6961408E7;	805305.6;	0.0;	32.53333333333333;	15.8;	12.466666666666667
1376316946;	16;	41599.985248;	731.4664072773334;	1.7583333333333335;	6.6961408E7;	805305.6;	0.0;	32.46666666666667;	16.066666666666666;	12.666666666666666
1376317246;	16;	41599.985248;	717.5997455280001;	1.725;	6.6961408E7;	268435.2;	0.0;	31.133333333333333;	15.8;	12.466666666666667
1376317546;	16;	41599.985248;	734.9330727146667;	1.7666666666666666;	6.6961408E7;	402652.8;	0.0;	32.53333333333333;	15.8;	12.466666666666667
1376317846;	16;	41599.985248;	733.199739996;	1.7625;	6.6961408E7;	268435.2;	0.0;	31.733333333333334;	15.866666666666667;	12.466666666666667
1376318146;	16;	41599.985248;	745.3330690266665;	1.7916666666666665;	6.6961408E7;	671088.0;	0.0;	33.0;	15.733333333333333;	12.533333333333333
1376318446;	16;	41599.985248;	771.3330598066666;	1.8541666666666665;	6.6961408E7;	671088.0;	0.0;	37.06666666666666;	15.866666666666667;	12.466666666666667
1376318746;	16;	41599.985248;	727.99974184;	1.75;	6.6961408E7;	671088.0;	0.0;	32.06666666666667;	15.866666666666667;	12.333333333333334
1376319046;	16;	41599.985248;	724.5330764026664;	1.7416666666666665;	6.6961408E7;	894784.0;	0.0;	33.0;	15.8;	12.466666666666667
1376319346;	16;	41599.985248;	726.2664091213333;	1.7458333333333333;	6.6961408E7;	1118480.0;	0.0;	30.666666666666668;	15.8;	12.466666666666667
1376319646;	16;	41599.985248;	714.1330800906667;	1.7166666666666666;	6.6961408E7;	671088.0;	0.0;	33.4;	15.866666666666667;	12.333333333333334
1376319946;	16;	41599.985248;	759.1997307759999;	1.825;	6.6961408E7;	760566.4;	0.0;	31.066666666666666;	15.8;	12.4
1376320246;	16;	41599.985248;	759.1997307759999;	1.825;	6.6961408E7;	894784.0;	0.0;	33.266666666666666;	15.666666666666666;	12.4
1376320546;	16;	41599.985248;	743.599736308;	1.7875;	6.6961408E7;	1386915.2;	0.0;	33.13333333333333;	15.8;	12.333333333333334
1376320846;	16;	41599.985248;	747.0664017453332;	1.7958333333333334;	6.6961408E7;	581609.6;	0.0;	31.0;	15.8;	12.4
1376321146;	16;	41599.985248;	741.8664035893333;	1.7833333333333334;	6.6961408E7;	671088.0;	0.0;	33.333333333333336;	15.666666666666666;	12.533333333333333
1376321446;	16;	41599.985248;	748.7997344639999;	1.8;	6.6961408E7;	671088.0;	0.0;	31.666666666666668;	15.733333333333333;	12.4
1376321746;	16;	41599.985248;	753.99973262;	1.8125;	6.6961408E7;	1118480.0;	0.0;	32.6;	15.866666666666667;	12.533333333333333
1376322046;	16;	41599.985248;	793.8663851493334;	1.9083333333333334;	6.6961408E7;	1342176.0;	0.0;	38.4;	15.866666666666667;	12.533333333333333
1376322346;	16;	41599.985248;	764.3997289319999;	1.8375;	6.6961408E7;	447392.0;	0.0;	31.466666666666665;	15.8;	12.466666666666667
1376322647;	16;	41599.985248;	759.1997307759999;	1.825;	6.6961408E7;	447392.0;	0.0;	32.53333333333333;	15.733333333333333;	12.533333333333333
1376322947;	16;	41599.985248;	767.8663943693333;	1.8458333333333334;	6.6961408E7;	89478.4;	0.0;	31.53333333333333;	15.8;	12.466666666666667
1376323247;	16;	41599.985248;	792.1330524306666;	1.9041666666666666;	6.6961408E7;	268435.2;	0.0;	31.8;	15.666666666666666;	12.4
1376323547;	16;	41599.985248;	767.8663943693333;	1.8458333333333334;	6.6961408E7;	850044.8;	0.0;	32.733333333333334;	15.8;	12.333333333333334
1376323847;	16;	41599.985248;	748.7997344639999;	1.8;	6.6961408E7;	850044.8;	0.0;	32.53333333333333;	15.666666666666666;	12.333333333333334
1376324147;	16;	41599.985248;	740.1330708706665;	1.7791666666666666;	6.6961408E7;	850044.8;	0.0;	32.333333333333336;	15.8;	12.4
1376324447;	16;	41599.985248;	727.99974184;	1.75;	6.6961408E7;	1029001.6;	0.0;	32.800000000000004;	15.866666666666667;	12.4
1376324747;	16;	41599.985248;	729.7330745586665;	1.7541666666666667;	6.6961408E7;	1073740.8;	0.0;	31.53333333333333;	15.8;	12.466666666666667
1376325047;	16;	41599.985248;	719.3330782466666;	1.7291666666666665;	6.6961408E7;	268435.2;	0.0;	32.66666666666667;	15.733333333333333;	12.333333333333334
1376325347;	16;	41599.985248;	740.1330708706665;	1.7791666666666666;	6.6961408E7;	447392.0;	0.0;	31.8;	15.666666666666666;	12.533333333333333
1376325647;	16;	41599.985248;	753.99973262;	1.8125;	6.6961408E7;	805305.6;	0.0;	37.6;	15.866666666666667;	12.4
1376325947;	16;	41599.985248;	714.1330800906667;	1.7166666666666666;	6.6961408E7;	268435.2;	0.0;	32.0;	15.733333333333333;	12.4
1376326247;	16;	41599.985248;	736.6664054333332;	1.7708333333333335;	6.6961408E7;	581609.6;	0.0;	32.13333333333333;	15.733333333333333;	12.4
1376326547;	16;	41599.985248;	722.799743684;	1.7375;	6.6961408E7;	536870.4;	0.0;	31.466666666666665;	15.8;	12.333333333333334
1376326847;	16;	41599.985248;	719.3330782466666;	1.7291666666666665;	6.6961408E7;	671088.0;	0.0;	32.46666666666667;	15.733333333333333;	12.533333333333333
1376327147;	16;	41599.985248;	745.3330690266665;	1.7916666666666665;	6.6961408E7;	44739.2;	0.0;	32.0;	15.8;	12.466666666666667
1376327447;	16;	41599.985248;	721.0664109653334;	1.7333333333333334;	6.6961408E7;	760566.4;	0.0;	32.13333333333333;	15.666666666666666;	12.466666666666667
1376327747;	16;	41599.985248;	729.7330745586665;	1.7541666666666667;	6.6961408E7;	223696.0;	0.0;	32.46666666666667;	15.733333333333333;	12.533333333333333
1376328047;	16;	41599.985248;	747.0664017453332;	1.7958333333333334;	6.6961408E7;	894784.0;	0.0;	31.2;	15.8;	12.466666666666667
1376328347;	16;	41599.985248;	743.599736308;	1.7875;	6.6961408E7;	536870.4;	0.0;	32.4;	15.866666666666667;	12.6
1376328647;	16;	41599.985248;	759.1997307759999;	1.825;	6.6961408E7;	715827.2;	0.0;	32.06666666666666;	15.8;	12.466666666666667
1376328947;	16;	41599.985248;	760.9330634946666;	1.8291666666666666;	6.6961408E7;	581609.6;	0.0;	32.2;	15.866666666666667;	12.466666666666667
1376329247;	16;	41599.985248;	783.4663888373334;	1.8833333333333335;	6.6961408E7;	671088.0;	0.0;	38.46666666666667;	15.866666666666667;	12.333333333333334
1376329547;	16;	41599.985248;	759.1997307759999;	1.825;	6.6961408E7;	1118480.0;	0.0;	31.0;	15.666666666666666;	12.333333333333334
1376329847;	16;	41599.985248;	790.399719712;	1.9;	6.6961408E7;	1476393.6;	0.0;	33.06666666666667;	15.866666666666667;	12.4
1376330147;	16;	41599.985248;	762.6663962133333;	1.8333333333333335;	6.6961408E7;	894784.0;	0.0;	31.933333333333334;	15.866666666666667;	12.533333333333333
1376330447;	16;	41599.985248;	750.5330671826665;	1.8041666666666665;	6.6961408E7;	984262.4;	0.0;	31.733333333333334;	15.666666666666666;	12.533333333333333
1376330747;	16;	41599.985248;	753.99973262;	1.8125;	6.6961408E7;	671088.0;	0.0;	33.13333333333333;	15.933333333333334;	12.333333333333334
1376331047;	16;	41599.985248;	748.7997344639999;	1.8;	6.6961408E7;	1029001.6;	0.0;	31.6;	15.8;	12.4
1376331347;	16;	41599.985248;	755.7330653386666;	1.8166666666666667;	6.6961408E7;	671088.0;	0.0;	32.86666666666667;	15.8;	12.533333333333333
1376331647;	16;	41599.985248;	755.7330653386666;	1.8166666666666667;	6.6961408E7;	1252697.6;	0.0;	31.266666666666666;	15.733333333333333;	12.333333333333334
1376331947;	16;	41599.985248;	747.0664017453332;	1.7958333333333334;	6.6961408E7;	1029001.6;	0.0;	31.866666666666667;	15.733333333333333;	12.333333333333334
1376332247;	16;	41599.985248;	748.7997344639999;	1.8;	6.6961408E7;	1386915.2;	0.0;	32.93333333333334;	15.933333333333334;	12.466666666666667
1376332547;	16;	41599.985248;	738.3997381519999;	1.775;	6.6961408E7;	626348.8;	0.0;	31.133333333333333;	15.8;	12.533333333333333
1376332847;	16;	41599.985248;	753.99973262;	1.8125;	6.6961408E7;	1252697.6;	0.0;	38.06666666666667;	15.866666666666667;	12.533333333333333
1376333147;	16;	41599.985248;	729.7330745586665;	1.7541666666666667;	6.6961408E7;	894784.0;	0.0;	31.733333333333334;	15.666666666666666;	12.333333333333334
1376333447;	16;	41599.985248;	722.799743684;	1.7375;	6.6961408E7;	671088.0;	0.0;	32.46666666666667;	15.8;	12.533333333333333
1376333747;	16;	41599.985248;	714.1330800906667;	1.7166666666666666;	6.6961408E7;	805305.6;	0.0;	32.53333333333333;	15.866666666666667;	12.6
1376334047;	16;	41599.985248;	726.2664091213333;	1.7458333333333333;	6.6961408E7;	536870.4;	0.0;	31.4;	15.733333333333333;	12.333333333333334
1376334347;	16;	41599.985248;	724.5330764026664;	1.7416666666666665;	6.6961408E7;	536870.4;	0.0;	32.6;	15.866666666666667;	12.466666666666667
1376334647;	16;	41599.985248;	715.8664128093333;	1.7208333333333334;	6.6961408E7;	581609.6;	0.0;	32.0;	15.8;	12.533333333333333
1376334947;	16;	41599.985248;	731.4664072773334;	1.7583333333333335;	6.6961408E7;	671088.0;	0.0;	31.8;	15.733333333333333;	12.4
