Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	16;	41599.988784;	679.4664834720002;	1.6333333333333335;	1.00431872E8;	671088.0;	0.0;	35.93333333333334;	14.533333333333333;	11.266666666666667
1376315146;	16;	41599.988784;	679.4664834720002;	1.6333333333333335;	1.00431872E8;	1409284.8;	0.0;	36.2;	14.6;	11.266666666666667
1376315446;	16;	41599.988784;	681.1998163379999;	1.6375;	1.00431872E8;	3087004.8;	0.0;	36.46666666666667;	14.6;	11.2
1376315746;	16;	41599.988784;	681.1998163379999;	1.6375;	1.00431872E8;	603979.2;	0.0;	35.266666666666666;	14.533333333333333;	11.066666666666666
1376316046;	16;	41599.988784;	688.133147802;	1.6541666666666666;	1.00431872E8;	1006632.0;	0.0;	36.0;	14.533333333333333;	11.266666666666667
1376316346;	16;	41599.988784;	705.4664764620002;	1.6958333333333335;	1.00431872E8;	738196.8;	0.0;	41.400000000000006;	14.733333333333333;	11.333333333333334
1376316646;	16;	41599.988784;	695.0664792660001;	1.6708333333333334;	1.00431872E8;	1207958.4;	0.0;	36.266666666666666;	14.533333333333333;	11.266666666666667
1376316946;	16;	41599.988784;	695.0664792660001;	1.6708333333333334;	1.00431872E8;	1610611.2;	0.0;	36.333333333333336;	14.533333333333333;	11.2
1376317246;	16;	41599.988784;	682.933149204;	1.6416666666666666;	1.00431872E8;	201326.4;	0.0;	36.266666666666666;	14.333333333333334;	11.266666666666667
1376317546;	16;	41599.988784;	677.733150606;	1.6291666666666667;	1.00431872E8;	402652.8;	0.0;	35.733333333333334;	14.466666666666667;	11.066666666666666
1376317846;	16;	41599.988784;	691.599813534;	1.6625;	1.00431872E8;	67108.8;	0.0;	36.46666666666667;	14.466666666666667;	11.0
1376318146;	16;	41599.988784;	691.599813534;	1.6625;	1.00431872E8;	805305.6;	0.0;	36.733333333333334;	14.4;	11.133333333333333
1376318446;	16;	41599.988784;	670.799819142;	1.6125;	1.00431872E8;	805305.6;	0.0;	35.733333333333334;	14.6;	11.2
1376318746;	16;	41599.988784;	682.933149204;	1.6416666666666666;	1.00431872E8;	603979.2;	0.0;	36.4;	14.6;	11.2
1376319046;	16;	41599.988784;	672.5331520079999;	1.6166666666666665;	1.00431872E8;	402652.8;	0.0;	36.733333333333334;	14.666666666666666;	11.133333333333333
1376319346;	16;	41599.988784;	682.933149204;	1.6416666666666666;	1.00431872E8;	1275067.2;	0.0;	35.66666666666667;	14.466666666666667;	11.066666666666666
1376319646;	16;	41599.988784;	691.599813534;	1.6625;	1.00431872E8;	805305.6;	0.0;	38.13333333333334;	14.4;	11.133333333333333
1376319946;	16;	41599.988784;	701.99981073;	1.6875;	1.00431872E8;	805305.6;	0.0;	43.666666666666664;	14.6;	11.066666666666666
1376320246;	16;	41599.988784;	698.5331449979999;	1.6791666666666665;	1.00431872E8;	738196.8;	0.0;	36.4;	14.533333333333333;	11.133333333333333
1376320546;	16;	41599.988784;	695.0664792660001;	1.6708333333333334;	1.00431872E8;	1946155.2;	0.0;	36.86666666666667;	14.466666666666667;	11.2
1376320846;	16;	41599.988784;	679.4664834720002;	1.6333333333333335;	1.00431872E8;	1073740.8;	0.0;	36.266666666666666;	14.333333333333334;	11.133333333333333
1376321146;	16;	41599.988784;	675.99981774;	1.625;	1.00431872E8;	1006632.0;	0.0;	38.0;	14.466666666666667;	11.066666666666666
1376321446;	16;	41599.988784;	691.599813534;	1.6625;	1.00431872E8;	1409284.8;	0.0;	34.6;	14.4;	11.133333333333333
1376321746;	16;	41599.988784;	688.133147802;	1.6541666666666666;	1.00431872E8;	1207958.4;	0.0;	36.8;	14.333333333333334;	11.2
1376322046;	16;	41599.988784;	675.99981774;	1.625;	1.00431872E8;	805305.6;	0.0;	37.333333333333336;	14.4;	11.133333333333333
1376322346;	16;	41599.988784;	675.99981774;	1.625;	1.00431872E8;	603979.2;	0.0;	36.53333333333333;	14.533333333333333;	11.2
1376322647;	16;	41599.988784;	688.133147802;	1.6541666666666666;	1.00431872E8;	1543502.4;	0.0;	38.06666666666667;	14.4;	11.066666666666666
1376322947;	16;	41599.988784;	686.399814936;	1.65;	1.00431872E8;	1744828.8;	0.0;	35.13333333333333;	14.466666666666667;	11.066666666666666
1376323247;	16;	41599.988784;	689.866480668;	1.6583333333333334;	1.00431872E8;	805305.6;	0.0;	36.266666666666666;	14.4;	11.133333333333333
