Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	11703.99824;	11493.326271680002;	98.2;	1.6777216E7;	1979709.6;	0.0;	0.0;	0.0;	0.5333333333333333
1376315146;	4;	11703.99824;	10820.346372880002;	92.45;	1.6777216E7;	5804914.933333334;	0.0;	44.8;	0.5333333333333333;	86.73333333333333
1376315446;	4;	11703.99824;	3989.112733466667;	34.083333333333336;	1.6777216E7;	7851735.2;	0.0;	5.4;	0.2;	43.93333333333333
1376315746;	4;	11703.99824;	957.7771893066667;	8.183333333333334;	1.6777216E7;	3187668.0;	0.0;	1.3333333333333333;	0.26666666666666666;	44.0
1376316046;	4;	11703.99824;	9283.221270693333;	79.31666666666666;	1.6777216E7;	2908048.0;	3.0;	139.46666666666667;	110.26666666666667;	1.4666666666666666
1376316346;	4;	11703.99824;	11397.743619386667;	97.38333333333334;	1.6777216E7;	2941603.466666667;	0.0;	0.7333333333333333;	0.5333333333333333;	0.5333333333333333
1376316646;	4;	11703.99824;	11393.84228664;	97.35;	1.6777216E7;	6364155.2;	0.0;	1.0;	0.6666666666666666;	0.6
1376316946;	4;	11703.99824;	4818.145942133335;	41.16666666666667;	1.6777216E7;	6845102.666666667;	0.0;	1.2;	0.13333333333333333;	0.9333333333333333
1376317246;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	5312782.933333334;	0.0;	14.4;	0.6;	0.9333333333333333
1376317546;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	1084925.6;	0.0;	0.6;	0.13333333333333333;	0.9333333333333333
1376317846;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	134217.6;	0.0;	0.0;	0.0;	1.0
1376318146;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	0.0;	0.0;	0.0;	0.0;	1.0
1376318446;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	0.0;	0.0;	0.0;	1.4;	1.0
1376318746;	4;	11703.99824;	4414.358002853333;	37.71666666666667;	1.6777216E7;	1196773.6;	2.933333333333333;	89.66666666666667;	73.4;	1.4666666666666666
1376319046;	4;	11703.99824;	11473.819607946667;	98.03333333333335;	1.6777216E7;	7941214.133333334;	0.0;	1.3333333333333333;	0.2;	0.6
1376319346;	4;	11703.99824;	11466.016942453332;	97.96666666666665;	1.6777216E7;	7952397.866666666;	0.0;	0.7333333333333333;	0.13333333333333333;	0.6
1376319646;	4;	11703.99824;	11510.88226904;	98.35;	1.6777216E7;	5894393.6;	0.0;	0.0;	0.0;	0.4666666666666667
1376319946;	4;	11703.99824;	11411.398284;	97.5;	1.6777216E7;	3556767.466666667;	0.0;	42.666666666666664;	0.4666666666666667;	81.93333333333334
1376320246;	4;	11703.99824;	1308.8971365066666;	11.183333333333332;	1.6777216E7;	1.0301208E7;	0.0;	3.2666666666666666;	1.0;	82.46666666666667
1376320546;	4;	11703.99824;	29.259995600000003;	0.25;	1.6777216E7;	3221223.466666667;	0.0;	0.0;	0.8;	1.0
1376320846;	4;	11703.99824;	3936.444741386667;	33.63333333333333;	1.6777216E7;	1644166.1333333333;	2.933333333333333;	90.0;	72.86666666666666;	1.3333333333333333
1376321146;	4;	11703.99824;	11491.375605306668;	98.18333333333334;	1.6777216E7;	7292494.933333334;	0.0;	1.3333333333333333;	0.0;	0.6
1376321446;	4;	11703.99824;	11493.326271680002;	98.2;	1.6777216E7;	7952397.6;	0.0;	0.6666666666666666;	0.9333333333333333;	0.4666666666666667
1376321746;	4;	11703.99824;	11432.855614106667;	97.68333333333334;	1.6777216E7;	5760176.0;	0.0;	0.0;	1.6;	0.5333333333333333
1376322046;	4;	11703.99824;	11393.84228664;	97.35;	1.6777216E7;	2717907.2;	0.0;	0.13333333333333333;	2.0;	0.4666666666666667
1376322346;	4;	11703.99824;	2965.012887466667;	25.333333333333336;	1.6777216E7;	1.0211729866666667E7;	0.0;	9.6;	3.1333333333333333;	164.13333333333333
1376322647;	4;	11703.99824;	6856.592302266667;	58.58333333333333;	1.6777216E7;	5256860.0;	0.0;	97.06666666666666;	74.46666666666667;	1.4666666666666666
1376322947;	4;	11703.99824;	11499.178270800003;	98.25;	1.6777216E7;	8254388.8;	0.0;	0.4;	1.1333333333333333;	0.6
1376323247;	4;	11703.99824;	11481.62227344;	98.1;	1.6777216E7;	8064246.666666667;	0.0;	1.2;	1.2;	0.5333333333333333
1376323547;	4;	11703.99824;	11415.29961674667;	97.53333333333335;	1.6777216E7;	5659512.8;	0.0;	0.0;	1.6666666666666667;	0.5333333333333333
1376323847;	4;	11703.99824;	10088.84648288;	86.2;	1.6777216E7;	4865390.666666667;	0.0;	1.9333333333333333;	2.466666666666667;	41.6
1376324147;	4;	11703.99824;	138.49731250666667;	1.1833333333333333;	1.6777216E7;	8813628.266666668;	0.0;	26.266666666666666;	21.133333333333333;	125.2
1376324447;	4;	11703.99824;	5184.87122032;	44.3;	1.6777216E7;	2740276.0;	0.06666666666666667;	25.4;	19.933333333333334;	1.2666666666666666
1376324747;	4;	11703.99824;	6409.889702773334;	54.76666666666667;	1.6777216E7;	1319806.4;	0.0;	0.8666666666666667;	1.0666666666666667;	1.0
1376325047;	4;	11703.99824;	6386.481706293334;	54.56666666666667;	1.6777216E7;	693457.6;	0.06666666666666667;	0.0;	1.0666666666666667;	1.0
1376325347;	4;	11703.99824;	6675.180329546666;	57.03333333333333;	1.6777216E7;	1398100.0;	0.0;	48.86666666666667;	38.8;	82.73333333333333
1376325647;	4;	11703.99824;	6407.9390364;	54.75;	1.6777216E7;	1856676.8;	0.0;	0.8666666666666667;	2.066666666666667;	1.0
1376325947;	4;	11703.99824;	6386.481706293334;	54.56666666666667;	1.6777216E7;	715827.2;	0.0;	1.2;	1.9333333333333333;	0.9333333333333333
1376326247;	4;	11703.99824;	8331.296080506667;	71.18333333333334;	1.6777216E7;	782936.0;	0.0;	25.666666666666668;	20.2;	41.53333333333333
1376326547;	4;	11703.99824;	3651.64745088;	31.2;	1.6777216E7;	1051371.2;	0.0;	2.2;	1.4;	41.733333333333334
1376326847;	4;	11703.99824;	3218.599516;	27.5;	1.6777216E7;	536870.4;	0.0;	0.2;	1.0;	1.0
1376327147;	4;	11703.99824;	5982.693767013333;	51.11666666666667;	1.6777216E7;	1040186.4;	0.0;	60.8;	38.4;	42.0
1376327447;	4;	11703.99824;	6431.34703288;	54.95;	1.6777216E7;	1342176.0;	0.0;	21.933333333333334;	19.933333333333334;	1.2
1376327747;	4;	11703.99824;	9146.67462456;	78.15;	1.6777216E7;	1364545.6;	0.0;	3.2;	2.6666666666666665;	1.0
1376328047;	4;	11703.99824;	8413.224068186666;	71.88333333333333;	1.6777216E7;	1029001.6;	0.0;	2.3333333333333335;	1.8;	41.733333333333334
1376328347;	4;	11703.99824;	3302.478170053333;	28.216666666666665;	1.6777216E7;	1051371.2;	0.0;	6.466666666666667;	1.5333333333333334;	41.46666666666667
1376328647;	4;	11703.99824;	1180.1531558666668;	10.083333333333334;	1.6777216E7;	559240.0;	0.0;	1.4;	0.3333333333333333;	41.8
1376328947;	4;	11703.99824;	5383.839190400001;	46.0;	1.6777216E7;	1263882.4;	0.06666666666666667;	47.266666666666666;	36.53333333333333;	1.3333333333333333
1376329247;	4;	11703.99824;	6509.373687813334;	55.61666666666667;	1.6777216E7;	1096110.4;	0.0;	24.066666666666666;	18.666666666666668;	1.1333333333333333
1376329547;	4;	11703.99824;	9901.58251104;	84.6;	1.6777216E7;	1207958.4;	0.0;	24.6;	19.0;	1.2666666666666666
1376329847;	4;	11703.99824;	9172.033287413335;	78.36666666666667;	1.6777216E7;	4149563.2;	0.0;	3.0;	0.4;	81.53333333333333
1376330147;	4;	11703.99824;	6407.9390364;	54.75;	1.6777216E7;	3925866.1333333333;	0.06666666666666667;	0.0;	0.0;	1.0
1376330447;	4;	11703.99824;	5549.645832133334;	47.41666666666667;	1.6777216E7;	1375730.4;	0.0;	31.533333333333335;	18.6;	41.733333333333334
1376330747;	4;	11703.99824;	4149.067376080001;	35.45;	1.6777216E7;	1342176.0;	0.0;	2.4;	0.26666666666666666;	41.46666666666667
1376331047;	4;	11703.99824;	3938.39540776;	33.65;	1.6777216E7;	682272.8;	0.0;	24.466666666666665;	18.866666666666667;	1.1333333333333333
1376331347;	4;	11703.99824;	8144.032108666666;	69.58333333333333;	1.6777216E7;	1017816.8;	0.0;	23.733333333333334;	19.333333333333332;	1.1333333333333333
1376331647;	4;	11703.99824;	6969.730951920001;	59.55;	1.6777216E7;	1465208.8;	0.0;	2.066666666666667;	0.26666666666666666;	41.4
1376331947;	4;	11703.99824;	6392.3337054133335;	54.61666666666667;	1.6777216E7;	805305.6;	0.0;	0.0;	0.0;	1.0
1376332247;	4;	11703.99824;	5143.907226480001;	43.95;	1.6777216E7;	984262.4;	0.06666666666666667;	50.93333333333333;	37.266666666666666;	82.33333333333333
1376332547;	4;	11703.99824;	6423.544367386668;	54.88333333333333;	1.6777216E7;	1688904.8;	0.0;	0.4666666666666667;	0.06666666666666667;	1.0
1376332847;	4;	11703.99824;	6419.643034640001;	54.85;	1.6777216E7;	1084925.6;	0.06666666666666667;	1.3333333333333333;	0.7333333333333333;	1.0
1376333147;	4;	11703.99824;	9995.214496960001;	85.4;	1.6777216E7;	1610611.2;	0.0;	47.93333333333333;	37.2;	1.1333333333333333
1376333447;	4;	11703.99824;	7143.340259146667;	61.03333333333333;	1.6777216E7;	4339704.8;	0.0;	2.933333333333333;	0.4666666666666667;	81.8
1376333747;	4;	11703.99824;	6392.3337054133335;	54.61666666666667;	1.6777216E7;	1767198.4;	0.0;	0.8666666666666667;	0.0;	1.0
1376334047;	4;	11703.99824;	5861.752451866666;	50.08333333333333;	1.6777216E7;	1029001.6;	0.0;	27.266666666666666;	19.2;	82.13333333333334
1376334347;	4;	11703.99824;	3249.810177973334;	27.766666666666666;	1.6777216E7;	1565872.0;	0.0;	7.066666666666666;	0.4666666666666667;	1.0666666666666667
1376334647;	4;	11703.99824;	4835.701939493334;	41.31666666666667;	1.6777216E7;	905968.8;	0.0;	45.93333333333333;	37.0;	1.4
1376334947;	4;	11703.99824;	7958.7188032;	68.0;	1.6777216E7;	1263882.4;	0.0;	3.2666666666666666;	0.5333333333333333;	41.4
1376335247;	4;	11703.99824;	6413.79103552;	54.8;	1.6777216E7;	1364545.6;	0.0;	1.4666666666666666;	0.06666666666666667;	1.0
1376335547;	4;	11703.99824;	6230.428396426666;	53.23333333333333;	1.6777216E7;	615164.0;	0.0;	24.8;	19.0;	41.733333333333334
