Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376656276;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656576;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376656876;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657176;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376657476;	8;	20799.994296;	0.0;	0.0;	3.2589824E7;	2.5836912E7;	9366.0;	2487.0;	0.0;	0.0
1376657776;	8;	20799.994296;	1963.866128114;	9.441666666666666;	3.2591735466666665E7;	3.1362206933333334E7;	4835.333333333333;	2353.866666666667;	123.4;	3.8666666666666667
1376658076;	8;	20799.994296;	4003.99890198;	19.25;	3.2596514133333333E7;	2.5523735733333334E7;	1478.2;	5992.733333333334;	625.1333333333333;	22.133333333333333
1376658376;	8;	20799.994296;	4127.065534898001;	19.84166666666667;	3.2650308266666666E7;	1.2482246933333334E7;	2634.866666666667;	11718.933333333332;	612.0666666666667;	18.266666666666666
1376658676;	8;	20799.994296;	3516.932368882;	16.90833333333333;	3.267584E7;	6867471.733333333;	873.1333333333333;	11138.8;	0.6;	0.0
1376658976;	8;	20799.994296;	3392.1324031060003;	16.308333333333334;	3.267584E7;	4473922.933333334;	396.3333333333333;	10654.666666666666;	0.26666666666666666;	0.06666666666666667
1376659276;	8;	20799.994296;	3308.9324259219998;	15.908333333333333;	3.267584E7;	5077902.666666667;	337.0;	8463.6;	0.0;	0.0
1376659576;	8;	20799.994296;	3047.1991643640004;	14.65;	3.267584E7;	8053062.133333334;	764.6666666666666;	6478.066666666667;	0.06666666666666667;	0.0
1376659876;	8;	20799.994296;	4508.3987636580005;	21.675;	3.267584E7;	2.9304201866666667E7;	4715.733333333334;	18460.933333333334;	9446.933333333332;	274.6
1376660176;	8;	20799.994296;	1894.5328137940003;	9.108333333333334;	3.267584E7;	1.3041488E7;	111.13333333333334;	587.1333333333333;	121.2;	7.266666666666667
1376660476;	8;	20799.994296;	965.466401906;	4.641666666666667;	3.267584E7;	3512028.533333333;	199.13333333333333;	493.26666666666665;	0.3333333333333333;	3.6666666666666665
1376660776;	8;	20799.994296;	3088.7991529560004;	14.85;	3.267584E7;	1297436.8;	310.8666666666667;	998.2;	0.2;	4.666666666666667
1376661076;	8;	20799.994296;	3069.732491518;	14.758333333333333;	3.267584E7;	1744828.8;	152.93333333333334;	1411.6;	0.26666666666666666;	13.533333333333333
1376661376;	8;	20799.994296;	563.33317885;	2.708333333333333;	3.267584E7;	1140849.6;	1416.8;	248.33333333333334;	0.06666666666666667;	4.6
1376661676;	8;	20799.994296;	64.13331574600001;	0.30833333333333335;	3.267584E7;	290804.8;	0.0;	8.8;	0.2;	1.0666666666666667
1376661976;	8;	20799.994296;	67.599981462;	0.325;	3.267584E7;	0.0;	0.0;	1.4;	0.0;	1.0
1376662276;	8;	20799.994296;	60.66665003000001;	0.2916666666666667;	3.267584E7;	0.0;	0.0;	0.6666666666666666;	0.2;	1.0666666666666667
1376662576;	8;	20799.994296;	135.199962924;	0.65;	3.267584E7;	67108.8;	65.86666666666666;	60.2;	0.06666666666666667;	1.0
1376662876;	8;	20799.994296;	76.26664575199999;	0.36666666666666664;	3.267584E7;	67108.8;	38.4;	11.933333333333334;	0.2;	1.2
1376663176;	8;	20799.994296;	58.933317171999995;	0.2833333333333333;	3.267584E7;	156587.2;	0.0;	1.0666666666666667;	0.3333333333333333;	1.0666666666666667
1376663476;	8;	20799.994296;	5028.398621058001;	24.175;	3.267584E7;	738196.8;	4.8;	18.133333333333333;	393.53333333333336;	39.333333333333336
1376663777;	8;	20799.994296;	143.866627214;	0.6916666666666668;	3.267584E7;	1476393.6;	0.06666666666666667;	4.8;	0.2;	1.4666666666666666
1376664077;	8;	20799.994296;	57.199984314000005;	0.275;	3.267584E7;	134217.6;	0.0;	0.7333333333333333;	0.0;	1.0
1376664377;	8;	20799.994296;	57.199984314000005;	0.275;	3.267584E7;	134217.6;	0.0;	0.8;	0.0;	1.0
1376664677;	8;	20799.994296;	71.066647178;	0.3416666666666666;	3.267584E7;	0.0;	0.0;	0.26666666666666666;	0.0;	1.0
1376664977;	8;	20799.994296;	57.199984314000005;	0.275;	3.267584E7;	0.0;	0.0;	0.2;	0.06666666666666667;	1.0
1376665277;	8;	20799.994296;	10715.463728156;	51.51666666666667;	3.267584E7;	2527766.6666666665;	2.533333333333333;	1.8;	4446.666666666667;	63.333333333333336
1376665577;	8;	20799.994296;	9039.33085447;	43.45833333333333;	3.267584E7;	5167380.0;	0.0;	0.8;	67.46666666666667;	16.0
1376665877;	8;	20799.994296;	3061.065827228;	14.716666666666667;	3.267584E7;	3198852.8;	0.0;	0.2;	0.0;	1.0
1376666177;	8;	20799.994296;	3061.065827228;	14.716666666666667;	3.267584E7;	2326438.4;	0.0;	0.3333333333333333;	0.06666666666666667;	1.0
1376666477;	8;	20799.994296;	622.2664960220001;	2.9916666666666667;	3.267584E7;	2818569.6;	0.0;	1.2;	34.266666666666666;	21.533333333333335
1376666777;	8;	20799.994296;	55.466651456;	0.26666666666666666;	3.267584E7;	1006632.0;	0.0;	0.2;	0.0;	1.0
1376667077;	8;	20799.994296;	2573.99929413;	12.375;	3.267584E7;	894784.2666666667;	2.533333333333333;	8.4;	2337.8;	38.733333333333334
1376667377;	8;	20799.994296;	21735.99403932;	104.5;	3.267584E7;	6487188.0;	0.0;	2.2666666666666666;	103.4;	55.733333333333334
1376667677;	8;	20799.994296;	21815.727350788;	104.88333333333334;	3.267584E7;	5972687.2;	0.0;	0.6666666666666666;	51.733333333333334;	53.0
1376667977;	8;	20799.994296;	21666.660724999998;	104.16666666666666;	3.267584E7;	7896474.133333334;	0.0;	0.2;	77.53333333333333;	77.2
1376668277;	8;	20799.994296;	21316.527487683998;	102.48333333333333;	3.267584E7;	7717517.066666666;	0.0;	0.2;	98.93333333333334;	99.66666666666667
1376668577;	8;	20799.994296;	21314.794154826;	102.475;	3.267584E7;	7717517.066666666;	0.0;	0.0;	104.93333333333334;	105.4
1376668877;	8;	20799.994296;	21879.860666534;	105.19166666666666;	3.267584E7;	6464818.4;	0.0;	0.13333333333333333;	51.666666666666664;	52.13333333333333
1376669177;	8;	20799.994296;	21266.260834801997;	102.24166666666666;	3.267584E7;	6934580.266666667;	0.0;	1.0666666666666667;	115.93333333333334;	119.06666666666666
1376669477;	8;	20799.994296;	21007.994238960004;	101.0;	3.267584E7;	8791259.2;	0.0;	0.0;	155.86666666666667;	159.8
1376669777;	8;	20799.994296;	21011.460904676;	101.01666666666667;	3.267584E7;	8254389.066666666;	0.0;	0.4666666666666667;	141.53333333333333;	143.73333333333332
1376670077;	8;	20799.994296;	21514.127433496;	103.43333333333334;	3.267584E7;	7225385.333333333;	0.0;	0.13333333333333333;	83.13333333333334;	84.86666666666666
1376670377;	8;	20799.994296;	21455.194116324;	103.15;	3.267584E7;	7203015.733333333;	0.0;	0.2;	97.06666666666666;	99.0
1376670677;	8;	20799.994296;	21342.527480554003;	102.60833333333333;	3.267584E7;	7985953.066666666;	0.0;	1.1333333333333333;	2664.9333333333334;	118.46666666666667
1376670977;	8;	20799.994296;	21091.194216144002;	101.4;	3.267584E7;	1.051372E7;	0.0;	2.2;	141.8;	146.93333333333334
1376671277;	8;	20799.994296;	21006.260906102;	100.99166666666666;	3.267584E7;	9037326.4;	0.0;	0.8;	827.2666666666667;	168.86666666666667
1376671577;	8;	20799.994296;	20819.060957438;	100.09166666666665;	3.267584E7;	1.1900636E7;	0.0;	0.7333333333333333;	909.9333333333333;	203.8
1376671878;	8;	20799.994296;	20690.794325946;	99.475;	3.267584E7;	1.13190256E7;	0.0;	0.13333333333333333;	800.4;	243.0
1376672178;	8;	20799.994296;	20817.327624580004;	100.08333333333334;	3.267584E7;	9596566.4;	0.0;	0.2;	190.46666666666667;	196.73333333333332
1376672478;	8;	20799.994296;	20071.99449564;	96.5;	3.267584E7;	8567563.2;	0.0;	0.8;	1372.6666666666667;	350.46666666666664
1376672778;	8;	20799.994296;	20026.927841332003;	96.28333333333335;	3.267584E7;	8410976.0;	0.0;	7.066666666666666;	417.73333333333335;	429.3333333333333
1376673078;	8;	20799.994296;	19945.461197006003;	95.89166666666667;	3.267584E7;	7493820.266666667;	0.0;	0.26666666666666666;	417.2;	431.8
1376673378;	8;	20799.994296;	20172.527801404;	96.98333333333333;	3.267584E7;	7695146.4;	0.0;	0.4;	357.0;	369.0
1376673678;	8;	20799.994296;	20084.127825646003;	96.55833333333334;	3.267584E7;	8120170.4;	0.0;	0.2;	409.6666666666667;	422.1333333333333
1376673978;	8;	20799.994296;	17830.795110246;	85.725;	3.267584E7;	8388606.4;	0.0;	0.6;	404.6;	418.3333333333333
1376674278;	8;	20799.994296;	17962.528407454003;	86.35833333333333;	3.267584E7;	7963583.466666667;	0.0;	0.26666666666666666;	384.93333333333334;	395.53333333333336
