Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376315146;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376315446;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	27961.866666666665;	0.0;	0.6666666666666666;	0.0;	1.0
1376315746;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	307580.5333333333;	0.0;	1.0;	0.0;	1.0
1376316046;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316346;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	0.0;	0.06666666666666667;	1.0;	0.0;	1.0
1376316646;	8;	20799.996968;	76.26665554933332;	0.36666666666666664;	4.0802304E7;	0.0;	0.0;	2.2666666666666666;	0.06666666666666667;	1.5333333333333334
1376316946;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	139809.86666666667;	0.0;	1.0666666666666667;	0.06666666666666667;	1.1333333333333333
1376317246;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	531276.8;	0.0;	0.8666666666666667;	0.0;	1.0
1376317546;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	139809.33333333334;	0.0;	1.0;	0.0;	1.0
1376317846;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	27961.866666666665;	0.0;	1.0;	0.0;	1.0
1376318146;	8;	20799.996968;	72.799989388;	0.35;	4.0802304E7;	391466.13333333336;	0.0;	6.266666666666667;	0.5333333333333333;	1.4666666666666666
1376318446;	8;	20799.996968;	72.799989388;	0.35;	4.0802304E7;	279619.2;	0.0;	1.3333333333333333;	0.0;	1.0
1376318746;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0666666666666667;	0.0;	1.0
1376319046;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376319346;	8;	20799.996968;	72.799989388;	0.35;	4.0802304E7;	0.0;	0.06666666666666667;	1.1333333333333333;	0.0;	1.0
1376319646;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	391467.2;	0.0;	0.7333333333333333;	0.0;	1.0
1376319946;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	251657.6;	0.0;	0.8666666666666667;	0.0;	1.0
1376320246;	8;	20799.996968;	135.199980292;	0.65;	4.0802304E7;	0.0;	0.0;	2.0;	64.8;	75.93333333333334
1376320546;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376320846;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376321146;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376321446;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.2;	0.0;	1.0
1376321746;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.06666666666666667;	1.0
1376322046;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376322346;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	55923.73333333333;	0.0;	0.8666666666666667;	0.6;	1.6
1376322647;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	167771.2;	0.0;	0.8666666666666667;	0.0;	1.0
1376322947;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376323247;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376323547;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376323847;	8;	20799.996968;	76.26665554933332;	0.36666666666666664;	4.0802304E7;	0.0;	0.06666666666666667;	2.6666666666666665;	0.06666666666666667;	1.5333333333333334
1376324147;	8;	20799.996968;	67.599990146;	0.325;	4.0802304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376324447;	8;	20799.996968;	72.799989388;	0.35;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376324747;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376325047;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	7.066666666666666;	0.5333333333333333;	1.4666666666666666
1376325347;	8;	20799.996968;	72.799989388;	0.35;	4.0802304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376325647;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376325947;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376326247;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376326547;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376326847;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.6666666666666666;	0.0;	1.0
1376327147;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376327447;	8;	20799.996968;	76.26665554933332;	0.36666666666666664;	4.0802304E7;	0.0;	0.0;	2.2;	0.06666666666666667;	1.5333333333333334
1376327747;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376328047;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.8666666666666667;	0.06666666666666667;	1.0666666666666667
1376328347;	8;	20799.996968;	71.06665630733332;	0.3416666666666666;	4.0802304E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376328647;	8;	20799.996968;	69.33332322666666;	0.33333333333333337;	4.0802304E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
