Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	4799.999458;	1055.99988076;	22.0;	3139584.0;	562690.4;	0.0;	728.3333333333333;	347.73333333333335;	293.3333333333333
1376315146;	2;	4799.999458;	873.599901356;	18.2;	3139584.0;	521009.3333333333;	0.0;	676.8;	314.0;	249.2
1376315446;	2;	4799.999458;	857.5999031626667;	17.866666666666667;	3139584.0;	429832.0;	0.0;	675.9333333333334;	279.73333333333335;	236.0
1376315746;	2;	4799.999458;	753.5999149060001;	15.7;	3139584.0;	424621.86666666664;	0.0;	640.4666666666667;	248.6;	209.53333333333333
1376316046;	2;	4799.999458;	871.9999015366667;	18.166666666666668;	3139584.0;	422016.8;	0.13333333333333333;	688.5333333333333;	294.2;	237.8
1376316346;	2;	4799.999458;	1286.399854744;	26.8;	3139584.0;	732019.7333333333;	770.1333333333333;	831.0666666666666;	384.93333333333334;	300.8666666666667
1376316646;	2;	4799.999458;	812.7999082213333;	16.933333333333334;	3139584.0;	578320.8;	0.0;	701.7333333333333;	277.6;	246.93333333333334
1376316946;	2;	4799.999458;	838.3999053306668;	17.46666666666667;	3139584.0;	377730.6666666667;	0.2;	696.5333333333333;	271.53333333333336;	250.26666666666668
1376317246;	2;	4799.999458;	838.3999053306668;	17.46666666666667;	3139584.0;	528824.5333333333;	0.0;	721.8;	306.6666666666667;	263.93333333333334
1376317546;	2;	4799.999458;	883.1999002719999;	18.4;	3139584.0;	427226.93333333335;	0.0;	694.2;	280.8;	243.93333333333334
1376317846;	2;	4799.999458;	894.3998990073333;	18.633333333333333;	3139584.0;	362100.26666666666;	0.0;	706.2666666666667;	295.1333333333333;	256.46666666666664
1376318146;	2;	4799.999458;	841.5999049693332;	17.53333333333333;	3139584.0;	419411.73333333334;	0.0;	678.9333333333334;	253.8;	225.33333333333334
1376318446;	2;	4799.999458;	836.7999055113333;	17.433333333333334;	3139584.0;	343864.8;	0.13333333333333333;	687.8666666666667;	261.6;	236.8
1376318746;	2;	4799.999458;	894.3998990073333;	18.633333333333333;	3139584.0;	429832.0;	0.06666666666666667;	699.6666666666666;	274.3333333333333;	245.2
1376319046;	2;	4799.999458;	969.599890516;	20.2;	3139584.0;	304788.8;	0.3333333333333333;	734.8666666666667;	349.53333333333336;	282.73333333333335
1376319346;	2;	4799.999458;	919.9998961166668;	19.166666666666668;	3139584.0;	364705.3333333333;	0.13333333333333333;	696.4666666666667;	319.93333333333334;	250.53333333333333
1376319646;	2;	4799.999458;	983.99988889;	20.5;	3139584.0;	489748.5333333333;	0.5333333333333333;	706.2666666666667;	299.53333333333336;	263.73333333333335
1376319946;	2;	4799.999458;	1127.99987263;	23.5;	3139584.0;	518404.26666666666;	0.2;	780.8666666666667;	365.2;	320.46666666666664
1376320246;	2;	4799.999458;	1169.5998679326665;	24.366666666666664;	3139584.0;	424621.86666666664;	0.6666666666666666;	804.8;	516.3333333333334;	360.53333333333336
1376320546;	2;	4799.999458;	1145.5998706426667;	23.866666666666664;	3139584.0;	588741.0666666667;	8.2;	741.6;	337.06666666666666;	288.8666666666667
1376320846;	2;	4799.999458;	1063.9998798566667;	22.166666666666664;	3139584.0;	429832.0;	0.0;	758.5999999999999;	348.0;	309.6666666666667
1376321146;	2;	4799.999458;	907.1998975619999;	18.9;	3139584.0;	461092.8;	0.0;	699.0666666666666;	285.53333333333336;	246.6
1376321446;	2;	4799.999458;	883.1999002719999;	18.4;	3139584.0;	388150.93333333335;	0.06666666666666667;	691.7333333333333;	280.46666666666664;	244.0
1376321746;	2;	4799.999458;	953.5998923226667;	19.866666666666667;	3139584.0;	401176.26666666666;	0.06666666666666667;	740.4666666666667;	384.3333333333333;	291.06666666666666
1376322046;	2;	4799.999458;	846.3999044273334;	17.633333333333333;	3139584.0;	536639.7333333333;	0.0;	662.6;	243.66666666666666;	212.0
1376322346;	2;	4799.999458;	913.5998968393333;	19.03333333333333;	3139584.0;	518404.26666666666;	0.2;	697.5333333333333;	323.6666666666667;	246.53333333333333
1376322647;	2;	4799.999458;	838.3999053306668;	17.46666666666667;	3139584.0;	427226.93333333335;	0.0;	657.8666666666667;	260.0;	214.6
1376322947;	2;	4799.999458;	761.5999140026668;	15.866666666666667;	3139584.0;	369915.4666666667;	0.0;	637.6;	228.86666666666667;	194.53333333333333
1376323247;	2;	4799.999458;	708.7999199646667;	14.766666666666667;	3139584.0;	422016.8;	0.13333333333333333;	639.2;	224.0;	199.53333333333333
1376323547;	2;	4799.999458;	900.7998982846667;	18.766666666666666;	3139584.0;	323024.26666666666;	1.2;	735.8666666666667;	353.8;	279.0
1376323847;	2;	4799.999458;	907.1998975619999;	18.9;	3139584.0;	385545.86666666664;	0.0;	697.6666666666667;	311.8;	247.26666666666668
1376324147;	2;	4799.999458;	849.599904066;	17.7;	3139584.0;	476723.2;	0.0;	656.3333333333334;	242.66666666666666;	206.33333333333334
1376324447;	2;	4799.999458;	817.5999076793332;	17.03333333333333;	3139584.0;	372520.5333333333;	0.0;	643.3333333333333;	233.53333333333333;	200.13333333333333
1376324747;	2;	4799.999458;	721.5999185193333;	15.033333333333333;	3139584.0;	341259.73333333334;	0.0;	637.5333333333333;	244.33333333333334;	207.46666666666667
1376325047;	2;	4799.999458;	702.3999206873334;	14.633333333333333;	3139584.0;	343864.8;	0.0;	652.1333333333333;	255.93333333333334;	218.4
1376325347;	2;	4799.999458;	1423.9998392066666;	29.666666666666664;	3139584.0;	375125.6;	0.2;	1050.4;	682.6;	643.6
1376325647;	2;	4799.999458;	1899.1997855486666;	39.56666666666666;	3139584.0;	562690.4;	0.13333333333333333;	1196.7333333333333;	829.4666666666667;	794.1333333333333
1376325947;	2;	4799.999458;	1452.7998359546668;	30.266666666666666;	3139584.0;	570505.6;	0.2;	991.4666666666667;	642.4;	567.9333333333333
1376326247;	2;	4799.999458;	764.7999136413332;	15.933333333333332;	3139584.0;	521009.3333333333;	0.06666666666666667;	683.2;	276.06666666666666;	237.2
1376326547;	2;	4799.999458;	721.5999185193333;	15.033333333333333;	3139584.0;	414201.6;	0.0;	651.7333333333333;	247.93333333333334;	213.06666666666666
1376326847;	2;	4799.999458;	668.7999244813333;	13.933333333333332;	3139584.0;	307393.86666666664;	0.13333333333333333;	617.1333333333333;	225.26666666666668;	197.2
1376327147;	2;	4799.999458;	931.1998948519999;	19.4;	3139584.0;	414201.6;	0.06666666666666667;	692.2666666666667;	338.8666666666667;	262.4
1376327447;	2;	4799.999458;	689.5999221326667;	14.366666666666667;	3139584.0;	375125.6;	0.6;	631.8;	241.93333333333334;	210.66666666666666
1376327747;	2;	4799.999458;	819.1999074986667;	17.066666666666666;	3139584.0;	380335.73333333334;	0.06666666666666667;	695.4666666666667;	359.8666666666667;	283.06666666666666
1376328047;	2;	4799.999458;	907.1998975619999;	18.9;	3139584.0;	406386.4;	0.0;	712.2666666666667;	371.3333333333333;	293.0
1376328347;	2;	4799.999458;	657.5999257459999;	13.7;	3139584.0;	315209.06666666665;	0.0;	599.5333333333333;	215.26666666666668;	187.46666666666667
1376328647;	2;	4799.999458;	652.7999262879999;	13.6;	3139584.0;	401176.26666666666;	0.0;	624.6;	236.73333333333332;	205.26666666666668
1376328947;	2;	4799.999458;	838.3999053306668;	17.46666666666667;	3139584.0;	408991.4666666667;	0.06666666666666667;	673.5333333333333;	310.06666666666666;	246.6
1376329247;	2;	4799.999458;	742.3999161706666;	15.466666666666667;	3139584.0;	382940.8;	0.06666666666666667;	629.0666666666666;	240.0;	206.0
1376329547;	2;	4799.999458;	681.599923036;	14.2;	3139584.0;	369915.4666666667;	0.0;	600.0;	200.26666666666668;	184.86666666666667
1376329847;	2;	4799.999458;	676.7999235780001;	14.1;	3139584.0;	323024.26666666666;	0.0;	633.0666666666666;	247.13333333333333;	210.26666666666668
1376330147;	2;	4799.999458;	694.3999215906666;	14.466666666666667;	3139584.0;	492353.6;	0.06666666666666667;	624.7333333333333;	239.6;	206.86666666666667
1376330447;	2;	4799.999458;	659.1999255653334;	13.733333333333333;	3139584.0;	356890.13333333336;	0.0;	621.1333333333333;	226.0;	196.53333333333333
1376330747;	2;	4799.999458;	900.7998982846667;	18.766666666666666;	3139584.0;	343864.8;	0.6000000000000001;	756.4666666666667;	419.53333333333336;	315.73333333333335
1376331047;	2;	4799.999458;	795.1999102086667;	16.566666666666666;	3139584.0;	351680.0;	0.0;	678.8;	309.2;	256.8666666666667
1376331347;	2;	4799.999458;	743.99991599;	15.5;	3139584.0;	375125.6;	8.133333333333333;	632.3333333333334;	245.2;	215.66666666666666
1376331647;	2;	4799.999458;	676.7999235780001;	14.1;	3139584.0;	395966.13333333336;	0.0;	639.5333333333333;	251.46666666666667;	213.4
1376331947;	2;	4799.999458;	699.1999210486667;	14.566666666666668;	3139584.0;	461092.8;	0.06666666666666667;	599.1333333333333;	217.0;	188.33333333333334
