Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1377787392;	1;	2925.99915;	5.8519983;	0.2;	91317.86666666667;	131245.06666666668;	0.0;	1.0;	112.73333333333333;	114.33333333333333
1377787692;	1;	2925.99915;	13.6546627;	0.4666666666666666;	91750.4;	40542.666666666664;	0.0;	1.0;	248.93333333333334;	252.93333333333334
1377787992;	1;	2925.99915;	58.519983;	2.0;	91766.4;	15901.6;	0.0;	1.0;	902.2666666666667;	917.0666666666667
1377788292;	1;	2925.99915;	15.6053288;	0.5333333333333333;	93025.6;	14677.866666666667;	0.0;	1.0;	252.8;	256.93333333333334
1377788592;	1;	2925.99915;	0.0;	0.0;	93480.0;	10483.466666666667;	0.0;	1.0666666666666667;	35.53333333333333;	36.06666666666667
1377788892;	1;	2925.99915;	0.0;	0.0;	93480.0;	11008.266666666666;	0.0;	1.1333333333333333;	0.0;	0.0
1377789192;	1;	2925.99915;	0.0;	0.0;	93480.0;	15551.466666666667;	0.0;	1.0;	0.0;	0.0
1377789492;	1;	2925.99915;	0.0;	0.0;	93480.0;	12580.8;	0.0;	1.0;	9.666666666666666;	9.8
1377789792;	1;	2925.99915;	0.0;	0.0;	93480.0;	10484.266666666666;	0.0;	1.0;	0.0;	0.0
1377790092;	1;	2925.99915;	0.0;	0.0;	93480.0;	11882.666666666666;	0.0;	1.0;	0.0;	0.0
1377790392;	1;	2925.99915;	11.7039966;	0.4;	93636.0;	17649.333333333332;	0.0;	1.1333333333333333;	5.333333333333333;	5.2
1377790692;	1;	2925.99915;	0.0;	0.0;	93740.0;	19396.8;	0.0;	1.0666666666666667;	3.6666666666666665;	3.466666666666667
1377790992;	1;	2925.99915;	0.0;	0.0;	93740.0;	11008.0;	0.0;	1.0;	2.1333333333333333;	2.066666666666667
1377791292;	1;	2925.99915;	11.7039966;	0.4;	94113.33333333333;	22891.733333333334;	0.0;	1.1333333333333333;	2.6;	2.533333333333333
1377791592;	1;	2925.99915;	70.2239796;	2.4;	94140.0;	11532.0;	0.0;	1.0;	877.4;	891.4
1377791892;	1;	2925.99915;	35.1119898;	1.2;	94140.0;	14154.4;	0.0;	1.0;	379.46666666666664;	385.53333333333336
1377792192;	1;	2925.99915;	95.58263890000002;	3.266666666666667;	95096.8;	31106.133333333335;	0.0;	1.1333333333333333;	1192.4;	1211.6666666666667
1377792492;	1;	2925.99915;	0.0;	0.0;	95244.0;	21144.533333333333;	0.0;	1.0;	60.8;	61.53333333333333
1377792792;	1;	2925.99915;	0.0;	0.0;	95244.0;	16950.4;	0.0;	1.0;	0.3333333333333333;	0.3333333333333333
1377793092;	1;	2925.99915;	11.7039966;	0.4;	95244.0;	26211.733333333334;	0.0;	1.2;	0.2;	0.2
1377793392;	1;	2925.99915;	0.0;	0.0;	95244.0;	17300.0;	0.0;	1.0;	0.3333333333333333;	0.3333333333333333
1377793692;	1;	2925.99915;	0.0;	0.0;	95244.0;	13630.4;	0.0;	1.0;	0.13333333333333333;	0.13333333333333333
1377793992;	1;	2925.99915;	0.0;	0.0;	95244.0;	10833.333333333334;	0.0;	1.0;	0.26666666666666666;	0.26666666666666666
1377794292;	1;	2925.99915;	0.0;	0.0;	95244.0;	15203.2;	0.0;	1.0;	5.4;	5.4
1377794592;	1;	2925.99915;	0.0;	0.0;	95244.0;	11532.0;	0.0;	1.0;	62.53333333333333;	63.53333333333333
1377794892;	1;	2925.99915;	0.0;	0.0;	95244.0;	8388.0;	0.0;	1.0;	1.1333333333333333;	1.1333333333333333
1377795192;	1;	2925.99915;	0.0;	0.0;	95244.0;	12056.8;	0.0;	1.0;	10.133333333333333;	10.066666666666666
1377795492;	1;	2925.99915;	0.0;	0.0;	95244.0;	8388.0;	0.0;	1.0;	5.533333333333333;	5.4
1377795793;	1;	2925.99915;	11.7039966;	0.4;	95244.0;	20270.133333333335;	0.0;	1.0666666666666667;	5.933333333333334;	5.933333333333334
1377796093;	1;	2925.99915;	0.0;	0.0;	95244.0;	18173.333333333332;	0.0;	1.0;	4.333333333333333;	4.333333333333333
1377796393;	1;	2925.99915;	0.0;	0.0;	95244.0;	12580.8;	0.0;	1.0;	0.13333333333333333;	0.13333333333333333
1377796693;	1;	2925.99915;	0.0;	0.0;	95244.0;	10108.857142857143;	0.0;	1.0;	0.07142857142857142;	0.07142857142857142
1377796993;	1;	2925.99915;	0.0;	0.0;	95244.0;	9260.533333333333;	0.0;	1.0;	0.26666666666666666;	0.26666666666666666
1377797293;	1;	2925.99915;	0.0;	0.0;	95244.0;	12581.6;	0.0;	1.0;	0.2;	0.2
1377797593;	1;	2925.99915;	11.7039966;	0.4;	95244.0;	31980.0;	0.0;	1.0666666666666667;	0.4;	0.3333333333333333
