Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	9599.998716;	294.399960624;	3.066666666666667;	3141632.0;	310377.6;	0.13333333333333333;	344.8666666666667;	0.8666666666666667;	0.9333333333333333
1376315146;	4;	9599.998716;	281.599962336;	2.933333333333333;	3141632.0;	327154.4;	0.0;	351.8;	0.9333333333333333;	1.0
1376315446;	4;	9599.998716;	311.99995827;	3.25;	3141632.0;	310376.8;	0.0;	351.73333333333335;	0.8666666666666667;	0.9333333333333333
1376315746;	4;	9599.998716;	260.799965118;	2.716666666666667;	3141632.0;	318766.4;	0.0;	353.2;	0.8666666666666667;	0.9333333333333333
1376316046;	4;	9599.998716;	316.79995762799996;	3.3;	3141632.0;	299192.0;	0.0;	352.0;	1.0;	1.0
1376316346;	4;	9599.998716;	804.799892358;	8.383333333333333;	3141632.0;	439001.86666666664;	0.0;	443.4;	20.0;	44.93333333333333
1376316646;	4;	9599.998716;	1310.399824734;	13.65;	3141632.0;	413835.73333333334;	2.0;	407.26666666666665;	24.533333333333335;	55.93333333333333
1376316946;	4;	9599.998716;	246.399967044;	2.566666666666667;	3141632.0;	352319.73333333334;	3.466666666666667;	338.20000000000005;	0.8666666666666667;	0.9333333333333333
1376317246;	4;	9599.998716;	335.99995506;	3.5;	3141632.0;	307580.5333333333;	0.0;	364.93333333333334;	0.8666666666666667;	0.9333333333333333
1376317546;	4;	9599.998716;	271.99996361999996;	2.833333333333333;	3141632.0;	288006.93333333335;	0.0;	332.3333333333333;	0.8666666666666667;	0.9333333333333333
1376317846;	4;	9599.998716;	364.799951208;	3.8;	3141632.0;	355115.73333333334;	0.0;	377.4666666666667;	0.8666666666666667;	0.9333333333333333
1376318146;	4;	9599.998716;	299.199959982;	3.1166666666666667;	3141632.0;	299192.26666666666;	0.0;	351.33333333333337;	0.8666666666666667;	1.0
1376318446;	4;	9599.998716;	364.799951208;	3.8;	3141632.0;	391466.4;	0.06666666666666667;	360.66666666666663;	0.8666666666666667;	0.9333333333333333
1376318746;	4;	9599.998716;	263.99996469;	2.75;	3141632.0;	327154.13333333336;	0.4;	323.0666666666667;	0.9333333333333333;	1.0
1376319046;	4;	9599.998716;	356.799952278;	3.716666666666667;	3141632.0;	304785.06666666665;	0.06666666666666667;	375.0;	0.8666666666666667;	0.9333333333333333
1376319346;	4;	9599.998716;	283.19996212200004;	2.95;	3141632.0;	349523.73333333334;	0.06666666666666667;	324.73333333333335;	0.8666666666666667;	0.9333333333333333
1376319646;	4;	9599.998716;	340.79995441799997;	3.55;	3141632.0;	366300.5333333333;	0.0;	364.1333333333333;	1.0;	1.0
1376319946;	4;	9599.998716;	324.799956558;	3.3833333333333333;	3141632.0;	411040.0;	0.13333333333333333;	371.5333333333333;	0.8666666666666667;	1.0
1376320246;	4;	9599.998716;	292.79996083799995;	3.05;	3141632.0;	304784.26666666666;	0.13333333333333333;	352.0;	0.8666666666666667;	0.9333333333333333
1376320546;	4;	9599.998716;	235.19996854200002;	2.45;	3141632.0;	293599.2;	0.0;	333.4;	0.8666666666666667;	0.9333333333333333
1376320846;	4;	9599.998716;	321.599956986;	3.35;	3141632.0;	315969.3333333333;	0.0;	353.1333333333333;	0.8666666666666667;	0.9333333333333333
1376321146;	4;	9599.998716;	230.399969184;	2.4;	3141632.0;	299191.73333333334;	0.06666666666666667;	348.53333333333336;	0.8666666666666667;	0.9333333333333333
1376321446;	4;	9599.998716;	303.99995934000003;	3.166666666666667;	3141632.0;	318765.6;	0.0;	357.6666666666667;	0.8666666666666667;	0.9333333333333333
1376321746;	4;	9599.998716;	257.59996554599996;	2.683333333333333;	3141632.0;	315969.3333333333;	0.0;	363.8;	0.9333333333333333;	1.0
1376322046;	4;	9599.998716;	319.9999572;	3.333333333333333;	3141632.0;	282414.4;	0.0;	372.2;	0.8666666666666667;	0.9333333333333333
1376322346;	4;	9599.998716;	265.599964476;	2.766666666666667;	3141632.0;	307580.0;	0.0;	336.8666666666667;	0.9333333333333333;	1.0
1376322647;	4;	9599.998716;	353.59995270599995;	3.683333333333333;	3141632.0;	341134.93333333335;	0.0;	365.40000000000003;	0.8666666666666667;	0.9333333333333333
1376322947;	4;	9599.998716;	283.19996212200004;	2.95;	3141632.0;	274026.13333333336;	0.0;	331.8666666666667;	0.8666666666666667;	0.9333333333333333
1376323247;	4;	9599.998716;	342.39995420400004;	3.566666666666667;	3141632.0;	315970.13333333336;	0.0;	354.3333333333333;	0.8666666666666667;	0.9333333333333333
1376323547;	4;	9599.998716;	305.599959126;	3.183333333333333;	3141632.0;	318764.8;	0.0;	400.06666666666666;	0.8666666666666667;	1.0
1376323847;	4;	9599.998716;	355.199952492;	3.7;	3141632.0;	276822.4;	0.06666666666666667;	379.26666666666665;	0.8666666666666667;	0.9333333333333333
1376324147;	4;	9599.998716;	260.799965118;	2.716666666666667;	3141632.0;	360708.0;	1.0;	334.66666666666663;	0.8666666666666667;	0.9333333333333333
1376324447;	4;	9599.998716;	335.99995506;	3.5;	3141632.0;	357913.06666666665;	0.13333333333333333;	358.1333333333333;	0.8666666666666667;	0.9333333333333333
1376324747;	4;	9599.998716;	247.99996682999998;	2.583333333333333;	3141632.0;	318765.6;	0.0;	339.73333333333335;	0.8666666666666667;	0.9333333333333333
1376325047;	4;	9599.998716;	334.3999552739999;	3.483333333333333;	3141632.0;	341134.13333333336;	0.0;	380.2;	0.8666666666666667;	0.9333333333333333
1376325347;	4;	9599.998716;	259.19996533200003;	2.7;	3141632.0;	332746.4;	0.0;	363.1333333333333;	0.8666666666666667;	0.9333333333333333
1376325647;	4;	9599.998716;	324.799956558;	3.3833333333333333;	3141632.0;	363504.0;	0.06666666666666667;	364.40000000000003;	0.8666666666666667;	0.9333333333333333
