Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	4;	10399.998504;	344.933283716;	3.316666666666667;	1.6705536E7;	480946.4;	0.0;	57.133333333333326;	55.333333333333336;	52.93333333333333
1376315146;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	548055.2;	0.4666666666666667;	56.93333333333333;	55.53333333333333;	52.86666666666667
1376315446;	4;	10399.998504;	351.8666160519999;	3.3833333333333333;	1.6705536E7;	715827.2;	0.33333333333333337;	56.13333333333333;	55.6;	52.86666666666667
1376315746;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	458576.8;	0.0;	55.866666666666674;	55.666666666666664;	52.93333333333333
1376316046;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	626348.8;	0.13333333333333333;	61.26666666666667;	55.53333333333333;	52.93333333333333
1376316346;	4;	10399.998504;	369.19994689199996;	3.55;	1.6705536E7;	905968.8;	0.0;	78.4;	55.8;	53.06666666666667
1376316646;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	436207.2;	0.0;	72.39999999999999;	55.6;	53.06666666666667
1376316946;	4;	10399.998504;	341.466617548;	3.283333333333333;	1.6705536E7;	380283.2;	0.13333333333333333;	56.733333333333334;	55.53333333333333;	52.93333333333333
1376317246;	4;	10399.998504;	360.533281472;	3.466666666666667;	1.6705536E7;	760566.4;	0.0;	61.266666666666666;	55.6;	52.733333333333334
1376317546;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	447392.0;	0.0;	56.93333333333333;	55.333333333333336;	52.86666666666667
1376317846;	4;	10399.998504;	344.933283716;	3.316666666666667;	1.6705536E7;	548055.2;	0.13333333333333333;	56.73333333333334;	55.4;	52.733333333333334
1376318146;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	536870.4;	0.0;	56.93333333333333;	55.6;	52.86666666666667
1376318446;	4;	10399.998504;	344.933283716;	3.316666666666667;	1.6705536E7;	536870.4;	0.0;	56.66666666666667;	55.4;	52.8
1376318746;	4;	10399.998504;	348.399949884;	3.35;	1.6705536E7;	369098.4;	0.4666666666666667;	56.66666666666667;	55.733333333333334;	53.0
1376319046;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	413837.6;	0.33333333333333337;	55.06666666666667;	55.53333333333333;	52.733333333333334
1376319346;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	536870.4;	0.0;	56.93333333333334;	55.6;	53.0
1376319646;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	335544.0;	0.2;	60.733333333333334;	55.13333333333333;	52.666666666666664
1376319946;	4;	10399.998504;	365.733280724;	3.516666666666667;	1.6705536E7;	1375730.4;	0.2;	77.26666666666668;	55.93333333333333;	53.4
1376320246;	4;	10399.998504;	350.133282968;	3.3666666666666667;	1.6705536E7;	536870.4;	0.0;	69.8;	55.46666666666667;	53.266666666666666
1376320546;	4;	10399.998504;	343.19995063199997;	3.3;	1.6705536E7;	559240.0;	0.13333333333333333;	56.53333333333333;	55.46666666666667;	52.86666666666667
1376320846;	4;	10399.998504;	367.466613808;	3.533333333333333;	1.6705536E7;	738196.8;	0.0;	61.46666666666666;	55.6;	53.06666666666667
1376321146;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	369098.4;	0.0;	56.53333333333333;	55.4;	52.93333333333333
1376321446;	4;	10399.998504;	341.466617548;	3.283333333333333;	1.6705536E7;	335544.0;	0.13333333333333333;	56.53333333333333;	55.46666666666667;	53.06666666666667
1376321746;	4;	10399.998504;	344.933283716;	3.316666666666667;	1.6705536E7;	413837.6;	0.06666666666666667;	56.06666666666666;	55.46666666666667;	52.86666666666667
1376322046;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	503316.0;	0.0;	56.66666666666667;	55.46666666666667;	52.93333333333333
1376322346;	4;	10399.998504;	370.933279976;	3.566666666666667;	1.6705536E7;	570424.8;	0.4666666666666667;	56.599999999999994;	55.53333333333333;	52.93333333333333
1376322647;	4;	10399.998504;	351.8666160519999;	3.3833333333333333;	1.6705536E7;	603979.2;	0.33333333333333337;	55.666666666666664;	55.46666666666667;	52.93333333333333
1376322947;	4;	10399.998504;	348.399949884;	3.35;	1.6705536E7;	425022.4;	0.0;	55.93333333333333;	55.4;	52.733333333333334
1376323247;	4;	10399.998504;	367.466613808;	3.533333333333333;	1.6705536E7;	536870.4;	0.2;	61.0;	55.53333333333333;	52.53333333333333
1376323547;	4;	10399.998504;	367.466613808;	3.533333333333333;	1.6705536E7;	961892.8;	0.7333333333333334;	78.26666666666667;	55.666666666666664;	52.46666666666667
1376323847;	4;	10399.998504;	341.466617548;	3.283333333333333;	1.6705536E7;	603979.2;	0.0;	70.26666666666667;	55.46666666666667;	52.6
1376324147;	4;	10399.998504;	348.399949884;	3.35;	1.6705536E7;	335544.0;	0.13333333333333333;	56.866666666666674;	55.4;	52.53333333333333
1376324447;	4;	10399.998504;	367.466613808;	3.533333333333333;	1.6705536E7;	603979.2;	0.0;	61.0;	55.46666666666667;	52.6
1376324747;	4;	10399.998504;	346.6666168;	3.333333333333333;	1.6705536E7;	581609.6;	0.0;	56.93333333333334;	55.53333333333333;	52.53333333333333
1376325047;	4;	10399.998504;	351.8666160519999;	3.3833333333333333;	1.6705536E7;	469761.6;	0.13333333333333333;	56.0;	55.6;	52.46666666666667
