Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.994472;	77.99997927;	0.375;	3.3554432E7;	67108.8;	0.0;	3.0;	0.0;	1.5333333333333334
1376315146;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.06666666666666667;	0.8666666666666667;	0.0;	1.0
1376315446;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	67108.8;	0.0;	0.8666666666666667;	0.0;	1.0
1376315746;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376316046;	8;	20799.994472;	69.33331490666667;	0.33333333333333337;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376316346;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316646;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376316946;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376317246;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	134217.6;	0.0;	1.3333333333333333;	0.0;	1.0
1376317546;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	67108.8;	0.0;	0.9333333333333333;	0.0;	1.0
1376317846;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376318146;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	1.4;	0.06666666666666667;	1.1333333333333333
1376318446;	8;	20799.994472;	79.73331214266666;	0.38333333333333336;	3.3554432E7;	67108.8;	0.06666666666666667;	9.066666666666666;	0.26666666666666666;	1.6666666666666667
1376318746;	8;	20799.994472;	69.33331490666667;	0.33333333333333337;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	0.0;	1.0
1376319046;	8;	20799.994472;	74.53331352466667;	0.35833333333333334;	3.3554432E7;	0.0;	0.06666666666666667;	1.2;	0.0;	1.0
1376319346;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376319646;	8;	20799.994472;	69.33331490666667;	0.33333333333333337;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376319946;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	0.0;	0.0;	1.0;	0.0;	1.0
1376320246;	8;	20799.994472;	131.73329832266666;	0.6333333333333333;	3.3554432E7;	0.0;	0.0;	0.9333333333333333;	64.73333333333333;	75.4
1376320546;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376320846;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8;	0.0;	1.0
1376321146;	8;	20799.994472;	71.06664777933332;	0.3416666666666666;	3.3554432E7;	0.0;	0.0;	0.8666666666666667;	0.06666666666666667;	1.0
1376321446;	8;	20799.994472;	72.79998065199999;	0.35;	3.3554432E7;	44739.2;	0.0;	1.2666666666666666;	0.0;	1.0
1376321746;	8;	20799.994472;	3307.199121048;	15.9;	3.3554432E7;	425022.4;	17.8;	2.6666666666666665;	1391.3333333333333;	13.533333333333333
1376322046;	8;	20799.994472;	11107.197048048;	53.4;	3.3554432E7;	2818570.1333333333;	0.13333333333333333;	3.466666666666667;	4662.266666666666;	35.733333333333334
1376322346;	8;	20799.994472;	21699.594232914;	104.325;	3.3554432E7;	8142540.266666667;	0.0;	1.0666666666666667;	276.8;	4.466666666666667
1376322647;	8;	20799.994472;	21524.527612774666;	103.48333333333333;	3.3554432E7;	1.1207177333333334E7;	0.0;	0.7333333333333333;	1.6;	1.0666666666666667
1376322947;	8;	20799.994472;	21510.660949793328;	103.41666666666666;	3.3554432E7;	6330600.8;	0.0;	1.1333333333333333;	0.9333333333333333;	0.8
1376323247;	8;	20799.994472;	21503.727618302666;	103.38333333333334;	3.3554432E7;	4831837.6;	0.0;	0.8;	0.7333333333333333;	1.0
1376323547;	8;	20799.994472;	21470.794293722;	103.225;	3.3554432E7;	4205486.933333334;	0.0;	0.8666666666666667;	0.0;	0.9333333333333333
1376323847;	8;	20799.994472;	21491.594288194;	103.325;	3.3554432E7;	3825202.1333333333;	0.0;	0.6666666666666666;	0.0;	0.8
1376324147;	8;	20799.994472;	21564.394268846;	103.675;	3.3554432E7;	4339704.266666667;	0.0;	0.9333333333333333;	0.0;	0.8666666666666667
1376324447;	8;	20799.994472;	21545.327607246665;	103.58333333333334;	3.3554432E7;	4943685.333333333;	0.0;	1.1333333333333333;	0.0;	0.8666666666666667
1376324747;	8;	20799.994472;	21503.727618302666;	103.38333333333334;	3.3554432E7;	4026528.8;	0.0;	9.933333333333334;	0.4666666666666667;	1.0666666666666667
1376325047;	8;	20799.994472;	21396.26098019733;	102.86666666666666;	3.3554432E7;	4116008.2666666666;	0.0;	0.8666666666666667;	0.0;	0.7333333333333333
1376325347;	8;	20799.994472;	21503.727618302666;	103.38333333333334;	3.3554432E7;	4406812.266666667;	0.0;	0.7333333333333333;	0.2;	0.7333333333333333
1376325647;	8;	20799.994472;	21493.327621066666;	103.33333333333334;	3.3554432E7;	3556767.2;	0.0;	1.4;	0.2;	0.8
1376325947;	8;	20799.994472;	21415.327641796666;	102.95833333333334;	3.3554432E7;	4250226.933333334;	0.0;	2.3333333333333335;	0.0;	1.0
1376326247;	8;	20799.994472;	21484.66095670333;	103.29166666666666;	3.3554432E7;	5145012.0;	0.0;	1.6666666666666667;	0.0;	1.1333333333333333
1376326547;	8;	20799.994472;	21488.12762244867;	103.30833333333334;	3.3554432E7;	4317335.2;	0.0;	0.7333333333333333;	0.0;	0.8
1376326847;	8;	20799.994472;	21460.394296485996;	103.175;	3.3554432E7;	4384444.0;	0.0;	0.8;	0.0;	0.8
1376327147;	8;	20799.994472;	21527.994278519996;	103.5;	3.3554432E7;	4921314.666666667;	0.0;	0.8;	0.06666666666666667;	0.8
1376327447;	8;	20799.994472;	21541.86094150133;	103.56666666666666;	3.3554432E7;	4205486.666666667;	0.0;	1.0666666666666667;	0.0;	1.0
1376327747;	8;	20799.994472;	21527.994278519996;	103.5;	3.3554432E7;	4429183.733333333;	0.0;	0.7333333333333333;	0.2;	0.8
1376328047;	8;	20799.994472;	21441.327634886668;	103.08333333333334;	3.3554432E7;	4451552.266666667;	0.0;	0.9333333333333333;	0.3333333333333333;	0.9333333333333333
1376328347;	8;	20799.994472;	21470.794293722;	103.225;	3.3554432E7;	4048899.2;	0.0;	0.8;	0.2;	0.7333333333333333
1376328647;	8;	20799.994472;	21505.46095117533;	103.39166666666667;	3.3554432E7;	4831837.333333333;	0.0;	0.8666666666666667;	0.4666666666666667;	0.8
