Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	8;	20799.99704;	129.9999815;	0.625;	3.2610456E7;	0.0;	0.0;	0.8666666666666667;	0.0;	1.0
1376315146;	8;	20799.99704;	17766.66413833333;	85.41666666666666;	3.2610456E7;	1.107296E7;	2.6666666666666665;	1.9333333333333333;	463.06666666666666;	11.066666666666666
1376315446;	8;	20799.99704;	17711.19747956;	85.15;	3.2610456E7;	1.00886976E7;	0.0;	0.9333333333333333;	0.0;	1.0
1376315746;	8;	20799.99704;	13303.331440166665;	63.95833333333333;	3.2610456E7;	7896474.666666667;	0.0;	0.8666666666666667;	2.6;	3.6666666666666665
1376316046;	8;	20799.99704;	11881.9983091;	57.125;	3.2610456E7;	5055532.266666667;	0.06666666666666667;	0.8666666666666667;	0.0;	1.0
1376316346;	8;	20799.99704;	10287.331869366664;	49.45833333333333;	3.2610456E7;	4183117.066666667;	0.0;	0.8;	1.2666666666666666;	2.3333333333333335
1376316646;	8;	20799.99704;	8943.9987272;	43.0;	3.2610456E7;	3467289.3333333335;	0.0;	1.1333333333333333;	0.0;	1.0
1376316946;	8;	20799.99704;	8950.932059546665;	43.03333333333333;	3.2610456E7;	1856676.8;	0.0;	0.8;	0.0;	1.0
1376317246;	8;	20799.99704;	5177.465929873332;	24.891666666666666;	3.2610456E7;	6509557.866666666;	0.0;	0.8;	2.466666666666667;	3.6666666666666665
1376317546;	8;	20799.99704;	4766.665988333332;	22.916666666666664;	3.2610456E7;	5212119.466666667;	2.6;	3.466666666666667;	406.6666666666667;	9.466666666666667
1376317846;	8;	20799.99704;	19371.730576586666;	93.13333333333334;	3.2610456E7;	1.63521904E7;	0.0;	0.7333333333333333;	57.733333333333334;	4.333333333333333
1376318146;	8;	20799.99704;	16114.797706739999;	77.475;	3.2610456E7;	1.0871634666666666E7;	0.06666666666666667;	1.4666666666666666;	2.6;	3.8666666666666667
1376318446;	8;	20799.99704;	12024.131622206663;	57.80833333333333;	3.2610456E7;	8276758.666666667;	0.0;	0.9333333333333333;	0.0;	1.0
1376318746;	8;	20799.99704;	11483.331699166665;	55.20833333333333;	3.2610456E7;	3825203.2;	0.0;	0.8;	1.2666666666666666;	2.3333333333333335
