Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376406353;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376406653;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376406954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407254;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407554;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376407854;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408154;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408454;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376408754;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409054;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409354;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409654;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376409954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410254;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410554;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376410854;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411154;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411454;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376411754;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412054;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412354;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412654;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376412954;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413255;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413555;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376413855;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414155;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414455;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376414755;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415055;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415355;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415655;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376415955;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416255;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416555;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376416855;	0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0;	0.0
1376417155;	1;	2599.999626;	768.4443339066665;	29.555555555555557;	671020.0;	2670372.0;	2089.375;	957.375;	1387.625;	32.75
1376417455;	1;	2599.999626;	1930.9330555759998;	74.26666666666667;	2296081.066666667;	2052411.2;	52.06666666666666;	5933.866666666667;	98.2;	2.466666666666667
1376417755;	1;	2599.999626;	124.79998204799999;	4.8;	2444902.4;	1546297.8666666667;	273.33333333333337;	497.26666666666665;	58.4;	6.133333333333334
1376418055;	1;	2599.999626;	0.0;	0.0;	2445312.0;	517294.6666666667;	0.13333333333333333;	0.0;	0.0;	0.0
1376418355;	1;	2599.999626;	0.0;	0.0;	2445312.0;	100661.6;	0.0;	0.0;	0.06666666666666667;	0.0
1376418655;	1;	2599.999626;	0.0;	0.0;	2445312.0;	13980.0;	0.0;	0.0;	0.0;	0.0
1376418955;	1;	2599.999626;	5.1999992520000005;	0.2;	2445312.0;	33552.8;	0.0;	1.1333333333333333;	0.06666666666666667;	0.06666666666666667
1376419255;	1;	2599.999626;	0.0;	0.0;	2445312.0;	13980.0;	0.0;	0.0;	0.0;	0.0
1376419555;	1;	2599.999626;	0.0;	0.0;	2445312.0;	33553.6;	0.0;	0.0;	0.06666666666666667;	0.0
1376419855;	1;	2599.999626;	0.0;	0.0;	2445312.0;	19572.533333333333;	0.0;	0.0;	0.0;	0.0
1376420155;	1;	2599.999626;	0.0;	0.0;	2445312.0;	0.0;	0.0;	0.0;	0.06666666666666667;	0.0
1376420455;	1;	2599.999626;	0.0;	0.0;	2445312.0;	8388.0;	0.0;	0.0;	0.0;	0.0
1376420755;	1;	2599.999626;	5.1999992520000005;	0.2;	2445312.0;	44738.13333333333;	12.2;	5.266666666666667;	0.06666666666666667;	0.06666666666666667
1376421055;	1;	2599.999626;	0.0;	0.0;	2445312.0;	13980.0;	1.0666666666666667;	0.2;	0.06666666666666667;	0.06666666666666667
1376421355;	1;	2599.999626;	0.0;	0.0;	2445312.0;	27960.0;	1.0666666666666667;	0.2;	0.1111111111111111;	0.1111111111111111
1376421655;	1;	2599.999626;	57.77776946666667;	2.2222222222222223;	445553.77777777775;	2064527.5555555555;	639.375;	276.375;	0.375;	3.5
1376421955;	1;	2599.999626;	162.933309896;	6.266666666666667;	698094.9333333333;	1023409.0666666667;	132.06666666666666;	420.53333333333336;	79.13333333333334;	4.6
1376422255;	1;	2599.999626;	462.79993342800003;	17.8;	882824.5333333333;	472556.5333333333;	76.13333333333333;	454.1333333333333;	101.8;	8.133333333333333
1376422555;	1;	2599.999626;	10.399998504000001;	0.4;	1024000.0;	394262.6666666667;	0.0;	5.066666666666666;	0.0;	1.0
1376422856;	1;	2599.999626;	10.399998504000001;	0.4;	1024000.0;	78291.2;	0.0;	92.4;	0.06666666666666667;	0.9333333333333333
1376423156;	1;	2599.999626;	3.4666661679999997;	0.13333333333333333;	1024000.0;	81087.73333333334;	0.0;	4.066666666666666;	0.0;	0.8666666666666667
1376423456;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	78291.2;	0.0;	4.266666666666667;	0.06666666666666667;	0.5333333333333333
1376423756;	1;	2599.999626;	0.0;	0.0;	1024000.0;	125826.93333333333;	0.0;	3.8666666666666667;	0.0;	0.4666666666666667
1376424056;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	86681.06666666667;	0.0;	4.0;	0.06666666666666667;	0.4666666666666667
1376424356;	1;	2599.999626;	10.399998504000001;	0.4;	1024000.0;	75495.2;	11.666666666666666;	8.866666666666667;	0.06666666666666667;	0.5333333333333333
1376424656;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	53125.066666666666;	0.0;	4.2;	0.06666666666666667;	0.5333333333333333
1376424956;	1;	2599.999626;	1.7333330839999999;	0.06666666666666667;	1024000.0;	72698.93333333333;	0.0;	3.933333333333333;	0.0;	0.4
1376425256;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	27960.0;	0.0;	3.933333333333333;	0.06666666666666667;	0.4
1376425556;	1;	2599.999626;	5.1999992520000005;	0.2;	1024000.0;	72698.93333333333;	0.0;	4.133333333333334;	0.0;	0.4666666666666667
1376425856;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	61513.86666666667;	0.0;	4.0;	0.06666666666666667;	0.4
1376426156;	1;	2599.999626;	5.1999992520000005;	0.2;	1024000.0;	41940.0;	0.0;	4.133333333333334;	0.0;	0.6
1376426456;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	53125.6;	0.0;	4.266666666666667;	0.06666666666666667;	0.4
1376426756;	1;	2599.999626;	1.7333330839999999;	0.06666666666666667;	1024000.0;	30756.266666666666;	0.0;	3.8;	0.0;	0.5333333333333333
1376427056;	1;	2599.999626;	5.1999992520000005;	0.2;	1024000.0;	33552.8;	0.0;	4.066666666666666;	0.06666666666666667;	0.4
1376427356;	1;	2599.999626;	0.0;	0.0;	1024000.0;	22369.066666666666;	0.0;	4.133333333333334;	0.0;	0.4666666666666667
1376427656;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	41941.6;	0.0;	4.133333333333334;	0.06666666666666667;	0.4
1376427956;	1;	2599.999626;	12.133331587999999;	0.4666666666666666;	1024000.0;	134216.0;	0.0;	8.666666666666666;	0.06666666666666667;	0.6666666666666666
1376428256;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	69902.66666666667;	0.0;	4.266666666666667;	0.06666666666666667;	0.5333333333333333
1376428556;	1;	2599.999626;	0.0;	0.0;	1024000.0;	36348.0;	0.0;	4.0;	0.0;	0.7333333333333333
1376428856;	1;	2599.999626;	6.933332335999999;	0.26666666666666666;	1024000.0;	69903.46666666666;	0.0;	4.266666666666667;	0.06666666666666667;	0.6666666666666666
1376429156;	1;	2599.999626;	0.0;	0.0;	1024000.0;	67106.4;	0.0;	4.133333333333334;	0.0;	0.6666666666666666
