Timestamp [ms];	CPU cores;	CPU capacity provisioned [MHZ];	CPU usage [MHZ];	CPU usage [%];	Memory capacity provisioned [KB];	Memory usage [KB];	Disk read throughput [KB/s];	Disk write throughput [KB/s];	Network received throughput [KB/s];	Network transmitted throughput [KB/s]
1376314846;	2;	5851.999032;	979.234504688;	16.733333333333334;	8388608.0;	1241512.0;	3.933333333333333;	85.73333333333333;	98.6;	53.6
1376315146;	2;	5851.999032;	762.7105405039999;	13.033333333333333;	8388608.0;	1364544.5333333334;	149.66666666666666;	76.13333333333334;	9.466666666666667;	16.0
1376315446;	2;	5851.999032;	540.334577288;	9.233333333333334;	8388608.0;	1610610.9333333333;	0.0;	30.066666666666666;	6.066666666666666;	9.666666666666666
1376315746;	2;	5851.999032;	815.3785317919999;	13.933333333333332;	8388608.0;	1543501.0666666667;	36.733333333333334;	58.733333333333334;	25.666666666666668;	41.333333333333336
1376316046;	2;	5851.999032;	713.9438819039999;	12.2;	8388608.0;	1308621.0666666667;	2.8;	30.733333333333334;	17.0;	12.866666666666667
1376316346;	2;	5851.999032;	706.1412165280001;	12.066666666666668;	8388608.0;	855636.2666666667;	1.8;	52.333333333333336;	17.2;	9.866666666666667
1376316646;	2;	5851.999032;	793.9212020080001;	13.566666666666668;	8388608.0;	956299.2;	2.9333333333333336;	64.80000000000001;	20.733333333333334;	17.266666666666666
1376316946;	2;	5851.999032;	713.9438819039999;	12.2;	8388608.0;	1196771.7333333334;	2.066666666666667;	40.266666666666666;	12.466666666666667;	15.666666666666666
1376317246;	2;	5851.999032;	620.311897392;	10.6;	8388608.0;	911560.8;	0.0;	22.333333333333332;	17.8;	10.466666666666667
1376317546;	2;	5851.999032;	920.714514368;	15.733333333333333;	8388608.0;	945114.6666666666;	0.13333333333333333;	39.4;	19.333333333333332;	25.666666666666668
1376317846;	2;	5851.999032;	762.7105405039999;	13.033333333333333;	8388608.0;	1107294.4;	0.06666666666666667;	36.0;	25.866666666666667;	20.333333333333332
1376318146;	2;	5851.999032;	887.55318652;	15.166666666666668;	8388608.0;	1135256.0;	0.13333333333333333;	64.4;	25.2;	58.06666666666667
1376318446;	2;	5851.999032;	657.3745579279998;	11.233333333333333;	8388608.0;	1308620.8;	150.73333333333332;	73.93333333333332;	14.4;	19.266666666666666
1376318746;	2;	5851.999032;	752.9572087839999;	12.866666666666667;	8388608.0;	1616203.2;	2.4;	66.13333333333333;	18.933333333333334;	15.466666666666667
1376319046;	2;	5851.999032;	585.1999032;	10.0;	8388608.0;	1325398.1333333333;	34.06666666666667;	43.6;	5.066666666666666;	9.933333333333334
1376319346;	2;	5851.999032;	565.6932397599999;	9.666666666666666;	8388608.0;	1683311.4666666666;	0.0;	28.333333333333332;	13.266666666666667;	10.866666666666667
